county_name,jurisdiction,precinct_id,precinct,name,address
CANADIAN,CANADIAN,090409,CANADIAN COUNTY PRECINCT 090409,CALUMET TOWN HALL,"118 W SECOND ST, CALUMET, OK 73014"
CARTER,CARTER,100002,CARTER COUNTY PRECINCT 100002,CANOE BROOK LIVING CENTER,"CANOE BROOK LIVING CENTER, 2215 4TH NW, ARDMORE, OK 73401"
CARTER,CARTER,100025,CARTER COUNTY PRECINCT 100025,MASONIC LODGE,"7380 N. MERIDIAN RD., LONE GROVE, OK 73443"
CARTER,CARTER,100030,CARTER COUNTY PRECINCT 100030,RIVER OF LIFE P.H. CHURCH,"938 REDWOOD STREET, WILSON, OK 73463"
CARTER,CARTER,100071,CARTER COUNTY PRECINCT 100071,BOY SCOUT HALL,"668 7, WILSON, OK 73463"
CHEROKEE,CHEROKEE,110006,CHEROKEE COUNTY PRECINCT 110006,KEYS COMM BUILDING,"19083 E 840 RD, PARK HILL, OK 74451"
CHEROKEE,CHEROKEE,110011,CHEROKEE COUNTY PRECINCT 110011,SHADY GROVE SCHOOL,"11042 W SHADY GROVE RD, HULBERT, OK 74441"
CHEROKEE,CHEROKEE,110012,CHEROKEE COUNTY PRECINCT 110012,LOWREY VFD,"9775 82 A HIGHWAY, TAHLEQUAH, OK 74464"
CHOCTAW,CHOCTAW,120101,CHOCTAW COUNTY PRECINCT 120101,BOSWELL FACILITY BUILDING,"625 8TH STREET (1 1/2 BLKS N., OF HWY 70, BOSWELL, OK 74727"
CHOCTAW,CHOCTAW,120210,CHOCTAW COUNTY PRECINCT 120210,AMBULANCE AUTHORITY - HUGO,"2578 US70 BYPASS, HUGO, OK 74743"
CIMARRON,CIMARRON,130002,CIMARRON COUNTY PRECINCT 130002,FELT,"COMMUNITY BUILDING, 0 CEDAR ST., FELT, OK 73937"
CIMARRON,CIMARRON,130006,CIMARRON COUNTY PRECINCT 130006,KEYES EMS,"KEYES EMS, KEYES, OK 73947"
CLEVELAND,CLEVELAND,140016,CLEVELAND COUNTY PRECINCT 140016,COMMUNITY CHRISTIAN CHURCH,"2010 N. EASTERN AVE, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140027,CLEVELAND COUNTY PRECINCT 140027,PARADIGM BAPTIST CHURCH,"4301 COUNTRY CLUB TERRACE, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140040,CLEVELAND COUNTY PRECINCT 140040,SOUTHWEST CHURCH OF CHRIST,"3031 SW 104TH ST, OKLAHOMA CITY, OK 73159"
CLEVELAND,CLEVELAND,140042,CLEVELAND COUNTY PRECINCT 140042,UNIVERSITY LUTHERAN CHURCH,"914 ELM, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140044,CLEVELAND COUNTY PRECINCT 140044,CENTRAL CHURCH OF CHRIST,"800 EAST MAIN ST, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140056,CLEVELAND COUNTY PRECINCT 140056,MONROE ELEMENTARY,"1601 MCGEE DRIVE, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140092,CLEVELAND COUNTY PRECINCT 140092,MONROE ELEMENTARY,"1601 MCGEE DRIVE, NORMAN, OK 73072"
COAL,COAL,150002,COAL COUNTY PRECINCT 150002,TUPELO COMMUNITY BUILDING,"110 4TH STREET, TUPELO, OK 74572"
COAL,COAL,150004,COAL COUNTY PRECINCT 150004,COTTONWOOD BAPTIST CHURCH,"HWY 31 NORTH AT COTTONWOOD, COALGATE, OK 74538"
COMANCHE,COMANCHE,160011,COMANCHE COUNTY PRECINCT 160011,FAITH BIBLE CHURCH,"1402 SW PARKRIDGE BLVD, LAWTON, OK 73505"
COMANCHE,COMANCHE,160015,COMANCHE COUNTY PRECINCT 160015,SALT OF THE EARTH CHURCH,"2209 NW 25TH , LAWTON, OK 73505"
COMANCHE,COMANCHE,160029,COMANCHE COUNTY PRECINCT 160029,BARNETT CHAPEL,"3421 ABILENE, LAWTON, OK 73505"
COMANCHE,COMANCHE,160030,COMANCHE COUNTY PRECINCT 160030,PIONEER ELEMENTARY SCHOOL,"3006 NE ANGUS, LAWTON, OK 73507"
COMANCHE,COMANCHE,160037,COMANCHE COUNTY PRECINCT 160037,PARADISE VALLEY BAPTIST CHURCH,"4974 NW MEERS PORTER HILL RD, LAWTON, OK 73507"
COTTON,COTTON,170007,COTTON COUNTY PRECINCT 170007,FIRST PRESBYTERIAN CHURCH,"CORNER OF 3RD AND KANSAS, WALTERS, OK 73572"
CRAIG,CRAIG,180320,CRAIG COUNTY PRECINCT 180320,CENTRALIA FIRE DEPARTMENT,"110 N WASHINGTON ST, CENTRALIA, OK, VINITA, OK 74301"
CREEK,CREEK,190403,CREEK COUNTY PRECINCT 190403,BLUE BELL CHURCH,"20889 W HWY. 33, SAPULPA, OK 74066"
CREEK,CREEK,190406,CREEK COUNTY PRECINCT 190406,OILTON COMMUNITY ROOM,"200 S. B ST. OILTON, OILTON, OK 74052"
CREEK,CREEK,190407,CREEK COUNTY PRECINCT 190407,FREEDOM HILL BAPTIST CHURCH,"9914 S. 48 HWY, MANNFORD, MANNFORD, OK 74044"
CREEK,CREEK,190411,CREEK COUNTY PRECINCT 190411,SR. CITIZENS BUILDING,"410 MAIN, DEPEW, OK 74028"
CREEK,CREEK,190414,CREEK COUNTY PRECINCT 190414,KELLYVILLE COMMUNITY CENTER,"410 E. BUFFALO, KELLYVILLE, KELLYVILLE, OK 74039"
DELAWARE,DELAWARE,210005,DELAWARE COUNTY PRECINCT 210005,ST ANDREWS EPISCOPAL CHURCH,"555 E 3RD ST, GROVE, OK 74344"
DELAWARE,DELAWARE,210009,DELAWARE COUNTY PRECINCT 210009,GRACE HARBOR BAPTIST CHURCH,"16 W 11TH ST, GROVE, OK 74344"
DELAWARE,DELAWARE,210022,DELAWARE COUNTY PRECINCT 210022,KANSAS COMMUNITY CENTER,"150 S CHEROKEE ST, KANSAS, OK 74347"
DEWEY,DEWEY,220005,DEWEY COUNTY PRECINCT 220005,VICI FIRST CHRISTIAN CHURCH,"501 N MAIN ST., VICI, OKLAHOMA, VICI, OK 73859"
DEWEY,DEWEY,220007,DEWEY COUNTY PRECINCT 220007,SEILING CHURCH OF CHRIST,"213 W. SHEPHERD, SEILING, OK 73663"
DEWEY,DEWEY,220008,DEWEY COUNTY PRECINCT 220008,SEILING SENIOR CITIZENS CENTER,"104 E. 3RD STREET, SEILING, OK 73663"
GARFIELD,GARFIELD,240101,GARFIELD COUNTY PRECINCT 240101,FIRST MISSIONARY BAPTIST,"467 E GARRIOTT RD, ENID, OK 73701"
GARFIELD,GARFIELD,240103,GARFIELD COUNTY PRECINCT 240103,CHAMPION PARK REC CENTER,"740 NORTH 10TH, ENID, OK 73701"
GARFIELD,GARFIELD,240304,GARFIELD COUNTY PRECINCT 240304,WEST WILLOW COMMUNITY CHURCH,"2217 CONSTITUTION AVE, ENID, OK 73703"
GARFIELD,GARFIELD,240306,GARFIELD COUNTY PRECINCT 240306,ENID MENNONITE BRETHREN CHURCH,"2500 N VAN BUREN, ENID, OK 73703"
GARFIELD,GARFIELD,240311,GARFIELD COUNTY PRECINCT 240311,WAUKOMIS FIRE DEPARTMENT,"121 S MAIN, WAUKOMIS, OK 73773"
GARVIN,GARVIN,250006,GARVIN COUNTY PRECINCT 250006,PAOLI SENIOR CITIZEN CENTER,"408 W DAVIS , PAOLI, OK 73074"
GARVIN,GARVIN,250008,GARVIN COUNTY PRECINCT 250008,"C. M. ROBERTS, LLC","AFLAC, 34550 AIRLINE ROAD, PAULS VALLEY, OK 73075"
GRADY,GRADY,260005,GRADY COUNTY PRECINCT 260005,COMMUNITY BUILDING,"GRADY COUNTY FAIRGROUNDS, 500 E CHOCTAW, CHICKASHA, OK 73018"
GRADY,GRADY,260017,GRADY COUNTY PRECINCT 260017,FIRST BAPTIST CHURCH OF VERDEN,"120 E HWY 62, VERDEN, OK 73092"
GRADY,GRADY,260020,GRADY COUNTY PRECINCT 260020,ALEX COMMUNITY CENTER,"118 S MAIN, ALEX, OK 73002"
GRADY,GRADY,260036,GRADY COUNTY PRECINCT 260036,RUSH SPRINGS LIBRARY,"500 W BLAKELY, RUSH SPRINGS, OK 73082"
GRADY,GRADY,260037,GRADY COUNTY PRECINCT 260037,SNOWHILL BAPTIST CHURCH,"11 S MORGAN ROAD, TUTTLE, OK 73089"
GRANT,GRANT,270011,GRANT COUNTY PRECINCT 270011,DEER CREEK FIRE TRAINING ROOM,"209 S. MAIN, DEER CREEK, OK 74636"
HARMON,HARMON,290203,HARMON COUNTY PRECINCT 290203,CATHOLIC CHURCH,"504 E CHESTNUT, HOLLIS, OK 73550"
HASKELL,HASKELL,310019,HASKELL COUNTY PRECINCT 310019,"TOWN OF WHITEFIELD, SR.CITIZEN","NO. JCT 2&9, RT. SD. HWY. 2, WHITEFIELD, OK 74472"
HUGHES,HUGHES,320022,HUGHES COUNTY PRECINCT 320022,DUSTIN SENIOR CITIZEN CENTER,"30 N. BROADWAY, DUSTIN, OK 74839"
JACKSON,JACKSON,330007,JACKSON COUNTY PRECINCT 330007,SOUTHSIDE BAPTIST CHURCH,"1100 ASALEE, ALTUS, OK 73521"
JACKSON,JACKSON,330014,JACKSON COUNTY PRECINCT 330014,PRINCE OF PEACE CATHOLIC,"1500 FALCON RD, ALTUS, OK 73521"
JACKSON,JACKSON,330017,JACKSON COUNTY PRECINCT 330017,DUKE COMMUNITY BUILDING,"120 W 2ND STREET, DUKE, OK 73532"
JEFFERSON,JEFFERSON,340006,JEFFERSON COUNTY PRECINCT 340006,RYAN SENIOR CITIZEN CENTER,"701 WASHINGTON STREET, RYAN, OK 73565"
JOHNSTON,JOHNSTON,350011,JOHNSTON COUNTY PRECINCT 350011,WAPANUCKA CITY HALL,"211 S. CHOCTAW, WAPANUCKA, OK 73461"
JOHNSTON,JOHNSTON,350014,JOHNSTON COUNTY PRECINCT 350014,REAGAN COMMUNITY CENTER,"5961 W. CITY STREET, REAGAN, OK 73460"
KAY,KAY,360001,KAY COUNTY PRECINCT 360001,NEWKIRK PUBLIC LIBRARY,"116 N. MAPLE, NEWKIRK, OK 74647"
KAY,KAY,360103,KAY COUNTY PRECINCT 360103,CHURCH OF CHRIST CHURCH,"300 NORTH PUBLIC, TONKAWA, OK 74653"
KAY,KAY,360206,KAY COUNTY PRECINCT 360206,FIRST UNITED METHODIST CHURCH,"524 W. COOLIDGE AVE, BLACKWELL, OK 74631"
KAY,KAY,360419,KAY COUNTY PRECINCT 360419,COMMUNITY CHRISTIAN CHURCH,"2109 W. GRAND AVE., PONCA CITY, OK 74601"
KAY,KAY,360517,KAY COUNTY PRECINCT 360517,ST. MARY'S PARISH CENTER,"408 SOUTH 8TH, PONCA CITY, OK 74601"
KINGFISHER,KINGFISHER,370204,KINGFISHER COUNTY PRECINCT 370204,DOVER TOWN HALL,"231 E. ELM ST., DOVER, OK 73734"
KINGFISHER,KINGFISHER,370306,KINGFISHER COUNTY PRECINCT 370306,OKARCHE HIGH SCHOOL,"632 W. OKLAHOMA, OKARCHE, OK 73762"
KIOWA,KIOWA,380006,KIOWA COUNTY PRECINCT 380006,GOTEBO COMMUNITY CENTER,"20 NORTH 10TH STREET, GOTEBO, OK 73041"
KIOWA,KIOWA,380014,KIOWA COUNTY PRECINCT 380014,SNYDER COMMUNITY BLDG,"1100 F ST, SNYDER, OK 73566"
LATIMER,LATIMER,390001,LATIMER COUNTY PRECINCT 390001,RED CROSS BUILDING,"208 N CENTRAL, WILBURTON, OK 74578"
LATIMER,LATIMER,390003,LATIMER COUNTY PRECINCT 390003,BOWERS COMMUNITY CENTER,"6429 NW BOWERS ROAD, WILBURTON, OK 74578"
LATIMER,LATIMER,390006,LATIMER COUNTY PRECINCT 390006,OK DEPT WILDLIFE SE REG OFFICE,"8 M E OF HARTSHORNE ON HYW 1, WILBURTON, OK 74578"
LATIMER,LATIMER,390008,LATIMER COUNTY PRECINCT 390008,BUFFALO VALLEY BAPTIST CHURCH,"4152 SE HWY 63, TALIHINA, OK 74571-5950"
LEFLORE,LEFLORE,400106,LEFLORE COUNTY PRECINCT 400106,POCOLA JR. HIGH ANNEX,"603 E. PRYOR AVE, POCOLA, OK 74902"
LEFLORE,LEFLORE,400107,LEFLORE COUNTY PRECINCT 400107,POCOLA FIRST BAPTIST CHURCH,"HWY 112 S. POCOLA BLVD., POCOLA, OK 74902"
LEFLORE,LEFLORE,400113,LEFLORE COUNTY PRECINCT 400113,VICTORY WORSHIP CENTER,"23725 US HWY 271, SPIRO, OK 74959"
LINCOLN,LINCOLN,410004,LINCOLN COUNTY PRECINCT 410004,LUTHERAN CHURCH,"AVERY, 9 MI N/4 MI W, 352025 E. 780 RD., CUSHING, STROUD, OK 74079"
LINCOLN,LINCOLN,410016,LINCOLN COUNTY PRECINCT 410016,MORNING STAR BAPTIST CHURCH,"3 1/2 MI WEST OF MEEKER, 339943 E. HWY. 62, MEEKER, OK 74855"
LINCOLN,LINCOLN,410020,LINCOLN COUNTY PRECINCT 410020,CORNERSTONE MISSION CHURCH,"HWY 102 AND MEMORIAL RD, 960955 S. HWY. 102, WELLSTON, OK 74881"
LOGAN,LOGAN,420102,LOGAN COUNTY PRECINCT 420102,HARMONY COMMUNITY CHURCH,"1201 SOUTH PENN, GUTHRIE, OK 73044"
LOGAN,LOGAN,420105,LOGAN COUNTY PRECINCT 420105,LAKEVIEW BAPTIST CHURCH,"SOONER & SEWARD ROAD, GUTHRIE, OK 73044"
LOGAN,LOGAN,420302,LOGAN COUNTY PRECINCT 420302,ORLANDO COMMUNITY CENTER,"18 MAIN STREET, ORLANDO, OK 73073"
LOGAN,LOGAN,420304,LOGAN COUNTY PRECINCT 420304,MULHALL COMMUNITY CENTER,"118 BATY, MULHALL, OK 73063"
MCCLAIN,MCCLAIN,440005,MCCLAIN COUNTY PRECINCT 440005,BANNER BAPTIST CHURCH,"13635 ST HWY 76, LINDSAY, OK 73052"
MCCLAIN,MCCLAIN,440019,MCCLAIN COUNTY PRECINCT 440019,COLE COMMUNITY CENTER,"26887 MAIN ST, COLE, OK 73010"
MCCURTAIN,MCCURTAIN,450005,MCCURTAIN COUNTY PRECINCT 450005,BTW COMMUNITY CENTER,"100 NW JAMAICA, IDABEL, OK 74745"
MCCURTAIN,MCCURTAIN,450006,MCCURTAIN COUNTY PRECINCT 450006,OLD CITY HALL,"207 S. CENTRAL, IDABEL, OK 74745"
MCCURTAIN,MCCURTAIN,450011,MCCURTAIN COUNTY PRECINCT 450011,PLEASANT HILL METHODIST CHURCH,"SEC15-T09S-R25E, HAWORTH, OK 74740"
MCCURTAIN,MCCURTAIN,450024,MCCURTAIN COUNTY PRECINCT 450024,BETHEL VOLUNTEER FIRE DEPT.,"BETHEL COMMUNITY, BETHEL, OK 74724"
MCCURTAIN,MCCURTAIN,450037,MCCURTAIN COUNTY PRECINCT 450037,RUFE COMMUNITY BUILDING,"RUFE COMMUNITY, RUFE, OK 74755"
MCINTOSH,MCINTOSH,460307,MCINTOSH COUNTY PRECINCT 460307,VIVIAN AREA FIRE DEPARTMENT,"6 MI W ON #9 HIGHWAY (VIVIAN), EUFAULA, OK 74432"
MAJOR,MAJOR,470022,MAJOR COUNTY PRECINCT 470022,MUNICIPAL COMPLEX ROOM,"203 E. CENTRAL, FAIRVIEW, OK 73737"
MARSHALL,MARSHALL,480201,MARSHALL COUNTY PRECINCT 480201,MARSHALL COUNTY WATER CORP.,"400 E. MAIN, MADILL, OK 73446"
MARSHALL,MARSHALL,480204,MARSHALL COUNTY PRECINCT 480204,BAPTIST VILLAGE,"10777 VILLAGE DR., MADILL, OK 73446"
MARSHALL,MARSHALL,480303,MARSHALL COUNTY PRECINCT 480303,TEXOMA AUX. FIRE DIST. BLDG.,"10978 PARKVIEW DR., KINGSTON, OK 73439"
MAYES,MAYES,490036,MAYES COUNTY PRECINCT 490036,AMERICAN LEGION POST #240,"MAIN & W FERRY ST, SALINA, OK 74365"
MAYES,MAYES,490130,MAYES COUNTY PRECINCT 490130,PENSACOLA COMMUNITY BUILDING,"38750 MAIN ST, PENSACOLA, OK 74301"
MURRAY,MURRAY,500014,MURRAY COUNTY PRECINCT 500014,DOUGHERTY SENIOR CITIZENS,"17 MAIN ST., DOUGHERTY, OK 73032"
MUSKOGEE,MUSKOGEE,510037,MUSKOGEE COUNTY PRECINCT 510037,TIMOTHY BAPTIST CHURCH,"5530 WEST OKMULGEE, MUSKOGEE, OK 74401"
MUSKOGEE,MUSKOGEE,510055,MUSKOGEE COUNTY PRECINCT 510055,NEW HOPE ASSEMBLY OF GOD,"110 W 58 ST S, MUSKOGEE, OK 74401"
NOBLE,NOBLE,520105,NOBLE COUNTY PRECINCT 520105,FRONTIER SCHOOL,"17750 VALLEY ON HWY 15, SCHOOL BOARD ROOM, RED ROCK, OK 74651"
NOBLE,NOBLE,520202,NOBLE COUNTY PRECINCT 520202,PERRY MUNICIPAL COURT BLDG.,"729 CEDAR ST, PERRY, OK 73077"
NOBLE,NOBLE,520305,NOBLE COUNTY PRECINCT 520305,MORRISON FIRE STATION,"304 RAILROAD AVE, MORRISON, OK 73061"
NOWATA,NOWATA,530102,NOWATA COUNTY PRECINCT 530102,FIRST CHURCH OF GOD,"408 S. PINE, NOWATA, OK 74048"
NOWATA,NOWATA,530103,NOWATA COUNTY PRECINCT 530103,ALLUWE COMMUNITY CENTER,"CITY OF ALLUWE, ALLUWE, OK 74048"
OKFUSKEE,OKFUSKEE,540105,OKFUSKEE COUNTY PRECINCT 540105,OKFUSKEE COUNTY HISTORY CENTER,"407 W. BROADWAY, OKEMAH, OK 74859"
OKFUSKEE,OKFUSKEE,540312,OKFUSKEE COUNTY PRECINCT 540312,WELEETKA SCHOOL LIBRARY,"6TH & SENECA, WELEETKA, OK 74880"
OKLAHOMA,OKLAHOMA,550001,OKLAHOMA COUNTY PRECINCT 550001,FOREST HILLS CHRISTIAN CHURCH,"2121 N MACARTHUR, OKLAHOMA CITY, OK 73127"
OKLAHOMA,OKLAHOMA,550006,OKLAHOMA COUNTY PRECINCT 550006,BETHANY CHURCH OF CHRIST,"3301 N ROCKWELL, BETHANY, OK 73008"
OKLAHOMA,OKLAHOMA,550056,OKLAHOMA COUNTY PRECINCT 550056,EDMOND CHURCH OF CHRIST,"801 S BRYANT AVE, EDMOND, OK 73034"
OKLAHOMA,OKLAHOMA,550073,OKLAHOMA COUNTY PRECINCT 550073,JONES ASSEMBLY OF GOD CHURCH,"5TH ST AND SULLIVAN ST, JONES, OK 73049"
OKLAHOMA,OKLAHOMA,550094,OKLAHOMA COUNTY PRECINCT 550094,EASTSIDE CHURCH OF CHRIST,"916 S DOUGLAS BLVD, MIDWEST CITY, OK 73130"
OKLAHOMA,OKLAHOMA,550114,OKLAHOMA COUNTY PRECINCT 550114,MILLWOOD FIELD HOUSE,"6738 N MARTIN LUTHER KING AVE, OKLAHOMA CITY, OK 73111"
OKLAHOMA,OKLAHOMA,550117,OKLAHOMA COUNTY PRECINCT 550117,WILDEWOOD BAPTIST CHURCH,"60 NE 63RD ST, OKLAHOMA CITY, OK 73120"
OKLAHOMA,OKLAHOMA,550134,OKLAHOMA COUNTY PRECINCT 550134,EDMOND TRINITY CHRISTIAN CH,"1400 NW 178TH ST, EDMOND, OK 73034"
OKLAHOMA,OKLAHOMA,550143,OKLAHOMA COUNTY PRECINCT 550143,BANCFIRST,"4500 W MEMORIAL RD, OKLAHOMA CITY, OK 73126-0788"
OKLAHOMA,OKLAHOMA,550145,OKLAHOMA COUNTY PRECINCT 550145,NORTHPARK MALL,"12100 N MAY AVE, OKLAHOMA CITY, OK 73156"
OKLAHOMA,OKLAHOMA,550151,OKLAHOMA COUNTY PRECINCT 550151,CORNERSTONE FELLOWSHIP,"11300 N COUNCIL RD, OKLAHOMA CITY, OK 73162"
OKLAHOMA,OKLAHOMA,550154,OKLAHOMA COUNTY PRECINCT 550154,N MACARTHUR CHURCH OF CHRIST,"9300 N MACARTHUR BLVD, OKLAHOMA CITY, OK 73132"
OKLAHOMA,OKLAHOMA,550155,OKLAHOMA COUNTY PRECINCT 550155,OKC FIRST CH OF THE NAZARENE,"4400 NORTHWEST EXPY, OKLAHOMA CITY, OK 73116"
OKLAHOMA,OKLAHOMA,550164,OKLAHOMA COUNTY PRECINCT 550164,WESTERN HEIGHTS RESOURCE CTR,"8005 SW 44TH ST, OKLAHOMA CITY, OK 73179"
OKLAHOMA,OKLAHOMA,550169,OKLAHOMA COUNTY PRECINCT 550169,RIOS DE AGVA VIVA,"1421 N MERIDIAN AVE, OKLAHOMA CITY, OK 73127"
OKLAHOMA,OKLAHOMA,550175,OKLAHOMA COUNTY PRECINCT 550175,WARR ACRES COMMUNITY CENTER,"4301 N ANN ARBOR AVE, OKLAHOMA CITY, OK 73122"
OKLAHOMA,OKLAHOMA,550176,OKLAHOMA COUNTY PRECINCT 550176,SPRINGDALE BAPTIST CHURCH,"3900 NW 50TH ST, OKLAHOMA CITY, OK 73112"
OKLAHOMA,OKLAHOMA,550180,OKLAHOMA COUNTY PRECINCT 550180,LAKESIDE UNITED METHODIST CH,"2925 NW 66TH ST, OKLAHOMA CITY, OK 73116"
OKLAHOMA,OKLAHOMA,550186,OKLAHOMA COUNTY PRECINCT 550186,NORTHWEST BAPTIST CHURCH,"3030 NW 23RD ST, OKLAHOMA CITY, OK 73107"
OKLAHOMA,OKLAHOMA,550190,OKLAHOMA COUNTY PRECINCT 550190,1ST FREE METHODIST CHURCH,"1900 NW 13TH ST, OKLAHOMA CITY, OK 73106"
OKLAHOMA,OKLAHOMA,550191,OKLAHOMA COUNTY PRECINCT 550191,1ST FREE METHODIST CHURCH,"1900 NW 13TH ST, OKLAHOMA CITY, OK 73106"
OKLAHOMA,OKLAHOMA,550192,OKLAHOMA COUNTY PRECINCT 550192,NORTHWEST BAPTIST CHURCH,"3030 NW 23RD ST, OKLAHOMA CITY, OK 73107"
OKLAHOMA,OKLAHOMA,550195,OKLAHOMA COUNTY PRECINCT 550195,CENTRAL PRESBYTERIAN CHURCH,"5101 N MAY AVE, OKLAHOMA CITY, OK 73112"
OKLAHOMA,OKLAHOMA,550199,OKLAHOMA COUNTY PRECINCT 550199,CROWN HEIGHTS CHRISTIAN CHURCH,"4020 N WESTERN AVE, OKLAHOMA CITY, OK 73118"
OKLAHOMA,OKLAHOMA,550229,OKLAHOMA COUNTY PRECINCT 550229,SOUTHERN HILLS BAPTIST CHURCH,"8601 S PENNSYLVANIA, OKLAHOMA CITY, OK 73159"
OKLAHOMA,OKLAHOMA,550235,OKLAHOMA COUNTY PRECINCT 550235,COMMUNITY OF FAITH CHURCH,"1815 S CENTRAL AVE, OKLAHOMA CITY, OK 73165"
OKLAHOMA,OKLAHOMA,550241,OKLAHOMA COUNTY PRECINCT 550241,PROSPECT BAPTIST CHURCH,"2809 N MISSOURI AVE, OKLAHOMA CITY, OK 73111"
OKLAHOMA,OKLAHOMA,550243,OKLAHOMA COUNTY PRECINCT 550243,PROSPECT BAPTIST CHURCH,"2809 N MISSOURI AVE, OKLAHOMA CITY, OK 73111"
OKLAHOMA,OKLAHOMA,550247,OKLAHOMA COUNTY PRECINCT 550247,METRO TECHNOLOGY CENTERS,"4901 S BRYANT AVE, OKLAHOMA CITY, OK 73111"
OKLAHOMA,OKLAHOMA,550250,OKLAHOMA COUNTY PRECINCT 550250,DEL CITY 1ST SOUTHERN BAPTIST,"6400 S SOONER RD, DEL CITY, OK 73135"
OKMULGEE,OKMULGEE,560001,OKMULGEE COUNTY PRECINCT 560001,UGANDA MARTYRS CHURCH,"303 E 3RD ST, OKMULGEE, OK 74447"
OKMULGEE,OKMULGEE,560011,OKMULGEE COUNTY PRECINCT 560011,CALVARY BAPTIST CHURCH,"1327 E 13 ST, OKMULGEE, OK 74447"
OKMULGEE,OKMULGEE,560013,OKMULGEE COUNTY PRECINCT 560013,DEWAR CITY HALL,"507 S BROADWAY ST, DEWAR, OK 74431"
OKMULGEE,OKMULGEE,560027,OKMULGEE COUNTY PRECINCT 560027,TWIN HILLS SCHOOL,"7225 TWIN HILLS RD, OKMULGEE, OK 74447"
OKMULGEE,OKMULGEE,560031,OKMULGEE COUNTY PRECINCT 560031,NUYAKA FIRST BAPTIST CHURCH,"2940 LINCOLN RD, OKMULGEE, OK 74447"
OKMULGEE,OKMULGEE,560032,OKMULGEE COUNTY PRECINCT 560032,OKMULGEE COUNTY FAIR GROUNDS,"1901 N OKLAHOMA AVE, OKMULGEE, OK 74447"
OKMULGEE,OKMULGEE,560034,OKMULGEE COUNTY PRECINCT 560034,LIBERTY BAPTIST CHURCH,"23570 LIBERTY RD, MORRIS, OK 74445"
OSAGE,OSAGE,570108,OSAGE COUNTY PRECINCT 570108,CALVARY BAPTIST CHURCH,"620 E 15 ST, PAWHUSKA, OK 74056"
OSAGE,OSAGE,570111,OSAGE COUNTY PRECINCT 570111,ASSEMBLY OF GOD CHURCH,"412HIGHLAND AVENUE, WYNONA, OK 74084"
OTTAWA,OTTAWA,580005,OTTAWA COUNTY PRECINCT 580005,NINE TRIBES TOWER,"205 B NE, MIAMI, OK 74354"
OTTAWA,OTTAWA,580008,OTTAWA COUNTY PRECINCT 580008,MIAMI FIRST BAPTIST CHURCH,"1ST & A SW, MIAMI, OK 74354"
OTTAWA,OTTAWA,580011,OTTAWA COUNTY PRECINCT 580011,MIAMI CIVIC CENTER,"129 5TH AVE. NW, MIAMI, OK 74354"
OTTAWA,OTTAWA,580012,OTTAWA COUNTY PRECINCT 580012,FIRST NATIONAL BANK NORTH MAIN,"1749 NORTH MAIN, MIAMI, OK 74354"
OTTAWA,OTTAWA,580024,OTTAWA COUNTY PRECINCT 580024,PEORIA COMMUNITY CENTER,"264 E MAIN STREET, PEORIA, OK 74363"
OTTAWA,OTTAWA,580025,OTTAWA COUNTY PRECINCT 580025,EASTSIDE BAPTIST CHURCH,"10051 S 652 RD, MIAMI, OK 74354"
OTTAWA,OTTAWA,580028,OTTAWA COUNTY PRECINCT 580028,FAIRLAND ASSEMBLY OF GOD,"350 SOUTH MAIN, FAIRLAND, OK 74343"
PAWNEE,PAWNEE,590215,PAWNEE COUNTY PRECINCT 590215,RALSTON CITY HALL,"605 E MAIN STREET, RALSTON, OK 74650"
PAWNEE,PAWNEE,590217,PAWNEE COUNTY PRECINCT 590217,FIRST ASSEMBLY OF GOD,"508 W MIAMI STREET, CLEVELAND, OK 74020"
PAYNE,PAYNE,600101,PAYNE COUNTY PRECINCT 600101,CUSHING CITY HALL,"100 JUDY ADAMS BLVD., CUSHING, OK 74023"
PITTSBURG,PITTSBURG,610001,PITTSBURG COUNTY PRECINCT 610001,J I STIPE CENTER,"801 N 9, MC ALESTER, OK 74501"
PITTSBURG,PITTSBURG,610003,PITTSBURG COUNTY PRECINCT 610003,FIRST BAPTIST CHURCH,"100 E WASHINGTON, MC ALESTER, OK 74501"
PITTSBURG,PITTSBURG,610006,PITTSBURG COUNTY PRECINCT 610006,CENTRAL CHRISTIAN CHURCH,"920 CENTRAL AVE, MC ALESTER, OK 74501"
PITTSBURG,PITTSBURG,610035,PITTSBURG COUNTY PRECINCT 610035,HARTSHORNE FIRST CHRISTIAN CH,"127 S 10, HARTSHORNE, OK 74547"
PITTSBURG,PITTSBURG,610044,PITTSBURG COUNTY PRECINCT 610044,QUINTON CITY HALL (BOARD ROOM),"1020 NORTH MAIN, QUINTON, OK 74561"
PITTSBURG,PITTSBURG,610045,PITTSBURG COUNTY PRECINCT 610045,PITTS CO CATTLEMANS ASSOC.,"125 NEW BAKER RD, MC ALESTER, OK 74501"
PONTOTOC,PONTOTOC,620052,PONTOTOC COUNTY PRECINCT 620052,PONTOTOC COUNTY AGRI PLEX #52,"1700 N BROADWAY AVE, ADA, OK 74820"
