state,election_date,jurisdiction,county_name,precinct_id,precinct_name,name,address
AR,2014-11-04,county,Sebastian,9-5A,PRECINCT 9-5A,Southside Senior Center - 2700 Cavanaugh,"2700 Cavanaugh Rd, Fort Smith 72908"
AR,2014-11-04,county,Sebastian,9-5B,PRECINCT 9-5B,Southside Senior Center - 2700 Cavanaugh,"2700 Cavanaugh Rd, Fort Smith 72908"
AR,2014-11-04,county,Sebastian,9-2M,PRECINCT 9-2M,Witcherville Community Building,"18 Buckner Way, Huntington 72940"
AR,2014-11-04,county,Sebastian,3-L,PRECINCT 3-L,Rye Hill Baptist Church Inside - Old Hwy 71 S,
AR,2014-11-04,county,Sebastian,3-M,PRECINCT 3-M,Rye Hill Baptist Church Inside - Old Hwy 71 S,
AR,2014-11-04,county,Sebastian,9-3N,PRECINCT 9-3N,Bonanza Assembly Of God,"701 Mcconnell, Bonanza 72916"
AR,2014-11-04,county,Sebastian,9-3O,PRECINCT 9-3O,Bonanza Assembly Of God,"701 Mcconnell, Bonanza 72916"
AR,2014-11-04,county,Sebastian,9-3P,PRECINCT 9-3P,Bonanza Assembly Of God,"701 Mcconnell, Bonanza 72916"
AR,2014-11-04,county,Sebastian,1-M,PRECINCT 1-M,Grand Avenue Baptist Church - 3900 Grand,"3900 Grand, Fort Smith 72903"
AR,2014-11-04,county,Sebastian,4-N,PRECINCT 4-N,Temple Baptist Church - 5100 S 31st St,"5100 S 31st St, Fort Smith 72901"
AR,2014-11-04,county,Sebastian,9-2J,PRECINCT 9-2J,Greenwood Church of the Nazarene,"800 Excelsior Road, Greenwood 72936"
AR,2014-11-04,county,Sebastian,9-6C,PRECINCT 9-6C,Ben Geren Tornado Shelter,"7200 Zero, Fort Smith 72903"
AR,2014-11-04,county,Sebastian,1-L,PRECINCT 1-L,Creekmore Park Recreation Bldg,"3301 S M St, Fort Smith 72903"
AR,2014-11-04,county,Sebastian,2-G,PRECINCT 2-G,St Johns Episcopal Church - 215 N 6th St,"215 N 6th St, Fort Smith 72901"
AR,2014-11-04,county,Sebastian,9-2I,PRECINCT 9-2I,Milltown/Washburn Fire Department,"6573 E Hwy 252, Greenwood 72936"
AR,2014-11-04,county,Sebastian,9-J,PRECINCT 9-J,Barling Senior Citizen Center,"1605 M St, Barling 72923"
AR,2014-11-04,county,Sevier,001,Bear Creek West,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,002,Bear Creek East,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,003,De Queen North Central,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,004,De Queen Northwest,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,006,De Queen Southwest,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,007,De Queen East,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,008,Ben Lomond,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,011,Clear Creek 2,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,013,Clear Creek 1,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,015,Jefferson,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,017,Mineral,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,020,Monroe,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,022,Paraclifta,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,023,Red Colony,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,026,Saline West,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,027,Saline East,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sevier,028,Washington,County Clerk's Office,"115 N 3rd St, Rm. 102, De Queen 71832"
AR,2014-11-04,county,Sharp,0001,Big Creek,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0002,Cave,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0003,Cherokee,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0004,Davidson,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0005,East Sullivan,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0006,Hardy,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0007,Highland,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0008,Jackson,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0010,Lave Creek,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0011,Lower North,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0012,Morgan,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0013,North Big Rock,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0014,North Lebanon,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0015,North Union,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0016,Ozark,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0017,Piney Fork,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0018,Richwood,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0019,Scott,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0020,South Big Rock,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0021,South Lebanon,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0022,South Union,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0023,Strawberry,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0024,Upper North,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0025,Washington,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,Sharp,0026,West Sullivan,Absentee - Sharp Co Clerks Office,"718 Ash Flat Dr, Ash Flat 72513"
AR,2014-11-04,county,St. Francis,40,40 - Forrest City  Ward 2-1,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,54,54 - Forrest City Ward 3,Forrest City Civic Center W3,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,01,01 - Hughes Ward 1,Hughes Community Center,"202 N BROADWAY, Hughes 72348"
AR,2014-11-04,county,St. Francis,02,02 - Hughes Ward 2,Hughes Community Center,"202 N BROADWAY, Hughes 72348"
AR,2014-11-04,county,St. Francis,03,03 - Hughes Ward 3,Hughes Community Center,"202 N BROADWAY, Hughes 72348"
AR,2014-11-04,county,St. Francis,04,04 - Hughes Country,Hughes Community Center,"202 N BROADWAY, Hughes 72348"
AR,2014-11-04,county,St. Francis,05,05 - Rawlison,Hughes Community Center,"202 N BROADWAY, Hughes 72348"
AR,2014-11-04,county,St. Francis,06,06 - Heth,Shell Lake Baptist Church,"261 HWY 149, Heth 72346"
AR,2014-11-04,county,St. Francis,07,07 - Blackfish,Shell Lake Baptist Church,"261 HWY 149, Heth 72346"
AR,2014-11-04,county,St. Francis,09,09 - Widener County GW,Widener Comunity Center,"200 E MAIN, Widener 72394"
AR,2014-11-04,county,St. Francis,10,10 - Widener City GE,Widener Comunity Center,"200 E MAIN, Widener 72394"
AR,2014-11-04,county,St. Francis,11,11 - Round Pond Mosley GE,Widener Comunity Center,"200 E MAIN, Widener 72394"
AR,2014-11-04,county,St. Francis,13,13 - Round Pond Mosley GW,Widener Comunity Center,"200 E MAIN, Widener 72394"
AR,2014-11-04,county,St. Francis,14,14 - Madison City,Madison Community Center,"302 MARTIN LUTHER KING, Madison 72359"
AR,2014-11-04,county,St. Francis,15,15 - Madison Country,Madison Community Center,"302 MARTIN LUTHER KING, Madison 72359"
AR,2014-11-04,county,St. Francis,16,16 - Tuni,Kountry Kitchen,"3212 HWY 1 SOUTH, Forrest City 72335"
AR,2014-11-04,county,St. Francis,17,17 - Bonair,Kountry Kitchen,"3212 HWY 1 SOUTH, Forrest City 72335"
AR,2014-11-04,county,St. Francis,18,18 - Parrott,Oak Hill Church of God Family Center,"97 SFC 309, Forrest City 72335"
AR,2014-11-04,county,St. Francis,19,19 - Newcastle,Oak Hill Church of God Family Center,"97 SFC 309, Forrest City 72335"
AR,2014-11-04,county,St. Francis,20,20 - Colt City,Colt Cummunity Center,"303 OLD MILITARY ROAD, Colt 72326"
AR,2014-11-04,county,St. Francis,21,21 - Colt Country,Colt Cummunity Center,"303 OLD MILITARY ROAD, Colt 72326"
AR,2014-11-04,county,St. Francis,22,22 - Caldwell City,Caldwell Fire Department,"4971 HWY 1, Caldwell 72322"
AR,2014-11-04,county,St. Francis,23,23 - Caldwell Country,Caldwell Fire Department,"4971 HWY 1, Caldwell 72322"
AR,2014-11-04,county,St. Francis,24,24 - Courthouse East - S,Courthouse,"313 S IZARD, Forrest City 72336"
AR,2014-11-04,county,St. Francis,25,25 - Courthouse East - N,Courthouse,"313 S IZARD, Forrest City 72336"
AR,2014-11-04,county,St. Francis,26,26 - Courthouse West,Courthouse,"313 S IZARD, Forrest City 72336"
AR,2014-11-04,county,St. Francis,27,27 - Pine Tree,Palestine City Hall Court Room,
AR,2014-11-04,county,St. Francis,27,27 - Pine Tree,Colt Cummunity Center,"303 OLD MILITARY ROAD, Colt 72326"
AR,2014-11-04,county,St. Francis,28,28 - Palestine City 1,Palestine City Hall Court Room,
AR,2014-11-04,county,St. Francis,29,29 - Palestine City 2,Palestine City Hall Court Room,
AR,2014-11-04,county,St. Francis,30,30 - Palestine City 3,Palestine City Hall Court Room,
AR,2014-11-04,county,St. Francis,31,31 - Palestine Country,Palestine City Hall Court Room,
AR,2014-11-04,county,St. Francis,32,32 - Goodwin,Palestine City Hall Court Room,
AR,2014-11-04,county,St. Francis,33,33 - Wheatley City,Wheatley Civic Center,"934 8TH STREET, Wheatley 72392"
AR,2014-11-04,county,St. Francis,34,34 - Wheatley Country,Wheatley Civic Center,"934 8TH STREET, Wheatley 72392"
AR,2014-11-04,county,St. Francis,35,35 - Forrest City Ward 1-1,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,36,36 - Forrest City Ward 1-2,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,37,37 - Forrest City Ward 1-3,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,38,38 - Forrest City Ward 1-4,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,39,39 - Forrest City Ward 1-5,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,39,39 - Forrest City Ward 1-5,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,41,41 - Forrest City Ward 2-2,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,43,43 - Forrest City Ward 2-3,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,45,45 - Forrest City Ward 2-4,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,47,47- Forrest City Ward 2-5,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,49,49- Forrest City Ward 3-1,Forrest City Civic Center W3,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,50,50 - Forrest City Ward 2-2,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,50,50 - Forrest City Ward 2-2,Forrest City Civic Center W3,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,51,51 - Forrest City Ward 2-2,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,51,51 - Forrest City Ward 2-2,Forrest City Civic Center W3,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,52,52 - Forrest City Ward 3-4,Forrest City Civic Center W3,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,53,53 - Forrest City Ward 3-5,Forrest City Civic Center W3,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,55,55 - Forrest City Ward 2-6,Forrest City Civic Center W2,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,56,56 - Forrest City Ward 4-2,Forrest City Civic Center W4,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,57,57 - Forrest City Ward 1-6,Forrest City Civic Center W4,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,57,57 - Forrest City Ward 1-6,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,58,58 - Forrest City Ward 1-5,Christ Church,"1120 S OPHELIA, Forrest City 72335"
AR,2014-11-04,county,St. Francis,60,60 - Forrest City Ward 4-4,Forrest City Civic Center W4,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,65,65 - Forrest City Ward 4-5,Forrest City Civic Center W4,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,St. Francis,66,66 - Forrest City Ward 4-6,Forrest City Civic Center W4,"FORREST CITY CIVIC CENTER, 1335 N WASHINGTON, Forrest City 72335"
AR,2014-11-04,county,Stone,101,Arbanna,Arbanna Baptist Church,"7554 Highway 5, Mountain View 72560"
AR,2014-11-04,county,Stone,102,East Out,Fairgrounds New Build.,"216 Warren St., Mountain View 72560"
AR,2014-11-04,county,Stone,103,Ward 1,Fairgrounds New Build.,"216 Warren St., Mountain View 72560"
AR,2014-11-04,county,Stone,104,Ward 2,Fairgrounds New Build.,"216 Warren St., Mountain View 72560"
AR,2014-11-04,county,Stone,105,Ward 3,Fairgrounds New Build.,"216 Warren St., Mountain View 72560"
AR,2014-11-04,county,Stone,106,West Out,Fairgrounds New Build.,"216 Warren St., Mountain View 72560"
AR,2014-11-04,county,Stone,107,Dodd Mtn,Dodd Mtn V.F.D. #3,"16145 Highway 9, Mountain View 72560"
AR,2014-11-04,county,Stone,108,Bethany,Bethany Baptist Church,"27763 Highway 263, Onia 72663"
AR,2014-11-04,county,Stone,109,Fifty Six,Fifty Six Community Center,"5431  Mitchell Rd., Fifty Six 72533"
AR,2014-11-04,county,Stone,110,Angora Mtn,Angora Mtn Church,"7180 Angora Mtn. Rd., Leslie 72645"
AR,2014-11-04,county,Stone,111,Pleasant Grove,Pleasant Grove Community Center,"27949 Highway 14, Pleasant Grove 72567"
AR,2014-11-04,county,Stone,112,Foothills,Foothills Baptist Church,"19935 Highway 5, Mountain View 72560"
AR,2014-11-04,county,Stone,114,Liberty,Dodd Mtn V.F.D. #3,"16145 Highway 9, Mountain View 72560"
AR,2014-11-04,county,Stone,118,Northwest,Fifty Six Community Center,"5431  Mitchell Rd., Fifty Six 72533"
AR,2014-11-04,county,Stone,119,Old Lexington,Old Lexington Church,"9525 Highway 110, Clinton 72031"
AR,2014-11-04,county,Stone,123,Fox,Fox Community Bldg.,"16262 Highway 263 South, Fox 72051"
AR,2014-11-04,county,Stone,124,Red Doors,Red Doors Church,"13750 Hwy 66, Mountain View 72560"
AR,2014-11-04,county,Stone,128,Ben,Dodd Mtn V.F.D. #3,"16145 Highway 9, Mountain View 72560"
AR,2014-11-04,county,Stone,128,Ben,Ben Fire Station,"3250 Mountain View Rd., Drasco 72530"
AR,2014-11-04,county,Stone,129,Northeast,Fairgrounds New Build.,"216 Warren St., Mountain View 72560"
AR,2014-11-04,county,Union,AUR,Aurelle,Strong First Bapt Church - Aurelle,554 South Concord
AR,2014-11-04,county,Union,CAL,Caledonia,Mount Union Church,"653 Mt. Union Rd, El Dorado 71730"
AR,2014-11-04,county,Union,CB1,Country Box # 1,South Ark Comm College - East Co - 1,"3696 E. Main, El Dorado 71730"
AR,2014-11-04,county,Union,CB2,Country Box # 2,Mount Union Church - Co - 2,"653 Mt. Union, El Dorado 71730"
AR,2014-11-04,county,Union,CB3,Country Box # 3,Parkers Chapel Gym,"401 Parkers Chapel Rd, El Dorado 71730"
AR,2014-11-04,county,Union,CB4,Country Box # 4,Wyatt Baptist Church - Co -4,4621 w. Hillsboro
AR,2014-11-04,county,Union,CB6,Country Box # 6,Wyatt Baptist Church,"4621 W. Hillsboro, El Dorado 71730"
AR,2014-11-04,county,Union,CB7,Country Box # 7,South Ark Comm College - East Co - 7,"3696 E. Main, El Dorado 71730"
AR,2014-11-04,county,Union,CLN,Calion,Calion Community Ceter,"159 N HOOVER, Calion 71724"
AR,2014-11-04,county,Union,FEL,Felsenthal,Felsenthal Town Hall,"1000 South 3 rd, Felsenthal 71747"
AR,2014-11-04,county,Union,HIB,Hibanks,South Ark Comm College - East,"3696 E. Main, El Dorado 71730"
AR,2014-11-04,county,Union,HUT,Huttig,Huttig Community Center,"501 Frost St, Huttig 71747"
AR,2014-11-04,county,Union,JUN,Junction City,Junction City - City Hall,"207 N. Main, Junction City 71749"
AR,2014-11-04,county,Union,LAW,Lawson,Lawson Fire Department,"C/O Dewayne Worth, 140 McCall, El Dorado 71730"
AR,2014-11-04,county,Union,LIS,Lisbon,American Legion Hut - Lisbon,"C/o Watson's Store, Mt Holly 71758"
AR,2014-11-04,county,Union,LIS,Lisbon,American Legion Hut - Mt Holly,"2634 Stephens Hwy, Mt Holly 71758"
AR,2014-11-04,county,Union,MTH,Mt Holly,American Legion Hut - Mt Holly,"2634 Stephens Hwy, Mt Holly 71758"
AR,2014-11-04,county,Union,NLO,New London,Strong First Bapt Church - New London,"554 South Concord, Strong 71765"
AR,2014-11-04,county,Union,NOR,Norphlet,Norphlet City Hall,"101  E. Padget, Norphlet 71759"
AR,2014-11-04,county,Union,SMA,Smackover,First United Methodist Church,"C/o Rev. O.D. Turner, 500 W. 7th, Smackover 71762"
AR,2014-11-04,county,Union,STR,Strong,Strong First Bapt Church - Strong,"554 South Concord, Strong 71765"
AR,2014-11-04,county,Union,THR,Three Creeks,Three Creeks Water Bldg - Three Creeks,"C/O Preston Hammett, 110 Charlie Rodgers Rd, El Dorado 71730"
AR,2014-11-04,county,Union,UNI,Union,Union Bapt Church,"144 Crain City Rd, El Dorado 71730"
AR,2014-11-04,county,Union,W1,Ward 1,Activities Bldg Fairgrounds,"1432 E. 19th, El Dorado 71730"
AR,2014-11-04,county,Union,W2,Ward 2,Hillsboro St Church Of Christ,"1322 W. Hillsboro, El Dorado 71730"
AR,2014-11-04,county,Union,W3,Ward 3,St James Bapt Church,"608 South MLK Jr. Blvd, El Dorado"
AR,2014-11-04,county,Union,W4,Ward 4,Municipal Auditorium,"100 W. 8th, El Dorado 71730"
AR,2014-11-04,county,Union,WES,Wesson,Three Creeks Water Building,"C/O Preston Hammett, El Dorado 71730"
AR,2014-11-04,county,Union,WOS,Woolleys Store,American Legion Hut,"C/O Watson's Store, Smackover 71762"
AR,2014-11-04,county,Van Buren,02,02 BARNETT,Damascus Community Center,"17349 Hwy 65 South, Damascus 72039"
AR,2014-11-04,county,Van Buren,15,15 MOUNTAIN,Crabtree Four Square Church,"11301 Hwy 16 W, Clinton 72031"
AR,2014-11-04,county,Van Buren,23,23 MOUNTAIN RANCH,Fairfield Bay Baptist Church,"481 Dave Creek Pkwy, Fairfield Bay 72088"
AR,2014-11-04,county,Van Buren,24,24 SOUTH GRIGGS,First Baptist Church-Clinton,"211 First Baptist Road, Clinton 72031"
AR,2014-11-04,county,Van Buren,25,25 INDIAN HILLS,Faith Lutheran Church,"310 Sneed Dr., Fairfield Bay 72088"
AR,2014-11-04,county,Van Buren,26,26 LAKEWOOD,Fairfield Bay United Methodist Church,"765 Dave Creek Pkwy, Fairfield Bay 72088"
AR,2014-11-04,county,Van Buren,03,03 BRADLEY,Bee Branch Fire Department,"11214 Hwy 65 South, Bee Branch 72013"
AR,2014-11-04,county,Van Buren,06,06 CHOCTAW,Choctaw Church of Christ,"233 Hwy 330 East, Clinton 72031"
AR,2014-11-04,county,Van Buren,07,07 WEST GRIGGS,Van Buren County Aging Office,"311 Yellowjacket Lane, Clinton 72031"
AR,2014-11-04,county,Van Buren,08,08 CRAIG,Scotland Community Building,"11759 Hwy 95 West, Scotland 72141"
AR,2014-11-04,county,Van Buren,10,10 DAVIS,Morganton Fire Department,"4132 Hwy 92 East, Bee Branch 72013"
AR,2014-11-04,county,Van Buren,11,11 FORMOSA,Formosa Community Building,"10757 Hwy 336 West, Clinton 72031"
AR,2014-11-04,county,Van Buren,12,12 EAST GRIGGS,Clinton Municipal Airport Terminal,"Airport Road, Clinton 72031"
AR,2014-11-04,county,Van Buren,17,17 LINN CREEK,Hwy 110 Fire Department,"328 Elba Road, Clinton 72031"
AR,2014-11-04,county,Van Buren,19,19 RED RIVER,Eglantine Church Of Christ,"3796 Hwy 330 South, Shirley 72153"
AR,2014-11-04,county,Van Buren,20,20 UNION,Shirley Community Center,"489 Hwy 9 East, Shirley 72153"
AR,2014-11-04,county,Van Buren,21,21 WASHINGTON,Dennard Fire Department,"13774 Hwy 65 North, Dennard 72629"
AR,2014-11-04,county,Van Buren,22,22 WHEELER,Alread E H Center,"21410 Hwy 16 West, Clinton 72031"
AR,2014-11-04,county,Van Buren,04,04 CULPEPPER,Culpepper Fire Station,"5569 Highway 336 West, Clinton 72031"
AR,2014-11-04,county,Van Buren,05,05 HOLLY MOUNTAIN,Corinth Baptist Church,"5158 Holly Mtn. Road, Clinton 72031"
AR,2014-11-04,county,Van Buren,09,09 CARGILE,Sand Springs Baptist Church,"5189 Hwy 124, Damascus 72039"
AR,2014-11-04,county,Washington,020,Boston,Morrow Fire Station,"19783 Latta WC 10, Cane Hill 72717"
AR,2014-11-04,county,Washington,040,Brush Creek,Nob Hill Fire Station,"19375 Nob Hill Loop WC 389, Springdale 72764"
AR,2014-11-04,county,Washington,060,Cane Hill,New Cane Hill Museum Building,"14335 S. Hwy 45, Cane Hill 72717"
AR,2014-11-04,county,Washington,080,Center,Farmington Baptist Church,"49 W Main, Farmington 72730"
AR,2014-11-04,county,Washington,085,Center House,Farmington Baptist Church,"49 W Main, Farmington 72730"
AR,2014-11-04,county,Washington,100,Cove Creek,Strickler Fire Station,"13635 W Hwy 265, West Fork 72774"
AR,2014-11-04,county,Washington,120,Crawford,Brentwood School,"16940 Hwy 71 South, Winslow 72959"
AR,2014-11-04,county,Washington,140,Durham,Durham Community Bldg,"11699 S Hwy 16, Elkins 72727"
AR,2014-11-04,county,Washington,160,Dutch Mills,Morrow Fire Station,"19783 Latta WC 10, Cane Hill 72717"
AR,2014-11-04,county,Washington,180,Elkins,Elkins Community Center,"162 Doolin Dr, Elkins 72727"
AR,2014-11-04,county,Washington,200,Elm Springs Twp,Elm Springs United Methodist Church,"118 N. Elm St., Elm Springs 72728"
AR,2014-11-04,county,Washington,210,Elm Springs City,Elm Springs United Methodist Church,"118 N. Elm St., Elm Springs 72728"
AR,2014-11-04,county,Washington,220,Farmington-1,Farmington Baptist Church,"49 W Main, Farmington 72730"
AR,2014-11-04,county,Washington,240,Fay 01,Christ's Church,"525 W. 15th St., Fayetteville 72701"
AR,2014-11-04,county,Washington,250,Fay 02,Sang Ave Baptist Church,"1425 N Sang Ave, Fayetteville 72703"
AR,2014-11-04,county,Washington,260,Fay 03,Sang Ave Baptist Church,"1425 N Sang Ave, Fayetteville 72703"
AR,2014-11-04,county,Washington,270,Fay 04,Central Methodist Church On Dickson Street,"6 W Dickson, Fayetteville 72701"
AR,2014-11-04,county,Washington,280,Fay 05,Central Methodist Church On Dickson Street,"6 W Dickson, Fayetteville 72701"
AR,2014-11-04,county,Washington,290,Fay 06,Trinity Fellowship Church,"1100 Rollings Hills Dr, Fayetteville 72703"
AR,2014-11-04,county,Washington,300,Fay 07,1st United Presbyterian Church On Calvin St,"695 E Calvin, Fayetteville 72701"
AR,2014-11-04,county,Washington,310,Fay 08,Yvonne Richardson Center,"240 E Rock St, Fayetteville 72701"
AR,2014-11-04,county,Washington,320,Fay 09,Wiggins Methodist Church,"205 W Martin Luther King Blvd, Fayetteville 72701"
AR,2014-11-04,county,Washington,330,Fay 10,Christ's Church,"525 W. 15th St., Fayetteville 72701"
AR,2014-11-04,county,Washington,331,Fay 11,Baldwin Church Of Christ,"4399 Huntsville Rd, Fayetteville 72701"
AR,2014-11-04,county,Washington,332,Fay 12,Buckner Baptist Church On Wyman Rd,"2748 Wyman Rd, Fayetteville 72701"
AR,2014-11-04,county,Washington,333,Fay 13,Trinity Methodist Church,"1021 W Sycamore St, Fayetteville 72703"
AR,2014-11-04,county,Washington,334,Fay 14,Christian Life Cathedral,"1285 E. Millsap Rd., Fayetteville 72703"
AR,2014-11-04,county,Washington,335,Fay 15,Christ's Church,"525 W. 15th St., Fayetteville 72701"
AR,2014-11-04,county,Washington,336,Fay 16,Christ's Church,"525 W. 15th St., Fayetteville 72701"
AR,2014-11-04,county,Washington,337,Fay 17,Sequoyah Methodist Church,"1910 N Old Wire Rd, Fayetteville 72703"
AR,2014-11-04,county,Washington,338,Fay 18,Sequoyah Methodist Church,"1910 N Old Wire Rd, Fayetteville 72703"
