state,jurisdiction_type,county_name,precinct_id,name,address
MD,county,Montgomery,013-044-1,Wheaton Community Center,"11711 Georgia Avenue, Wheaton, MD 20902"
MD,county,Montgomery,013-045-1,Parkland Middle School,"4610 West Frankfort Drive, Rockville, MD 20853"
MD,county,Montgomery,013-046-1,Lucy V. Barnsley Elementary School,"14516 Nadine Drive, Rockville, MD 20853"
MD,county,Montgomery,013-047-1,Silver Spring Civic Building,"One Veterans Place, Silver Spring, MD 20910"
MD,county,Montgomery,013-049-1,Mid County Community Rec Center,"2004 Quensquard Road, Silver Spring, MD 20906"
MD,county,Montgomery,013-050-1,Sligo Creek Elementary School,"500 Schuyler Road, Silver Spring, MD 20910"
MD,county,Montgomery,013-051-1,Rock Creek Valley Elementary School,"5121 Russett Road, Rockville, MD 20853"
MD,county,Montgomery,013-052-1,Earle B. Wood Middle School,"14615 Bauer Drive, Rockville, MD 20853"
MD,county,Montgomery,013-053-1,Sligo Middle School,"1401 Dennis Avenue, Silver Spring, MD 20902"
MD,county,Montgomery,013-054-1,Leisure World Clubhouse I,"3700 Rossmoor Boulevard, Silver Spring, MD 20906"
MD,county,Montgomery,013-055-1,Strathmore Elementary School,"3200 Beaverwood Lane, Silver Spring, MD 20906"
MD,county,Montgomery,013-056-1,Argyle Middle School,"2400 Bel Pre Road, Silver Spring, MD 20906"
MD,county,Montgomery,013-057-1,Arcola Towers,"1135 University Boulevard, W., Silver Spring, MD 20902"
MD,county,Montgomery,013-058-1,Knights of Columbus Hall,"9707 Rosensteel Avenue, Silver Spring, MD 20910"
MD,county,Montgomery,013-059-1,Stephen Knolls School,"10731 St. Margarets Way, Kensington, MD 20895"
MD,county,Montgomery,013-060-1,Sherwood High School,"300 Olney-Sandy Spring Road, Sandy Spring, MD 20860"
MD,county,Montgomery,013-061-1,James Hubert Blake High School,"300 Norwood Road, Silver Spring, MD 20905"
MD,county,Montgomery,013-063-1,John F. Kennedy High School Auditorium Lobby,"1901 Randolph Road, Silver Spring, MD 20902"
MD,county,Montgomery,013-064-1,St. Matthew Presbyterian Church,"4001 Bel Pre Road, Silver Spring, MD 20906"
MD,county,Montgomery,013-065-1,Christ the King Catholic Church,"2301 Colston Drive, Silver Spring, MD 20910"
MD,county,Montgomery,013-067-1,Grace United Methodist Church,"7001 New Hampshire Avenue, Takoma Park, MD 20912"
MD,county,Montgomery,013-068-1,Takoma Park Recreation Center,"7315 New Hampshire Avenue, Takoma Park, MD 20912"
MD,county,Montgomery,013-069-1,Leisure World Clubhouse II,"3300 North Leisure World Boulevard, Silver Spring, MD 20906"
MD,county,Montgomery,013-070-1,Wheaton Woods Elementary School,"4510 Faroe Place, Rockville, MD 20853"
MD,county,Prince George's,001-001-1,CALVERTON ELEMENTARY SCHOOL,"3400 BELTSVILLE RD, BELTSVILLE, MD 20705"
MD,county,Prince George's,001-002-1,BELTSVILLE PUBLIC LIBRARY,"4319 SELLMAN RD, BELTSVILLE, MD 20705"
MD,county,Prince George's,001-003-1,HIGH POINT HIGH SCHOOL,"3601 POWDER MILL RD, BELTSVILLE, MD 20705"
MD,county,Prince George's,001-004-1,M L KING JR MIDDLE SCHOOL,"4545 AMMENDALE RD, BELTSVILLE, MD 20705"
MD,county,Prince George's,001-005-1,BELTSVILLE ACADEMY,"4300 WICOMICO AVE, BELTSVILLE, MD 20705"
MD,county,Prince George's,001-006-1,VANSVILLE ELEMENTARY SCHOOL,"6813 AMMENDALE ROAD, BELTSVILLE, MD 20705"
MD,county,Prince George's,001-007-1,RIDERWOOD RETIREMENT VILLAGE,"3140 GRACEFIELD ROAD, SILVER SPRING, MD 20904"
MD,county,Prince George's,001-008-1,COLLEGE PARK CHURCH OF THE NAZARENE,"9704 RHODE ISLAND AVENUE, COLLEGE PARK, MD 20740"
MD,county,Prince George's,002-001-1,BLADENSBURG ELEMENTARY SCHOOL M.P. ROOM,"4915 ANNAPOLIS RD, BLADENSBURG, MD 20710"
MD,county,Prince George's,002-002-1,COTTAGE CITY TOWN HALL,"3820 40TH AVE, COTTAGE CITY, MD 20722"
MD,county,Prince George's,002-003-1,GLADYS NOON SPELLMAN ELEMENTARY SCHOOL GYM,"3324 64TH AVE, CHEVERLY, MD 20785"
MD,county,Prince George's,002-004-1,TOWN OF LANDOVER HILLS TOWN HALL,"6904 TAYLOR ST, LANDOVER HILLS, MD 20784"
MD,county,Prince George's,002-005-1,ROGERS HEIGHTS ELEMENTARY SCH M.P. ROOM,"4301 58TH AVE, BLADENSBURG, MD 20710"
MD,county,Prince George's,002-006-1,BEACON HEIGHTS ELEMENTARY SCH,"6929 FURMAN PKY, RIVERDALE, MD 20737"
MD,county,Prince George's,002-007-1,JUDITH P HOYER EARLY CHILD CTR GYM,"2300 BELLEVIEW AVE, CHEVERLY, MD 20785"
MD,county,Prince George's,002-008-1,BLADENSBURG COMMUNITY CENTER,"4500 57TH AVENUE, BLADENSBURG, MD 20710"
MD,county,Prince George's,002-009-1,COOPER LANE ELEMENTARY SCHOOL M.P. ROOM,"3817 COOPER LA, LANDOVER HILLS, MD 20784"
MD,county,Prince George's,002-010-1,WEST LANHAM HILLS RECREATION CENTER,"7700 DECATUR RD, LANDOVER HILLS, MD 20784"
MD,county,Prince George's,002-097-1,GHOST,
MD,county,Prince George's,002-098-1,GHOST,
MD,county,Prince George's,002-099-1,GHOST,
MD,county,Prince George's,003-001-1,UNION UNITED METHODIST CHURCH,"14418 OLD MARLBORO PIKE, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,003-002-1,PATUXENT ELEMENTARY SCHOOL,"4410 BISHOPMILL DR, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,003-003-1,ST MARY OF THE ASSUMPTION SCH,"4610 LARGO RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,003-004-1,PERRYWOOD ELEMENTARY SCHOOL,"501 WATKINS PARK DR, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,003-005-1,"DR. HENRY A. WISE, JR. HIGH","12650 BROOKE LA, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,003-006-1,FIRST BAPTIST CHURCH OF GLENARDEN,"600 WATKINS PARK DR, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,004-001-1,ST THOMAS  PARISH HALL,"14300 ST THOMAS CHURCH RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,005-001-1,ACCOKEEK ACADEMY,"14400 BERRY RD, ACCOKEEK, MD 20607"
MD,county,Prince George's,005-002-1,HARMONY HALL REGIONAL CENTER,"10701 LIVINGSTON RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-003-1,FRIENDLY HIGH SCHOOL M/P RM,"10000 ALLENTOWN RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-004-1,FRIENDLY HIGH SCHOOL GYM,"10000 ALLENTOWN RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-005-1,POTOMAC LANDING ELEMENTARY SCHOOL,"12500 FORT WASHINGTON RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-006-1,TAYAC ELEMENTARY SCHL M/P RM,"8600 ALLENTOWN RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-007-1,BREATH OF LIFE SDA CHURCH,"11310 FORT WASHINGTON RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-008-1,ACCOKEEK PUBLIC LIBRARY,"15773 LIVINGSTON RD, ACCOKEEK, MD 20607"
MD,county,Prince George's,005-009-1,FT WASH FOREST ELEMENTARY SCHOOL MEDIA CTR,"1300 FILLMORE RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-010-1,FT WASH FOREST ELEMENTARY SCHOOL M/P RM,"1300 FILLMORE RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-011-1,POTOMAC KNOLLS COMMUNITY CTR,"1101 ARAGONA BOULEVARD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,005-012-1,FAITH UNITED METHODIST CHURCH,"15769 LIVINGSTON RD, ACCOKEEK, MD 20607"
MD,county,Prince George's,006-001-1,BISHOP MCNAMARA HIGH SCHOOL FINE ARTS AND ATHLETIC CTR,"6800 A MARLBORO PIKE, FORESTVILLE, MD 20747"
MD,county,Prince George's,006-002-1,THURGOOD MARSHALL MIDDLE SCHL GYM,"4909 BRINKLEY RD, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-003-1,JOHN EAGER HOWARD ELEMENTARY SCHOOL,"4400 SHELL ST, CAPITOL HEIGHTS, MD 20743"
MD,county,Prince George's,006-004-1,WILLIAM BEANES ELEMENTARY SCH,"5108 DIANNA DR, SUITLAND, MD 20746"
MD,county,Prince George's,006-005-1,DISTRICT HEIGHTS ELEMENTARY SCHOOL,"2200 COUNTY RD, DISTRICT HEIGHTS, MD 20747"
MD,county,Prince George's,006-006-1,SUITLAND HIGH SCHOOL,"5200 SILVER HILL RD, FORESTVILLE, MD 20747"
MD,county,Prince George's,006-007-1,SKYLINE ELEMENTARY SCHOOL,"6311 RANDOLPH RD, SUITLAND, MD 20746"
MD,county,Prince George's,006-008-1,GREEN VALLEY ACADEMY,"2215 CHADWICK ST, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-009-1,BENJAMIN STODDERT MIDDLE SCHL,"2501 OLSON ST, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-010-1,FORESTVILLE MILITARY ACADEMY,"7001 BELTZ DR, FORESTVILLE, MD 20747"
MD,county,Prince George's,006-011-1,E MICHAEL ROLL MUNICIPAL BLDG,"2000 MARBURY DR, DISTRICT HEIGHTS, MD 20747"
MD,county,Prince George's,006-012-1,OVERLOOK ELEMENTARY SCHOOL,"3298 CURTIS DR, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-013-1,MIDDLETON VALLEY ELEMENTARY SCHOOL,"4815 DALTON ST, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-014-1,TEMPLE HILLS COMMUNITY CENTER,"5300 TEMPLE HILL ROAD, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-015-1,EDGAR ALLAN POE ALT. ELEMENTARY SCHOOL,"2001 SHADYSIDE AVE, SUITLAND, MD 20746"
MD,county,Prince George's,006-016-1,BERKSHIRE ELEMENTARY SCHOOL,"6201 SURREY SQUARE LA, FORESTVILLE, MD 20747"
MD,county,Prince George's,006-017-1,JESSIE B. MASON SCHOOL,"2720 IVERSON ST, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-018-1,PRINCETON ELEMENTARY SCHOOL,"6101 BAXTER DR, CAMP SPRINGS, MD 20746"
MD,county,Prince George's,006-019-1,CONCORD ELEMENTARY SCHOOL,"2004 CONCORD LA, DISTRICT HEIGHTS, MD 20747"
MD,county,Prince George's,006-020-1,JOHN H BAYNE ELEMENTARY SCHL,"7010 WALKER MILL RD, CAPITOL HEIGHTS, MD 20743"
MD,county,Prince George's,006-021-1,ST. BERNADINE CHURCH HALL,"2400 BROOKS DRIVE, SUITLAND, MD 20746"
MD,county,Prince George's,006-022-1,ANDREW JACKSON ACADEMY,"3500 REGENCY PKY, FORESTVILLE, MD 20747"
MD,county,Prince George's,006-023-1,NORTH FORESTVILLE ELEMENTARY SCHOOL,"2311 RITCHIE RD, FORESTVILLE, MD 20747"
MD,county,Prince George's,006-024-1,MARLOW HEIGHTS COMMUNITY CENTER,"2800 ST. CLAIR DR, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,006-025-1,JOHN H BAYNE ELEMENTARY SCHL,"7010 WALKER MILL RD, CAPITOL HEIGHTS, MD 20743"
MD,county,Prince George's,007-001-1,WOODMORE ELEMENTARY SCHOOL,"12500 WOODMORE RD, MITCHELLVILLE, MD 20721"
MD,county,Prince George's,007-002-1,BELAIR ANNEX,"3021 BELAIR DR, BOWIE, MD 20715"
MD,county,Prince George's,007-003-1,KENILWORTH ELEMENTARY SCHOOL,"12520 KEMBRIDGE DR, BOWIE, MD 20715"
MD,county,Prince George's,007-004-1,GRACE LUTHERAN CHURCH FELLOWSHIP HALL,"2503 BELAIR DRIVE, BOWIE, MD 20715"
MD,county,Prince George's,007-005-1,TULIP GROVE ELEMENTARY SCHOOL,"2909 TRAINOR LA, BOWIE, MD 20715"
MD,county,Prince George's,007-006-1,POINTER RIDGE ELEMENTARY SCHL,"1110 PARKINGTON LA, BOWIE, MD 20716"
MD,county,Prince George's,007-007-1,HEATHER HILLS ELEMENTARY SCHL,"12605 HEMING LA, BOWIE, MD 20716"
MD,county,Prince George's,007-008-1,C ELIZABETH REIG SPECIAL CTR,"15542 PEACH WALKER DR, BOWIE, MD 20716"
MD,county,Prince George's,007-009-1,MT OAK UNITED METHODIST CHURCH,"14110 MOUNT OAK ROAD, MITCHELLVILLE, MD 20721"
MD,county,Prince George's,007-010-1,ALL SAINTS LUTHERAN CHURCH,"16510 MOUNT OAK ROAD, BOWIE, MD 20716"
MD,county,Prince George's,007-011-1,EVANGEL CATHEDRAL,"13901 CENTRAL AVE, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,007-012-1,MT EPHRAIM CHURCH /SCHOOL - GYM,"610 LARGO RD, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,007-013-1,HOLY FAMILY CATHOLIC CHU HALL,"12010 WOODMORE RD, MITCHELLVILLE, MD 20721"
MD,county,Prince George's,007-014-1,VILLAGE BAPTIST CHURCH,"1950 MITCHELLVILLE RD, BOWIE, MD 20716"
MD,county,Prince George's,007-015-1,COLLINGTON STATION REC ASSOCIATION,"375 JOHNSBERG LANE, BOWIE, MD 20721"
MD,county,Prince George's,007-016-1,NORTHVIEW ELEMENTARY SCHOOL CAFE - A,"3700 NORTHVIEW DR, BOWIE, MD 20716"
MD,county,Prince George's,007-017-1,NORTHVIEW ELEMENTARY SCHOOL CAFE - B,"3700 NORTHVIEW DR, BOWIE, MD 20716"
MD,county,Prince George's,008-001-1,BADEN ELEMENTARY SCHOOL,"13601 BADEN-WESTWOOD RD, BRANDYWINE, MD 20613"
MD,county,Prince George's,009-001-1,STEPHEN DECATUR MIDDLE SCHOOL,"8200 PINEWOOD DR, CLINTON, MD 20735"
MD,county,Prince George's,009-002-1,JAMES RYDER RANDALL ELEMENTARY SCHOOL,"5410 KIRBY RD, CLINTON, MD 20735"
MD,county,Prince George's,009-003-1,F T EVANS ELEMENTARY SCHOOL M.P. ROOM,"6720 OLD ALEXAN. FERRY RD, CLINTON, MD 20735"
MD,county,Prince George's,009-004-1,SURRATTSVILLE HIGH SCHOOL,"6101 GARDEN DR, CLINTON, MD 20735"
MD,county,Prince George's,009-005-1,ISAAC GOURDINE MIDDLE SCHOOL,"8700 ALLENTOWN RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,009-006-1,CLINTON BAPTIST CHURCH,"8701 WOODYARD RD, CLINTON, MD 20735"
MD,county,Prince George's,009-007-1,WALDON WOODS ELEMENTARY SCHL,"10301 THRIFT RD, CLINTON, MD 20735"
MD,county,Prince George's,009-008-1,CLINTON UNITED METHODIST CHURCH,"10700 BRANDYWINE RD, CLINTON, MD 20735"
MD,county,Prince George's,009-009-1,MELWOOD ELEMENTARY SCHOOL,"7100 WOODYARD ROAD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,009-010-1,CLINTON GROVE ELEMENTARY SCHL,"9420 TEMPLE HILL RD, CLINTON, MD 20735"
MD,county,Prince George's,009-011-1,TANGLEWOOD SCHOOL,"8333 WOODYARD RD, CLINTON, MD 20735"
MD,county,Prince George's,009-012-1,ISAAC GOURDINE MIDDLE SCHOOL,"8700 ALLENTOWN RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,009-099-1,GHOST,
MD,county,Prince George's,010-001-1,DWIGHT D EISENHOWER MIDDLE SC,"13725 BRIARWOOD DR, LAUREL, MD 20708"
MD,county,Prince George's,010-002-1,LAUREL BOYS AND GIRLS CLUB,"701 MONTGOMERY ST, LAUREL, MD 20707"
MD,county,Prince George's,010-003-1,LAUREL ELEMENTARY SCHOOL,"516 MONTGOMERY ST, LAUREL, MD 20707"
MD,county,Prince George's,010-004-1,LAUREL HIGH SCHOOL,"8000 CHERRY LA, LAUREL, MD 20707"
MD,county,Prince George's,010-005-1,BOND MILL ELEMENTARY SCHOOL,"16001 SHERWOOD AVE, LAUREL, MD 20707"
MD,county,Prince George's,010-006-1,JAMES H. HARRISON ELEMENT SCH,"13200 LARCHDALE RD, LAUREL, MD 20708"
MD,county,Prince George's,010-007-1,MONTPELIER ELEMENTARY SCHOOL,"9200 MUIRKIRK RD, LAUREL, MD 20708"
MD,county,Prince George's,010-008-1,DEERFIELD RUN ELEMENTARY SCHL,"13000 LAUREL-BOWIE RD, LAUREL, MD 20708"
MD,county,Prince George's,010-009-1,OAKLANDS ELEMENTARY SCHOOL,"13710 LAUREL-BOWIE RD, LAUREL, MD 20708"
MD,county,Prince George's,010-010-1,THE TABERNACLE OF LAUREL MD GYM,"11601 SOUTH LAUREL DR, LAUREL, MD 20708"
MD,county,Prince George's,010-011-1,THE TABERNACLE OF LAUREL MD UNPLUG RM,"11601 SOUTH LAUREL DR, LAUREL, MD 20708"
MD,county,Prince George's,010-012-1,ROBERT J. DIPIETRO COMM. CTR,"7901 CYPRESS ST, LAUREL, MD 20707"
MD,county,Prince George's,010-013-1,LAUREL VOLUNTEER FIRE DEPARTMENT,"7411 CHERRY LA, LAUREL, MD 20707"
MD,county,Prince George's,011-001-1,GWYNN PARK MIDDLE SCHOOL,"8000 DYSON RD, BRANDYWINE, MD 20613"
MD,county,Prince George's,011-002-1,MATTAPONI ELEMENTARY SCHOOL,"11701 DULEY STATION RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,011-003-1,ROSARYVILLE ELEMENTARY SCHOOL,"9925 ROSARYVILLE RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,011-004-1,BRANDYWINE ELEMENTARY SCHOOL,"14101 BRANDYWINE RD, BRANDYWINE, MD 20613"
MD,county,Prince George's,012-001-1,JOHN HANSON MONTESSORI SCHOOL,"6360 OXON HILL RD, OXON HILL, MD 20745"
MD,county,Prince George's,012-002-1,FOREST HEIGHTS ELEMENTARY SCH,"200 TALBERT DR, OXON HILL, MD 20745"
MD,county,Prince George's,012-003-1,ST. BARNABAS CHURCH - HALL,"5203 ST. BARNABAS ROAD, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,012-004-1,VALLEY VIEW ELEMENTARY SCHOOL,"5500 DANBY AVE, OXON HILL, MD 20745"
MD,county,Prince George's,012-005-1,FORT FOOTE BAPTIST CHURCH,"8310 FORT FOOTE RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,012-006-1,POTOMAC HIGH SCHOOL GYM,"5211 BOYDELL AVE, OXON HILL, MD 20745"
MD,county,Prince George's,012-007-1,SAMUEL CHASE ELEMENTARY SCHL,"5700 FISHER RD, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,012-008-1,APPLE GROVE ELEMENTARY SCHOOL,"7400 BELLEFIELD AVE, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,012-009-1,GLASSMANOR ELEMENTARY SCHOOL,"1011 MARCY AVE, OXON HILL, MD 20745"
MD,county,Prince George's,012-010-1,OXON HILL MIDDLE SCHOOL,"9570 FORT FOOTE RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,012-011-1,OXON HILL ELEMENTARY SCHOOL,"7701 LIVINGSTON RD, OXON HILL, MD 20745"
MD,county,Prince George's,012-012-1,OXON HILL LIBRARY,"6200 OXON HILL ROAD, OXON HILL, MD 20745"
MD,county,Prince George's,012-013-1,G GARDNER SHUGART MIDDLE SCHL,"2000 CALLAWAY ST, HILLCREST HEIGHTS, MD 20748"
MD,county,Prince George's,012-014-1,INDIAN QUEEN ELEMENTARY SCHL,"9551 FORT FOOTE RD, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,012-015-1,CROSSLAND HIGH SCHOOL,"6901 TEMPLE HILLS ROAD, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,012-016-1,J. FRANK DENT ELEMENTARY SCHOOL,"2700 CORNING AVE, FORT WASHINGTON, MD 20744"
MD,county,Prince George's,012-017-1,ALLENWOOD ELEMENTARY SCHOOL,"6300 HARLEY LA, TEMPLE HILLS, MD 20748"
MD,county,Prince George's,013-001-1,JOHN CARROLL ELEMENTARY SCHOOL GYM,"1400 NALLEY TERR, LANDOVER, MD 20785"
MD,county,Prince George's,013-002-1,COLUMBIA PK - KENTLAND COMM CTR,"2411 PINEBROOK AVE, LANDOVER, MD 20785"
MD,county,Prince George's,013-003-1,J R COUSINS JR MEMORIAL CTR,"8600 GLENARDEN PKY, GLENARDEN, MD 20706"
MD,county,Prince George's,013-004-1,KETTERING ELEMENTARY SCHOOL,"11000 LAYTON ST, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-005-1,CHARLES HERBERT FLOWERS HIGH M/P ROOM,"10001 ARDWICK ARDMORE RD, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-006-1,LARGO HIGH SCHOOL,"505 LARGO RD, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-007-1,WILLIAM PACA ELEMENTARY SCHL M.P. ROOM,"7801 SHERIFF RD, LANDOVER, MD 20785"
MD,county,Prince George's,013-008-1,MATTHEW HENSON ELEMENTARY SCH M.P. ROOM,"7910 SCOTT RD, LANDOVER, MD 20785"
MD,county,Prince George's,013-009-1,LARGO-KETTERING LIBRY - CONF RM,"9601 CAPITAL LA, LARGO, MD 20774"
MD,county,Prince George's,013-010-1,PHYLLIS E WILLIAMS ELEMENTARY SCHOOL,"9601 PRINCE PL, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-011-1,KETTERING MIDDLE SCHOOL,"65 HERRINGTON DR, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-012-1,ERNEST EVERETT JUST MIDDL SCH,"1300 CAMPUS WAY NORTH, MITCHELLVILLE, MD 20721"
MD,county,Prince George's,013-013-1,KETTERING BAPTIST CHURCH,"1 KETTERING DRIVE, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-014-1,CHARLES HERBERT FLOWERS HIGH CAFETERIA,"10001 ARDWICK ARDMORE RD, UPPER MARLBORO, MD 20774"
MD,county,Prince George's,013-015-1,KINGSFORD ELEMENTARY SCHOOL M.P. ROOM,"1401 ENTERPRISE RD, MITCHELLVILLE, MD 20721"
MD,county,Prince George's,013-016-1,OAKCREST ELEMENTARY SCHOOL M.P. ROOM,"929 HILL RD, LANDOVER, MD 20785"
MD,county,Prince George's,013-017-1,COLUMBIA PK ELEMENTARY SCHOOL GYM,"1901 KENT VILLAGE DR, LANDOVER, MD 20785"
MD,county,Prince George's,014-001-1,HIGH BRIDGE ELEMENTARY SCHOOL,"7011 HIGH BRIDGE RD, BOWIE, MD 20720"
MD,county,Prince George's,014-002-1,DUVAL HIGH SCHOOL,"9880 GOOD LUCK RD, LANHAM, MD 20706"
MD,county,Prince George's,014-003-1,BOWIE HIGH SCHOOL,"15200 ANNAPOLIS RD, BOWIE, MD 20715"
MD,county,Prince George's,014-004-1,SAMUEL OGLE MIDDLE SCHOOL,"4111 CHELMONT LA, BOWIE, MD 20715"
MD,county,Prince George's,014-005-1,ROCKLEDGE ELEMENTARY SCHOOL,"7701 LAUREL-BOWIE RD, BOWIE, MD 20715"
MD,county,Prince George's,014-006-1,YORKTOWN ELEMENTARY SCHOOL,"7301 RACE TRACK RD, BOWIE, MD 20715"
MD,county,Prince George's,014-007-1,GLENN DALE VOL FIRE DEPARTMT,"11900 GLENN DALE BLVD, GLENN DALE, MD 20769"
MD,county,Prince George's,014-008-1,ROBERT GODDARD MONTESSORI SCH,"9850 GOOD LUCK RD, SEABROOK, MD 20706"
MD,county,Prince George's,014-009-1,ASCENSION CATHOLIC CHURCH HALL,"12700 LANHAM-SEVERN RD, BOWIE, MD 20720"
MD,county,Prince George's,014-010-1,WEST BOWIE VILLAGE HALL,"13711 ANNAPOLIS ROAD, SUITE 103, BOWIE, MD 20720"
MD,county,Prince George's,014-011-1,BOWIE STATE UNIVERSITY MCKELDIN GYM,"14000 JERICHO PARK ROAD, BOWIE, MD 20715"
MD,county,Prince George's,015-001-1,MARLTON ELEMENTARY SCHOOL,"8506 OLD COLONY DR SOUTH, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,015-002-1,ARROWHEAD ELEMENTARY SCHL M/P RM,"2300 SANSBURY RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,015-003-1,JAMES MADISON MIDDLE SCHOOL,"7300 WOODYARD RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,015-004-1,FREDERICK DOUGLASS HIGH SCHOOL,"8000 CROOM RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,015-005-1,ARROWHEAD ELEMENTARY SCHL GYM,"2300 SANSBURY RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,015-006-1,MELWOOD CHURCH OF THE NAZARENE,"6906 WOODYARD RD, UPPER MARLBORO, MD 20772"
MD,county,Prince George's,016-001-1,EDMONSTON MUNICIPAL BUILDING,"5005 52ND AVE, EDMONSTON, MD 20781"
MD,county,Prince George's,016-002-1,CTY OF HYATT MUN BLDG M.P. ROOM,"4310 GALLATIN ST, HYATTSVILLE, MD 20781"
MD,county,Prince George's,016-003-1,HYATTSVILLE MIDDLE SCHOOL,"6001 42ND AVE, HYATTSVILLE, MD 20781"
MD,county,Prince George's,016-004-1,NICHOLAS OREM MIDDLE SCHOOL,"6100 EDITORS PARK DR, HYATTSVILLE, MD 20782"
MD,county,Prince George's,016-005-1,EDMONSTON REC CENTER,"5100 TANGLEWOOD DRIVE, HYATTSVILLE, MD 20781"
MD,county,Prince George's,016-098-1,GHOST,
MD,county,Prince George's,016-099-1,GHOST,
MD,county,Prince George's,017-001-1,MOUNT RAINIER ELEMENTARY SCHL,"4011 32ND ST, MOUNT RAINIER, MD 20712"
MD,county,Prince George's,017-002-1,BRENTWOOD TOWN HALL - WOHLFARTH,"4300 39TH PL, BRENTWOOD, MD 20722"
MD,county,Prince George's,017-003-1,LANGLEY PK MCCORMICK ELEMENTARY SCHOOL,"8201 15TH AVE, HYATTSVILLE, MD 20783"
MD,county,Prince George's,017-004-1,THOMAS S STONE ELEMENTARY SCH,"4500 34TH ST, MOUNT RAINIER, MD 20712"
MD,county,Prince George's,017-005-1,CAROLE HIGHLANDS ELEMENTARY SCHL,"1610 HANNON ST, TAKOMA PARK, MD 20912"
MD,county,Prince George's,017-006-1,CESAR CHAVEZ ELEMENTARY SCHL,"6609 RIGGS RD, HYATTSVILLE, MD 20782"
MD,county,Prince George's,017-007-1,ROLLINGCREST CHILLUM COMM CTR,"6120 SARGENT RD, HYATTSVILLE, MD 20782"
MD,county,Prince George's,017-008-1,HYATTSVILLE PUBLIC LIBRARY,"6530 ADELPHI ROAD, HYATTSVILLE, MD 20782"
MD,county,Prince George's,017-009-1,MARY HARRIS MOTHER JONES ELEM,"2405 TECUMSEH ST, ADELPHI, MD 20783"
MD,county,Prince George's,017-010-1,LEWISDALE ELEMENTARY SCHOOL,"2400 BANNING PL, HYATTSVILLE, MD 20783"
MD,county,Prince George's,017-011-1,RIDGECREST ELEMENTARY SCHOOL,"6120 RIGGS RD, HYATTSVILLE, MD 20783"
MD,county,Prince George's,017-012-1,ADELPHI ELEMENTARY SCHOOL,"8820 RIGGS RD, ADELPHI, MD 20783"
MD,county,Prince George's,018-001-1,CAPITOL HEIGHTS ELEMENTARY SCHOOL,"601 SUFFOLK AVE, CAPITOL HEIGHTS, MD 20743"
MD,county,Prince George's,018-002-1,SEAT PLEASANT ELEMENTARY SCHL,"6411 G STREET, SEAT PLEASANT, MD 20743"
