Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress
County: 39 - PICKENS,39,PICKENS,155,North Liberty,Liberty First Baptist Church,"403 Edgemont Ave
Liberty SC 29657"
County: 39 - PICKENS,39,PICKENS,156,Pendleton,Grace Baptist Church,"930 N Old Pendleton Rd
Liberty SC 29657"
County: 39 - PICKENS,39,PICKENS,157,Fruit Mountain,South Carolina National Guard Recruiting,"107 Rockmont Rd
Easley SC 29640"
County: 39 - PICKENS,39,PICKENS,158,Pope Field,City of Easley's Larry Bagwell Gymnasium,"111 Walkers Way
Easley SC 29642"
County: 39 - PICKENS,39,PICKENS,159,Sheffield,St. Matthias Lutheran Church,"501 Powdersville Rd
Easley SC 29642"
County: 39 - PICKENS,39,PICKENS,160,Tri County,Tri-County Tech College - Easley Campus,"1774 Powdersville Rd
Easley SC 29642"
County: 39 - PICKENS,39,PICKENS,161,McAlister,Rock Springs Baptist Church,"310 Rock Springs Rd Bldg H
Easley SC 29642"
County: 39 - PICKENS,39,PICKENS,163,Lenhardt,New Foundation Baptist Church,"556 Lenhardt Rd
Easley SC 29640"
County: 39 - PICKENS,39,PICKENS,999,Barrier Free,Board of Voter Registration & Elections,"222 McDaniel Ave Ste B-9
Pickens SC 29671"
County: 40 - RICHLAND,40,RICHLAND,101,Ward 1,American Legion Post 6 (TEMP),"200 Pickens St
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,102,Ward 2,Marion Street Apartments,"1930 Marion St
Columbia SC 29201"
County: 40 - RICHLAND,40,RICHLAND,103,Ward 3,Reformation Lutheran Ch,"1118 Union St
Columbia SC 29201"
County: 40 - RICHLAND,40,RICHLAND,104,Ward 4,Logan Elementary School,"815 Elmwood Ave
Columbia SC 29201"
County: 40 - RICHLAND,40,RICHLAND,105,Ward 5,Pacific Memorial Park,"200 Wayne St
Columbia SC 29201"
County: 40 - RICHLAND,40,RICHLAND,106,Ward 6,Bradley Elementary,"3032 Pine Belt Rd
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,107,Ward 7,W A Perry Middle School,"2600 Barhamville Rd
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,108,Ward 8,David Swinton Campus Ctr,"1616 Oak St
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,109,Ward 9,Prince Hall Masonic Lodge,"2324 Gervais St
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,110,Ward 10,A C Moore Elementary,"333 Etiwan Ave
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,111,Ward 11,Ben Arnold Recreation Ctr,"1100 S Holly St
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,112,Ward 12,Hand Middle School,"2600 Wheat St
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,113,Ward 13,Rosewood Elementary,"3300 Rosewood Dr
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,114,Ward 14,Sims Park,"3500 Duncan St
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,115,Ward 15,Melrose Park,"1500 Fairview Dr
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,116,Ward 16,Dreher High School,"3319 Millwood Ave
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,117,Ward 17,Brennen Elementary,"4438 Devereaux Rd
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,118,Ward 18,Carver-Lyon Elementary,"2100 Waverly St
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,119,Ward 19,Latimer Manor Comm Center,"100 Lorick Cir
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,120,Ward 20,Earlewood Park Comm Center,"1111 Parkside Dr
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,121,Ward 21,Arden Elementary,"1300 Ashley St
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,122,Ward 22,Eau Claire High School,"4800 Monticello Rd
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,123,Ward 23,Shandon Fire Station,"2847 Devine St
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,124,Ward 24,Kilbourne Park Baptist,"4205 Kilbourne Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,125,Ward 25,Kilbourne Park Baptist,"4205 Kilbourne Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,126,Ward 26,Hampton Park,"1117 Brandon Ave
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,129,Ward 29,Alcorn Middle School,"5125 Fairfield Rd
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,130,Ward 30,Arsenal Hill Park,"1800 Lincoln St
Columbia SC 29201"
County: 40 - RICHLAND,40,RICHLAND,131,Ward 31,Hyatt Park Gym,"950 Jackson Ave
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,132,Ward 32,Charles R Drew Wellness,"2101 Walker Solomon Way
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,133,Ward 33,Martin Luther King Park,"2300 Greene St
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,134,Ward 34,Pinehurst Park,"2300 Pinehurst Rd
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,400,Arcadia,Forest Lake Elementary,"6801 Brookfield Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,401,Ardincaple,EE Taylor Elementary,"200 McRae St
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,402,Ballentine 1,Ballentine Elementary,"1040 Bickley Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,403,Ballentine 2,Ballentine Park,"1035 Bird Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,404,Beatty Road,St Andrews Park,"920 Beatty Rd
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,405,Bluff,Bluff Road Park,"148 Carswell Dr
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,406,Blythewood 1,Bethel Hanberry Elem,"125 Boney Rd
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,407,Blythewood 2,Blythewood Park,"126 Boney Rd
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,408,Blythewood 3,Westwood High School (TEMP),"180 Turkey Farm Rd
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,409,Bookman,Oak Grove Baptist CH,"1063 Old Two Notch Rd
Elgin SC 29045"
County: 40 - RICHLAND,40,RICHLAND,410,Brandon 1,Annie Burnside Elementary,"7300 Patterson Rd
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,411,Brandon 2,Southeast Library,"7421 Garners Ferry Rd
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,412,Briarwood,E L Wright Middle School,"2740 Alpine Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,413,Bridge Creek,Bridge Creek Elementary,"121 Bombing Range Rd
Elgin SC 29045"
County: 40 - RICHLAND,40,RICHLAND,414,Caughman Road,Caughman Rd Park,"2733 Trotter Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,415,College Place,John P Thomas Elementary,"6001 Weston Ave
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,416,Cooper,Forest Lake Elementary (TEMP),"6801 Brookfield Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,417,Dennyside,Denny Terrace Gymnasium,"6429 Bishop Ave
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,418,Dentsville,Dent Middle School,"2721 Decker Blvd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,419,Dutch Fork 1,Dutch Fork High School,"1400 Old Tamah Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,420,Dutch Fork 2,Dutch Fork Middle School,"1528 Old Tamah Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,421,Dutch Fork 3,River Springs Church,"1007 W Shady Grove Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,422,Dutch Fork 4,Shady Grove UMC Fam Life Ctr,"1918 Shady Grove Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,423,Eastover,Eastover Park,"1031 Main St
Eastover SC 29044"
County: 40 - RICHLAND,40,RICHLAND,424,Edgewood,Burton-Pack Elementary,"111 Garden Dr
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,425,Estates,Bookman Road Elementary,"1244 Bookman Rd
Elgin SC 29045"
County: 40 - RICHLAND,40,RICHLAND,426,Fairlawn,Keenan High School,"361 Pisgah Church Rd
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,427,Fairwold,Pendergrass-Fairwold Elem,"5935 Token St
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,428,East Forest Acres,Brockman School,"2245 Montclair Dr
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,429,North Forest Acres,Trenholm Park,"3900 Covenant Rd
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,430,South Forest Acres,Crayton Middle School,"5000 Clemson Ave
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,431,Friarsgate 1,Friarsgate Park,"1712 Chadford Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,432,Friarsgate 2,HE Corley Elementary,"1500 Chadford Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,433,Old Friarsgate,Dutch Fork Elementary,"7900 Broad River Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,434,Gadsden,Gadsden Community Cntr,"1668 S Goodwin Cir
Gadsden SC 29052"
County: 40 - RICHLAND,40,RICHLAND,435,Garners,Crossroads Community Ctr,"2750 McCords Ferry Rd
Eastover SC 29044"
County: 40 - RICHLAND,40,RICHLAND,436,Greenview,Greenview Park,"6700 David St
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,437,Gregg Park,Shandon Baptist Church,"5250 Forest Dr
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,438,Hampton,S Kilbourne Elementary,"1400 S Kilbourne Rd
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,439,Harbison 1,Harbison Community Ctr,"106 Hillpine Rd
Columbia SC 29212"
County: 40 - RICHLAND,40,RICHLAND,440,Harbison 2,New Heights Baptist Ch,"5501 Broad River Rd
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,441,Hopkins 1,Hopkins Park,"150 Hopkins Park Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,442,Hopkins 2,Hopkins Elementary School,"6120 Cabin Creek Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,443,Horrell Hill,Horrell Hill Elementary,"517 Horrell Hill Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,444,Hunting Creek,Southeast Middle School,"731 Horrell Hill Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,445,Keels 1,Joseph Keels Elementary,"7500 Springcrest Dr
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,446,Keels 2,Adult Activity Center,"7494 Parklane Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,447,Keenan,Sanders Middle School,"3455 Pine Belt Rd
Columbia SC 29204"
County: 40 - RICHLAND,40,RICHLAND,448,Kelly Mill,Kelly Mill Middle School,"1141 Kelly Mill Rd
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,449,Killian,Killian Park,"1424 Marthan Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,450,Kingswood,Columbia High School,"1701 Westchester Dr
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,451,Lake Carolina,Lake Carolina Elem -Lower,"1151 Kelly Mill Rd
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,452,Lincolnshire,Forest Heights Elementary,"2500 Blue Ridge Ter
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,453,Longcreek,Blythewood Middle,"2351 Longtown Rd E
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,454,Longleaf,Longleaf Middle School,"1160 Longreen Pkwy
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,455,Lykesland,Caughman Road Elementary,"7725 Caughman Rd
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,456,Mallet Hill,Polo Road Elementary,"1250 Polo Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,457,Meadowfield,Meadowfield Elementary,"525 Galway Ln
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,458,Meadowlake,Meadowlake Park,"600 Beckman Rd
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,459,McEntire,Southeast Middle School,"731 Horrell Hill Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,460,Midway,Louie Conder Elementary,"8040 Hunt Club Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,461,Mill Creek,Mill Creek Elementary,"925 Universal Dr
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,462,Monticello,Upper Richland Community,"280 Camp Ground Rd
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,463,North Springs 1,North Springs Community Cntr,"1320 Clemson Rd
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,464,North Springs 2,North Springs Elem,"1300 Clemson Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,465,North Springs 3,North Point Community Church,"532 N Brickyard Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,466,Oak Pointe 1,Oak Pointe Elementary Sch,"1 River Bottom Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,467,Oak Pointe 2,Oak Pointe Elementary Sch,"1 River Bottom Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,468,Oak Pointe 3,Hope Lutheran Church,"1400 Kennerly Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,469,Oakwood,N Trenholm Baptist,"6515 N Trenholm Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,470,Olympia,Olympia Learning Center,"621 Bluff Rd
Columbia SC 29201"
County: 40 - RICHLAND,40,RICHLAND,471,Parkridge 1,Harbison Fire Station,"131 Lake Murray Blvd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,472,Parkridge 2,Grace United Methodist,"410 Harbison Blvd
Columbia SC 29212"
County: 40 - RICHLAND,40,RICHLAND,473,Parkway 1,Brookland Baptist Ch NE,"1203 Summit Pkwy
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,475,Parkway 3,Rehoboth Baptist Church,"4646 Hard Scrabble Rd
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,476,Pennington 1,Kings Grant Club House,"300 N Kings Grant Dr
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,477,Pennington 2,Asbury Memorial Methodist,"1005 Asbury Dr
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,478,Pine Grove,Pine Grove Elem School,"111 Huffstetler Dr
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,479,Pine Lakes 1,Lower Richland High,"2615 Lower Richland Blvd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,480,Pine Lakes 2,Garners Ferry Soccer Complex AAC,"8620 Garners Ferry Rd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,481,Pinewood,Lower Richland High,"2615 Lower Richland Blvd
Hopkins SC 29061"
County: 40 - RICHLAND,40,RICHLAND,482,Polo Road,Polo Road Park,"800 Polo Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,483,Pontiac 1,Pontiac Elementary,"500 Spears Creek Rd
Elgin SC 29045"
County: 40 - RICHLAND,40,RICHLAND,484,Pontiac 2,Catawba Trail Elementary,"1080 Old National Hwy
Elgin SC 29045"
County: 40 - RICHLAND,40,RICHLAND,485,Rice Creek 1,Agape Worship Center,"424 Lee Rd
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,486,Rice Creek 2,North Star Church,"711 Longtown Rd
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,487,Ridge View 1,Ridge View High School,"4801 Hardscrabble Rd
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,488,Ridge View 2,Rice Creek Elementary,"4751 Hardscrabble Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,489,Ridgewood,Ridgewood Baptist Church,"5326 Ridgeway St
Columbia SC 29203"
County: 40 - RICHLAND,40,RICHLAND,490,Riverside,Virginia Wingard Meth Ch,"1500 Broad River Rd
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,491,Riversprings 1,River Springs Elementary,"115 Connie Wright Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,492,Riversprings 2,Seacoast Church,"411 Western Ln # B
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,493,Riversprings 3,River Springs Elementary,"115 Connie Wright Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,494,Riverwalk,Episcopal Ch/St Simon/St Jude,"1110 Kinley Rd
Irmo SC 29063"
County: 40 - RICHLAND,40,RICHLAND,495,Round Top,Round Top Elem School,"449 Rimer Pond Rd
Blythewood SC 29016"
County: 40 - RICHLAND,40,RICHLAND,496,St. Andrews,St Andrews Middle,"1231 Bluefield Dr
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,497,Sandlapper,Sandlapper Elem School,"1001 Longtown Rd
Columbia SC 29229"
County: 40 - RICHLAND,40,RICHLAND,498,Satchelford,Satchelford Elementary,"5901 Satchelford Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,499,Skyland,True Gospel Ministries,"901 Skyland Dr
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,500,South Beltline,Midlands Tech Student Cntr,"316 Beltline Blvd
Columbia SC 29205"
County: 40 - RICHLAND,40,RICHLAND,501,Spring Hill,Spring Hill High,"11629 Broad River Rd
Chapin SC 29036"
County: 40 - RICHLAND,40,RICHLAND,502,Spring Valley,Lonnie B Nelson Elem,"225 N Brickyard Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,503,Spring Valley West,Jewish Community Center,"306 Flora Dr
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,504,Springville 1,Lake Murray Elementary,"1531 Three Dog Rd
Chapin SC 29036"
County: 40 - RICHLAND,40,RICHLAND,505,Springville 2,Bethel Lutheran Ch,"2081 Dutch Fork Rd
White Rock SC 29177"
County: 40 - RICHLAND,40,RICHLAND,506,Trenholm Road,N Trenholm Baptist,"6515 N Trenholm Rd
Columbia SC 29206"
County: 40 - RICHLAND,40,RICHLAND,507,Trinity,Trinity Assembly of God,"1501 Hallbrook Dr
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,508,Valhalla,Spring Valley High School,"120 Sparkleberry Ln
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,509,Valley State Park,Killian Elementary School,"2621 Clemson Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,510,Walden,Pine Grove Elem School,"111 Huffstetler Dr
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,511,Webber,Webber Elementary School,"140 Webber School Rd
Eastover SC 29044"
County: 40 - RICHLAND,40,RICHLAND,512,Westminster,Westminster Presbyterian Ch,"1715 Broad River Rd
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,513,Whitewell,Columbia High School,"1701 Westchester Dr
Columbia SC 29210"
County: 40 - RICHLAND,40,RICHLAND,514,Wildewood,St John Neumann Church,"100 Polo Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,515,Woodfield,Richland Northeast High,"7500 Brookfield Rd
Columbia SC 29223"
County: 40 - RICHLAND,40,RICHLAND,516,Woodlands,Woodlands Park,"6500 Olde Knight Pkwy
Columbia SC 29209"
County: 40 - RICHLAND,40,RICHLAND,999,Barrier Free,Richland County,"2020 Hampton St
Columbia SC 29204"
County: 41 - SALUDA,41,SALUDA,001,Centennial,Hopewell Church,"774 Old Chappells Ferry Rd
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,002,Clyde,Clydes Chapel Ch Soc/hall,"2001 Spann Rd
Batesburg SC 29006"
County: 41 - SALUDA,41,SALUDA,003,Delmar,Community Center,"113 Old Delmar School Rd
Leesville SC 29070"
County: 41 - SALUDA,41,SALUDA,005,Fruit Hill,Lockhart Baptist Church,"1772 Old Chappells Ferry Rd
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,006,Higgins-zoar,Zoar United Methodist,"226 Zoar Rd
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,007,Holly,Rehobeth Methodist Church,"936 Holley Ferry Rd
Leesville SC 29070"
County: 41 - SALUDA,41,SALUDA,008,Hollywood,Hollywood Ruritan Club Bl,"1274 Hollywood Rd
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,009,Holstons,W Crek Bapt Ch Fa Life Ce,"325 Goff Rd
Batesburg SC 29006"
County: 41 - SALUDA,41,SALUDA,010,Mayson,Community Center,"1711 Greenwood Hwy
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,012,Mt. Willing,Emory Un Meth Church,"423 Emory Rd
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,013,Pleasant Cross,Mine Creek Baptist Church,"1799 Johnston Hwy
Johnston SC 29832"
County: 41 - SALUDA,41,SALUDA,014,Pleasant Grove,Community Center,"3133 Prosperity Hwy Hwy 391
Leesville SC 29070"
County: 41 - SALUDA,41,SALUDA,015,Richland,Ridge Spring Civic Center,"906 W Main St
Ridge Spring SC 29129"
County: 41 - SALUDA,41,SALUDA,016,Ridge Spring - Monetta,Ridge Spring Civic Center,"906 W Main St
Ridge Spring SC 29129"
County: 41 - SALUDA,41,SALUDA,017,Saluda No. 1,St. Paul United Methodist,"102 E Butler Ave
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,018,Saluda No. 2,St. Paul United Methodist,"102 E Butler Ave
Saluda SC 29138"
County: 41 - SALUDA,41,SALUDA,019,Sardis,Community Center,"232 Sardis Rd
Batesburg SC 29006"
County: 41 - SALUDA,41,SALUDA,020,Ward,Ridge Spring Civic Center,"906 W Main St
Ridge Spring SC 29129"
County: 41 - SALUDA,41,SALUDA,999,Barrier Free,Voter Registration Office,"702 Batesburg Hwy
Saluda SC 29138"
County: 42 - SPARTANBURG,42,SPARTANBURG,001,Woodruff Leisure Center,Woodruff Leisure Center,"550 Cavins Rd
Woodruff SC 29388"
County: 42 - SPARTANBURG,42,SPARTANBURG,003,Arcadia Elementary,Arcadia Elementary School,"375 Spring St
Sptbg SC 29301"
County: 42 - SPARTANBURG,42,SPARTANBURG,007,Morningside,Morningside Baptist Church,"897 S Pine St
Spartanburg SC 29302"
County: 42 - SPARTANBURG,42,SPARTANBURG,008,Boiling Springs 9th Grade,Boiling Springs 9Th Grade,"2251 Old Furnace Rd
Boiling Springs Sc SC 29316"
County: 42 - SPARTANBURG,42,SPARTANBURG,010,Gable Middle School,Gable Middle School,"198 Otts Shoals Rd
Roebuck SC 29376"
County: 42 - SPARTANBURG,42,SPARTANBURG,011,Lake Bowen Baptist,Lake Bowen Baptist Church,"404 Sugar Ridge Rd
Inman SC 29349"
County: 42 - SPARTANBURG,42,SPARTANBURG,012,Cooley Springs Baptist,Cooley Springs Baptist Ch,"950 Martin Camp Rd
Chesnee SC 29323"
County: 42 - SPARTANBURG,42,SPARTANBURG,013,Landrum High School,Landrum High School Gym,"18818 Asheville Hwy
Campobello SC 29322"
County: 42 - SPARTANBURG,42,SPARTANBURG,014,Hendrix Elementary,Hendrix Elementary School,"1084 Springfield Rd
Boiling Sprgs SC 29316"
County: 42 - SPARTANBURG,42,SPARTANBURG,016,Cannons Elementary,Cannons Elem Sch,"1351 Old Converse Rd
Spartanburg SC 29307"
County: 42 - SPARTANBURG,42,SPARTANBURG,018,E P Todd Elementary,E P Todd Elementary Sch,"150 Old Canaan Rd
Sptbg SC 29302"
County: 42 - SPARTANBURG,42,SPARTANBURG,019,Cherokee Sprgs Fire Sta,Cherokee Sprgs Fire Sta,"201 Flatwood Dr
Chesnee SC 29323"
County: 42 - SPARTANBURG,42,SPARTANBURG,024,Converse Fire Station,Converse Fire Sta,"107 Tram St
Converse SC 29329"
County: 42 - SPARTANBURG,42,SPARTANBURG,026,Cowpens Fire Station,Timken Community Center,"180 Foster St
Cowpens SC 29330"
County: 42 - SPARTANBURG,42,SPARTANBURG,027,Woodruff Fire Station,Bellview Baptist Church,"901 Bellview Rd
Woodruff SC 29388"
County: 42 - SPARTANBURG,42,SPARTANBURG,028,Cross Anchor Fire Sta,Cross Anchor Fire Sta,"11925 Hwy 56
Cross Anchor SC 29331"
County: 42 - SPARTANBURG,42,SPARTANBURG,029,Fairforest Elementary,Fairforest Elementary School,"1005 Mt Zion Rd
Spartanburg SC 29303"
County: 42 - SPARTANBURG,42,SPARTANBURG,030,Abner Creek Baptist,Abner Creek Baptist Ch,"2461 Abner Crk Rd
Greer SC 29651"
County: 42 - SPARTANBURG,42,SPARTANBURG,031,Drayton Fire Station,Drayton Fire Station,"50 Carney St
Spartanburg SC 29307"
County: 42 - SPARTANBURG,42,SPARTANBURG,033,Cedar Grove Baptist,Cedar Grv Baptist Ch,"109 Elmer St
Greer SC 29651"
County: 42 - SPARTANBURG,42,SPARTANBURG,034,Enoree First Baptist,Enoree First Baptist Ch,"1150 Parker Road
Enoree SC 29335"
County: 42 - SPARTANBURG,42,SPARTANBURG,035,Fairforest Middle School,Fairforest Middle Sch,"4120 N Blackstock Rd
Sptbg SC 29301"
County: 42 - SPARTANBURG,42,SPARTANBURG,036,Travelers Rest Baptist,Travelers Rest Bapt Ch,"110 Brewton Rd
Spartanburg SC 29301"
County: 42 - SPARTANBURG,42,SPARTANBURG,038,Glendale Fire Station,School Dist 3 Admin Bldg,"3535 Clifton Glendale Rd
Spartanburg SC 29307"
County: 42 - SPARTANBURG,42,SPARTANBURG,040,Gramling Methodist,Gramling Methodist Ch Gym,"14941 Asheville Hwy
Inman SC 29349"
County: 42 - SPARTANBURG,42,SPARTANBURG,041,Hayne Baptist,United Baptist Church,"7319 Valley Fls Rd
Sptbg SC 29303"
County: 42 - SPARTANBURG,42,SPARTANBURG,044,Holly Springs Baptist,Holly Springs Baptist Chu,"251 Hannon Rd
Inman SC 29349"
County: 42 - SPARTANBURG,42,SPARTANBURG,045,Chapman High School,Chapman High School,"1420 Compton Bridge Rd
Inman SC SC 29349"
County: 42 - SPARTANBURG,42,SPARTANBURG,050,Landrum United Methodist,Landrum United Methodist,"227 N Howard Ave
Landrum SC 29365"
County: 42 - SPARTANBURG,42,SPARTANBURG,051,Lyman Town Hall,Pacific Place,"59 Groce Rd
Lyman SC 29365"
County: 42 - SPARTANBURG,42,SPARTANBURG,053,Mayo Elementary,Mayo Elem School,"1330 Springdale Dr
Mayo SC 29368"
County: 42 - SPARTANBURG,42,SPARTANBURG,054,Motlow Creek Baptist,Motlow Crk Bapt Ch,"2300 Motlow Crk Rd
Campobello SC 29322"
County: 42 - SPARTANBURG,42,SPARTANBURG,056,R D Anderson Vocational,R D Anderson Voc SC,"1151 Center Point Dr
Moore SC 29369"
