name,type,number,id
"CANADIAN PUBLIC SCHOOLS AT LARGE","School District",1,991460
"CANEY PUBLIC SCHOOLS AT LARGE","School District",1,99598
"CANEY VALLEY PUBLIC SCHOOLS AT LARGE","School District",1,991675
"CANTON PUBLIC SCHOOLS AT LARGE","School District",1,99632
"CANUTE PUBLIC SCHOOLS AT LARGE","School District",1,991692
"CARNEGIE PUBLIC SCHOOLS AT LARGE","School District",1,99670
"CARNEY PUBLIC SCHOOLS AT LARGE","School District",1,991135
"CASHION PUBLIC SCHOOLS AT LARGE","School District",1,991055
"CATOOSA PUBLIC SCHOOLS AT LARGE","School District",1,991542
"CAVE SPRINGS PUBLIC SCHOOLS AT LARGE","School District",1,99579
"CEMENT PUBLIC SCHOOLS AT LARGE","School District",1,99674
"CENTRAL HIGH PUBLIC SCHOOLS AT LARGE","School District",1,991601
"CENTRAL PUBLIC SCHOOLS AT LARGE","School District",1,991586
"CHANDLER PUBLIC SCHOOLS AT LARGE","School District",1,991129
"CHATTANOOGA PUBLIC SCHOOLS AT LARGE","School District",1,99785
"CHECOTAH PUBLIC SCHOOLS AT LARGE","School District",1,991206
"CHELSEA PUBLIC SCHOOLS AT LARGE","School District",1,991543
"CHEROKEE PUBLIC SCHOOLS AT LARGE","School District",1,99591
"CHEYENNE PUBLIC SCHOOLS AT LARGE","School District",1,991528
"CHICKASHA PUBLIC SCHOOLS AT LARGE","School District",1,99930
"CHISHOLM PUBLIC SCHOOLS AT LARGE","School District",1,99892
"CHOCTAW-NICOMA PARK SCHOOLS AT LARGE","School District",1,991329
"CHOUTEAU-MAZIE PUBLIC SCHOOLS AT LARGE","School District",1,991244
"CIMARRON PUBLIC SCHOOLS AT LARGE","School District",1,991217
"CLAREMORE PUBLIC SCHOOLS AT LARGE","School District",1,991541
"CLAYTON PUBLIC SCHOOLS AT LARGE","School District",1,991518
"CLEORA PUBLIC SCHOOL AT LARGE","School District",1,99852
"CLEVELAND PUBLIC SCHOOLS AT LARGE","School District",1,991423
"CLINTON PUBLIC SCHOOLS AT LARGE","School District",1,99841
"COALGATE PUBLIC SCHOOLS AT LARGE","School District",1,99764
"COLBERT PUBLIC SCHOOLS AT LARGE","School District",1,99649
"COLCORD PUBLIC SCHOOLS AT LARGE","School District",1,99856
"COLEMAN PUBLIC SCHOOLS AT LARGE","School District",1,991033
"COLLINSVILLE PUBLIC SCHOOLS AT LARGE","School District",1,991648
"COMANCHE PUBLIC SCHOOLS AT LARGE","School District",1,991598
"COMMERCE PUBLIC SCHOOLS AT LARGE","School District",1,991403
"COPAN PUBLIC SCHOOLS AT LARGE","School District",1,991677
"CORDELL PUBLIC SCHOOLS AT LARGE","School District",1,991693
"COTTONWOOD PUBLIC SCHOOL AT LARGE","School District",1,99763
"COVINGTON-DOUGLAS SCHOOLS AT LARGE","School District",1,99897
"COWETA PUBLIC SCHOOLS AT LARGE","School District",1,991667
"COYLE PUBLIC SCHOOLS AT LARGE","School District",1,991148
"CRESCENT PUBLIC SCHOOLS AT LARGE","School District",1,991149
"CROOKED OAK PUBLIC SCHOOLS AT LARGE","School District",1,991330
"CROWDER PUBLIC SCHOOLS AT LARGE","School District",1,991462
"CRUTCHO PUBLIC SCHOOL AT LARGE","School District",1,991331
"CUSHING PUBLIC SCHOOLS AT LARGE","School District",1,991437
"CYRIL PUBLIC SCHOOLS AT LARGE","School District",1,99672
"DAHLONEGAH PUBLIC SCHOOL AT LARGE","School District",1,99574
"DALE PUBLIC SCHOOLS AT LARGE","School District",1,991500
"DARLINGTON PUBLIC SCHOOL AT LARGE","School District",1,99689
"DAVENPORT PUBLIC SCHOOLS AT LARGE","School District",1,991130
"DAVIDSON PUBLIC SCHOOLS AT LARGE","School District",1,991630
"DAVIS PUBLIC SCHOOLS AT LARGE","School District",1,991251
"DEER CREEK AT LARGE","School District",1,991332
"DEER CREEK-LAMONT SCHOOLS AT LARGE","School District",1,99950
"DENISON PUBLIC SCHOOL AT LARGE","School District",1,991186
"DEPEW PUBLIC SCHOOLS AT LARGE","School District",1,99825
"DEWAR PUBLIC SCHOOLS AT LARGE","School District",1,991363
"DEWEY PUBLIC SCHOOLS AT LARGE","School District",1,991678
"DIBBLE PUBLIC SCHOOLS AT LARGE","School District",1,991170
"DICKSON PUBLIC SCHOOLS AT LARGE","School District",1,99714
"DOVER PUBLIC SCHOOLS AT LARGE","School District",1,991056
"DRUMMOND PUBLIC SCHOOLS AT LARGE","School District",1,99896
"DRUMRIGHT PUBLIC SCHOOLS AT LARGE","School District",1,99829
"DUKE PUBLIC SCHOOLS AT LARGE","School District",1,991002
"DUNCAN PUBLIC SCHOOLS AT LARGE","School District",1,991596
"DURANT PUBLIC SCHOOLS AT LARGE","School District",1,99653
"EAGLETOWN PUBLIC SCHOOLS AT LARGE","School District",1,991190
"EARLSBORO PUBLIC SCHOOLS AT LARGE","School District",1,991503
"EDMOND PUBLIC SCHOOLS AT LARGE","School District",1,991333
"EL RENO PUBLIC SCHOOLS AT LARGE","School District",1,99692
"ELDORADO PUBLIC SCHOOLS AT LARGE","School District",1,991005
"ELGIN PUBLIC SCHOOLS AT LARGE","School District",1,99779
"ELK CITY PUBLIC SCHOOLS AT LARGE","School District",1,99621
"ELMORE CITY-PERNELL SCHOOLS AT LARGE","School District",1,99913
"EMPIRE PUBLIC SCHOOLS AT LARGE","School District",1,991599
"ENID PUBLIC SCHOOLS AT LARGE","School District",1,99895
"ERICK PUBLIC SCHOOLS AT LARGE","School District",1,99620
"EUFAULA PUBLIC SCHOOLS AT LARGE","School District",1,991205
"FAIRLAND PUBLIC SCHOOLS AT LARGE","School District",1,991406
"FAIRVIEW PUBLIC SCHOOLS AT LARGE","School District",1,991216
"FANSHAWE PUBLIC SCHOOL AT LARGE","School District",1,991100
"FARGO PUBLIC SCHOOLS AT LARGE","School District",1,99872
"FELT PUBLIC SCHOOLS AT LARGE","School District",1,99742
"FLETCHER PUBLIC SCHOOLS AT LARGE","School District",1,99784
"FLOWER MOUND PUBLIC SCHOOL AT LARGE","School District",1,99776
"FOREST GROVE PUBLIC SCHOOL AT LARGE","School District",1,991184
"FORGAN PUBLIC SCHOOLS AT LARGE","School District",1,99610
"FORT COBB-BROXTON SCHOOLS AT LARGE","School District",1,99676
"FORT GIBSON PUBLIC SCHOOLS AT LARGE","School District",1,991269
"FORT SUPPLY PUBLIC SCHOOLS AT LARGE","School District",1,991713
"FORT TOWSON PUBLIC SCHOOLS AT LARGE","School District",1,99737
"FOX PUBLIC SCHOOLS AT LARGE","School District",1,99713
"FOYIL PUBLIC SCHOOLS AT LARGE","School District",1,991547
"FREDERICK PUBLIC SCHOOLS AT LARGE","School District",1,991627
"FREEDOM PUBLIC SCHOOLS AT LARGE","School District",1,991702
"FRIEND PUBLIC SCHOOL AT LARGE","School District",1,99927
"FRINK-CHAMBERS PUBLIC SCHOOL AT LARGE","School District",1,991452
"FRONTIER PUBLIC SCHOOLS AT LARGE","School District",1,991283
"GAGE PUBLIC SCHOOLS AT LARGE","School District",1,99874
"GANS PUBLIC SCHOOLS AT LARGE","School District",1,991583
"GARBER PUBLIC SCHOOLS AT LARGE","School District",1,99893
"GEARY PUBLIC SCHOOLS AT LARGE","School District",1,99630
"GERONIMO PUBLIC SCHOOLS AT LARGE","School District",1,99782
"GLENCOE PUBLIC SCHOOLS AT LARGE","School District",1,991432
"GLENPOOL PUBLIC SCHOOLS AT LARGE","School District",1,991654
"GLOVER PUBLIC SCHOOL AT LARGE","School District",1,991185
"GOODWELL PUBLIC SCHOOLS AT LARGE","School District",1,991617
"GORE PUBLIC SCHOOLS AT LARGE","School District",1,991585
"GRACEMONT PUBLIC SCHOOLS AT LARGE","School District",1,99673
"GRAHAM-DUSTIN PUBLIC SCHOOLS AT LARGE","School District",1,992108
"GRAND VIEW PUBLIC SCHOOL AT LARGE","School District",1,99723
"GRANDFIELD PUBLIC SCHOOLS AT LARGE","School District",1,991628
"GRANDVIEW PUBLIC SCHOOL AT LARGE","School District",1,991595
"GRANITE PUBLIC SCHOOLS AT LARGE","School District",1,99955
"GRANT PUBLIC SCHOOL AT LARGE","School District",1,99735
"GREASY PUBLIC SCHOOL AT LARGE","School District",1,99575
"GREENVILLE PUBLIC SCHOOL AT LARGE","School District",1,991154
"GROVE PUBLIC SCHOOL AT LARGE","School District",1,991496
"GROVE PUBLIC SCHOOLS AT LARGE","School District",1,99854
"GUTHRIE PUBLIC SCHOOLS AT LARGE","School District",1,991147
"GUYMON PUBLIC SCHOOLS AT LARGE","School District",1,991619
"GYPSY PUBLIC SCHOOL AT LARGE","School District",1,99817
"HAILEYVILLE PUBLIC SCHOOLS AT LARGE","School District",1,991457
"HAMMON PUBLIC SCHOOLS AT LARGE","School District",1,991529
"HANNA PUBLIC SCHOOLS AT LARGE","School District",1,991208
"HARDESTY PUBLIC SCHOOLS AT LARGE","School District",1,991614
"HARMONY PUBLIC SCHOOL AT LARGE","School District",1,99600
"HARRAH PUBLIC SCHOOLS AT LARGE","School District",1,991334
"HARTSHORNE PUBLIC SCHOOLS AT LARGE","School District",1,991456
"HASKELL PUBLIC SCHOOLS AT LARGE","School District",1,991266
"HAWORTH PUBLIC SCHOOLS AT LARGE","School District",1,991194
"HAYWOOD PUBLIC SCHOOL AT LARGE","School District",1,991454
"HEALDTON PUBLIC SCHOOLS AT LARGE","School District",1,99712
"HEAVENER PUBLIC SCHOOLS AT LARGE","School District",1,991108
"HENNESSEY PUBLIC SCHOOLS AT LARGE","School District",1,991057
"HENRYETTA PUBLIC SCHOOLS AT LARGE","School District",1,991357
"HILLDALE PUBLIC SCHOOLS AT LARGE","School District",1,991268
"HINTON PUBLIC SCHOOLS AT LARGE","School District",1,99675
"HOBART PUBLIC SCHOOLS AT LARGE","School District",1,991070
"HODGEN PUBLIC SCHOOL AT LARGE","School District",1,991099
"HOLDENVILLE PUBLIC SCHOOLS AT LARGE","School District",1,99987
"HOLLIS PUBLIC SCHOOLS AT LARGE","School District",1,99958
"HOLLY CREEK PUBLIC SCHOOL AT LARGE","School District",1,991187
"HOMINY PUBLIC SCHOOLS AT LARGE","School District",1,991387
"HOOKER PUBLIC SCHOOLS AT LARGE","School District",1,991615
"HOWE PUBLIC SCHOOLS AT LARGE","School District",1,991112
"HUGO PUBLIC SCHOOLS AT LARGE","School District",1,99738
"HULBERT PUBLIC SCHOOLS AT LARGE","School District",1,99727
"HYDRO-EAKLY PUBLIC SCHOOLS AT LARGE","School District",1,99667
"IDABEL PUBLIC SCHOOLS AT LARGE","School District",1,991193
"INDIAHOMA PUBLIC SCHOOLS AT LARGE","School District",1,99780
"INDIANOLA PUBLIC SCHOOLS AT LARGE","School District",1,991461
"INOLA PUBLIC SCHOOLS AT LARGE","School District",1,991545
"JAY PUBLIC SCHOOLS AT LARGE","School District",1,99853
"JENKS PUBLIC SCHOOLS AT LARGE","School District",1,991647
"JENNINGS PUBLIC SCHOOL AT LARGE","School District",1,991421
"JONES PUBLIC SCHOOLS AT LARGE","School District",1,991335
"JUSTICE PUBLIC SCHOOL AT LARGE","School District",1,991556
"JUSTUS-TIAWAH PUBLIC SCHOOL AT LARGE","School District",1,991540
"KANSAS PUBLIC SCHOOLS AT LARGE","School District",1,99855
"KELLYVILLE PUBLIC SCHOOLS AT LARGE","School District",1,99827
"KENWOOD PUBLIC SCHOOL AT LARGE","School District",1,99850
"KEOTA PUBLIC SCHOOLS AT LARGE","School District",1,99975
"KETCHUM PUBLIC SCHOOLS AT LARGE","School District",1,99802
"KEYES PUBLIC SCHOOLS AT LARGE","School District",1,99743
"KEYS PUBLIC SCHOOLS AT LARGE","School District",1,99725
"KEYSTONE PUBLIC SCHOOL AT LARGE","School District",1,991642
"KIEFER PUBLIC SCHOOLS AT LARGE","School District",1,99822
"KILDARE PUBLIC SCHOOL AT LARGE","School District",1,991046
"KINGFISHER PUBLIC SCHOOLS AT LARGE","School District",1,991058
"KINGSTON PUBLIC SCHOOLS AT LARGE","School District",1,991223
"KINTA PUBLIC SCHOOLS AT LARGE","School District",1,99972
"KIOWA PUBLIC SCHOOLS AT LARGE","School District",1,991458
"KONAWA PUBLIC SCHOOLS AT LARGE","School District",1,991563
"KREBS PUBLIC SCHOOL AT LARGE","School District",1,991455
"KREMLIN-HILLSDALE SCHOOLS AT LARGE","School District",1,99891
"LANE PUBLIC SCHOOL AT LARGE","School District",1,99601
"LATTA PUBLIC SCHOOLS AT LARGE","School District",1,991476
"LAVERNE PUBLIC SCHOOLS AT LARGE","School District",1,99963
"LAWTON PUBLIC SCHOOLS AT LARGE","School District",1,99783
"LEACH PUBLIC SCHOOL AT LARGE","School District",1,99849
"LEEDEY PUBLIC SCHOOLS AT LARGE","School District",1,991527
"LEFLORE PUBLIC SCHOOLS AT LARGE","School District",1,991102
"LEXINGTON PUBLIC SCHOOLS AT LARGE","School District",1,99755
"LIBERTY PUBLIC SCHOOL AT LARGE","School District",1,991575
"LIBERTY PUBLIC SCHOOLS AT LARGE","School District",1,991655
"LINDSAY PUBLIC SCHOOLS AT LARGE","School District",1,99914
"LITTLE AXE PUBLIC SCHOOLS AT LARGE","School District",1,99756
"LOCUST GROVE PUBLIC SCHOOLS AT LARGE","School District",1,991243
"LOMEGA PUBLIC SCHOOLS AT LARGE","School District",1,991059
"LONE GROVE PUBLIC SCHOOLS AT LARGE","School District",1,99710
"LONE STAR PUBLIC SCHOOL AT LARGE","School District",1,99820
"LONE WOLF PUBLIC SCHOOLS AT LARGE","School District",1,991071
"LOOKEBA-SICKLES PUBLIC SCHOOLS AT LARGE","School District",1,99668
"LOWREY PUBLIC SCHOOL AT LARGE","School District",1,99718
"LUKFATA PUBLIC SCHOOL AT LARGE","School District",1,991188
"LUTHER SCHOOL DISTRICT AT LARGE","School District",1,991336
"MACOMB PUBLIC SCHOOLS AT LARGE","School District",1,991502
"MADILL PUBLIC SCHOOLS AT LARGE","School District",1,991222
"MANGUM PUBLIC SCHOOLS AT LARGE","School District",1,99954
"MANNFORD PUBLIC SCHOOLS AT LARGE","School District",1,99826
"MANNSVILLE PUBLIC SCHOOL AT LARGE","School District",1,991028
"MAPLE PUBLIC SCHOOL AT LARGE","School District",1,99686
"MARBLE CITY PUBLIC SCHOOL AT LARGE","School District",1,991576
"MARIETTA PUBLIC SCHOOLS AT LARGE","School District",1,991155
"MARLOW PUBLIC SCHOOLS AT LARGE","School District",1,991600
"MARYETTA PUBLIC SCHOOL AT LARGE","School District",1,99571
"MASON PUBLIC SCHOOLS AT LARGE","School District",1,991304
"MAUD PUBLIC SCHOOLS AT LARGE","School District",1,991508
"MAYSVILLE PUBLIC SCHOOLS AT LARGE","School District",1,99912
"MCALESTER PUBLIC SCHOOLS AT LARGE","School District",1,991465
"MCCORD PUBLIC SCHOOL AT LARGE","School District",1,991382
"MCCURTAIN PUBLIC SCHOOLS AT LARGE","School District",1,99974
"MCLOUD PUBLIC SCHOOLS AT LARGE","School District",1,991499
"MEDFORD PUBLIC SCHOOLS AT LARGE","School District",1,99948
"MEEKER PUBLIC SCHOOLS AT LARGE","School District",1,991133
"MERRITT PUBLIC SCHOOLS AT LARGE","School District",1,99618
"MIAMI PUBLIC SCHOOLS AT LARGE","School District",1,991404
"MIDDLEBERG PUBLIC SCHOOL AT LARGE","School District",1,99928
"MIDWAY PUBLIC SCHOOLS AT LARGE","School District",1,991207
"MIDWEST CITY-DEL CITY SCHOOLS AT LARGE","School District",1,991338
"MILBURN PUBLIC SCHOOLS AT LARGE","School District",1,991032
"MILFAY PUBLIC SCHOOL AT LARGE","School District",1,99816
"MILL CREEK PUBLIC SCHOOLS AT LARGE","School District",1,991030
"MILLWOOD PUBLIC SCHOOLS AT LARGE","School District",1,991337
"MINCO PUBLIC SCHOOLS AT LARGE","School District",1,99931
"MOFFETT PUBLIC SCHOOL AT LARGE","School District",1,991579
"MONROE PUBLIC SCHOOL AT LARGE","School District",1,991098
"MOORE PUBLIC SCHOOLS AT LARGE","School District",1,99752
"MOORELAND PUBLIC SCHOOLS AT LARGE","School District",1,991711
"MORRIS PUBLIC SCHOOLS AT LARGE","School District",1,991358
"MORRISON PUBLIC SCHOOLS AT LARGE","School District",1,991284
"MOSELEY PUBLIC SCHOOL AT LARGE","School District",1,99851
"MOSS PUBLIC SCHOOLS AT LARGE","School District",1,99988
"MOUNDS PUBLIC SCHOOLS AT LARGE","School District",1,99830
"MOUNTAIN VIEW-GOTEBO SCHOOLS AT LARGE","School District",1,991072
"MOYERS PUBLIC SCHOOLS AT LARGE","School District",1,991520
"MULDROW PUBLIC SCHOOLS AT LARGE","School District",1,991582
"MULHALL-ORLANDO PUBLIC SCHOOLS AT LARGE","School District",1,991150
"MUSKOGEE PUBLIC SCHOOLS AT LARGE","School District",1,991267
"MUSTANG PUBLIC SCHOOLS AT LARGE","School District",1,99694
"NASHOBA PUBLIC SCHOOL AT LARGE","School District",1,991514
"NAVAJO PUBLIC SCHOOLS AT LARGE","School District",1,991003
"NEW LIMA PUBLIC SCHOOLS AT LARGE","School District",1,991564
"NEWCASTLE PUBLIC SCHOOLS AT LARGE","School District",1,991171
"NEWKIRK PUBLIC SCHOOLS AT LARGE","School District",1,992082
"NINNEKAH PUBLIC SCHOOLS AT LARGE","School District",1,99932
"NOBLE PUBLIC SCHOOLS AT LARGE","School District",1,99754
"NORMAN PUBLIC SCHOOLS AT LARGE","School District",1,99753
"NORTH ROCK CREEK PUBLIC SCHOOL AT LARGE","School District",1,991495
"NORWOOD PUBLIC SCHOOL AT LARGE","School District",1,99719
"NOWATA PUBLIC SCHOOLS AT LARGE","School District",1,991292
"OAK GROVE PUBLIC SCHOOL AT LARGE","School District",1,991431
"OAKDALE PUBLIC SCHOOL AT LARGE","School District",1,991339
"OAKS-MISSION PUBLIC SCHOOLS AT LARGE","School District",1,99857
"OILTON PUBLIC SCHOOLS AT LARGE","School District",1,99824
"OKARCHE PUBLIC SCHOOLS AT LARGE","School District",1,991060
"OKAY PUBLIC SCHOOLS AT LARGE","School District",1,991666
"OKEENE PUBLIC SCHOOLS AT LARGE","School District",1,99631
"OKEMAH PUBLIC SCHOOLS AT LARGE","School District",1,991305
"OKLAHOMA CITY PUBLIC SCHOOLS AT LARGE","School District",1,991340
"OKLAHOMA UNION PUBLIC SCHOOLS AT LARGE","School District",1,991291
"OKMULGEE PUBLIC SCHOOLS AT LARGE","School District",1,991356
"OKTAHA PUBLIC SCHOOLS AT LARGE","School District",1,991273
"OLIVE PUBLIC SCHOOLS AT LARGE","School District",1,99821
"OLUSTEE PUBLIC SCHOOLS AT LARGE","School District",1,991006
"OOLOGAH-TALALA PUBLIC SCHOOLS AT LARGE","School District",1,991544
"OPTIMA PUBLIC SCHOOL AT LARGE","School District",1,991611
"OSAGE HILLS PUBLIC SCHOOL AT LARGE","School District",1,991378
"OSAGE PUBLIC SCHOOL AT LARGE","School District",1,991239
"OWASSO PUBLIC SCHOOLS AT LARGE","School District",1,991653
"PADEN PUBLIC SCHOOLS AT LARGE","School District",1,991303
"PANAMA PUBLIC SCHOOLS AT LARGE","School District",1,991105
"PANOLA PUBLIC SCHOOLS AT LARGE","School District",1,991079
"PAOLI PUBLIC SCHOOLS AT LARGE","School District",1,99911
"PAULS VALLEY PUBLIC SCHOOLS AT LARGE","School District",1,99908
"PAWHUSKA PUBLIC SCHOOLS AT LARGE","School District",1,991384
"PAWNEE PUBLIC SCHOOLS AT LARGE","School District",1,991422
"PEAVINE PUBLIC SCHOOL AT LARGE","School District",1,99570
"PECKHAM PUBLIC SCHOOL AT LARGE","School District",1,991045
"PEGGS PUBLIC SCHOOL AT LARGE","School District",1,99722
"PERKINS-TRYON PUBLIC SCHOOLS AT LARGE","School District",1,991436
"PERRY PUBLIC SCHOOLS AT LARGE","School District",1,991281
"PIEDMONT PUBLIC SCHOOLS AT LARGE","School District",1,99690
"PIONEER PUBLIC SCHOOL AT LARGE","School District",1,99929
"PIONEER-PLEASANT VALE SCHOOLS AT LARGE","School District",1,99894
"PITTSBURG PUBLIC SCHOOLS AT LARGE","School District",1,991464
"PLAINVIEW PUBLIC SCHOOLS AT LARGE","School District",1,99709
"PLEASANT GROVE PUBLIC SCHOOL AT LARGE","School District",1,991497
"POCOLA PUBLIC SCHOOLS AT LARGE","School District",1,991113
"PONCA CITY PUBLIC SCHOOLS AT LARGE","School District",1,991048
"POND CREEK-HUNTER SCHOOLS AT LARGE","School District",1,99949
"PORTER CONSOLIDATED SCHOOLS AT LARGE","School District",1,991665
"PORUM PUBLIC SCHOOLS AT LARGE","School District",1,991274
"POTEAU PUBLIC SCHOOLS AT LARGE","School District",1,991107
"PRAGUE PUBLIC SCHOOLS AT LARGE","School District",1,991134
"PRESTON PUBLIC SCHOOLS AT LARGE","School District",1,991360
"PRETTY WATER PUBLIC SCHOOL AT LARGE","School District",1,99818
"PRUE PUBLIC SCHOOLS AT LARGE","School District",1,991388
"PRYOR PUBLIC SCHOOLS AT LARGE","School District",1,991240
"PURCELL PUBLIC SCHOOLS AT LARGE","School District",1,991172
"PUTNAM CITY PUBLIC SCHOOLS AT LARGE","School District",1,991341
"QUAPAW PUBLIC SCHOOLS AT LARGE","School District",1,991402
"QUINTON PUBLIC SCHOOLS AT LARGE","School District",1,991459
"RATTAN PUBLIC SCHOOLS AT LARGE","School District",1,991517
"RAVIA PUBLIC SCHOOL AT LARGE","School District",1,991029
"RED OAK PUBLIC SCHOOLS AT LARGE","School District",1,991077
"REYDON PUBLIC SCHOOLS AT LARGE","School District",1,991525
"RINGLING PUBLIC SCHOOLS AT LARGE","School District",1,991019
"RINGWOOD PUBLIC SCHOOLS AT LARGE","School District",1,991214
"RIPLEY PUBLIC SCHOOLS AT LARGE","School District",1,991435
"RIVERSIDE PUBLIC SCHOOL AT LARGE","School District",1,99687
"ROBIN HILL PUBLIC SCHOOL AT LARGE","School District",1,99751
"ROCK CREEK PUBLIC SCHOOLS AT LARGE","School District",1,99647
"ROCKY MOUNTAIN PUBLIC SCHOOL AT LARGE","School District",1,99572
"ROFF PUBLIC SCHOOLS AT LARGE","School District",1,991478
"ROLAND PUBLIC SCHOOLS AT LARGE","School District",1,991584
"RUSH SPRINGS PUBLIC SCHOOLS AT LARGE","School District",1,99934
"RYAL PUBLIC SCHOOL AT LARGE","School District",1,991203
"RYAN PUBLIC SCHOOLS AT LARGE","School District",1,991018
"SALINA PUBLIC SCHOOLS AT LARGE","School District",1,991242
"SALLISAW PUBLIC SCHOOLS AT LARGE","School District",1,991580
"SAND SPRINGS PUBLIC SCHOOLS AT LARGE","School District",1,991644
"SAPULPA PUBLIC SCHOOLS AT LARGE","School District",1,99828
"SASAKWA PUBLIC SCHOOLS AT LARGE","School District",1,991558
"SAVANNA PUBLIC SCHOOLS AT LARGE","School District",1,991463
"SAYRE PUBLIC SCHOOLS AT LARGE","School District",1,99619
"SCHULTER PUBLIC SCHOOLS AT LARGE","School District",1,991361
"SEILING PUBLIC SCHOOLS AT LARGE","School District",1,99867
"SEMINOLE PUBLIC SCHOOLS AT LARGE","School District",1,991557
"SENTINEL PUBLIC SCHOOLS AT LARGE","School District",1,991690
"SEQUOYAH PUBLIC SCHOOLS AT LARGE","School District",1,991546
"SHADY GROVE PUBLIC SCHOOL AT LARGE","School District",1,99721
"SHADY POINT PUBLIC SCHOOL AT LARGE","School District",1,991101
"SHARON-MUTUAL PUBLIC SCHOOLS AT LARGE","School District",1,991712
"SHATTUCK PUBLIC SCHOOLS AT LARGE","School District",1,99875
"SHAWNEE PUBLIC SCHOOLS AT LARGE","School District",1,991505
"SHIDLER PUBLIC SCHOOLS AT LARGE","School District",1,991383
"SILO PUBLIC SCHOOLS AT LARGE","School District",1,99646
"SKIATOOK PUBLIC SCHOOLS AT LARGE","School District",1,991649
"SMITHVILLE PUBLIC SCHOOLS AT LARGE","School District",1,991191
"SNYDER PUBLIC SCHOOLS AT LARGE","School District",1,991073
"SOPER PUBLIC SCHOOLS AT LARGE","School District",1,99739
"SOUTH COFFEYVILLE SCHOOLS AT LARGE","School District",1,991293
"SOUTH ROCK CREEK PUBLIC SCHOOL AT LARGE","School District",1,991498
"SPAVINAW PUBLIC SCHOOL AT LARGE","School District",1,991237
"SPERRY PUBLIC SCHOOLS AT LARGE","School District",1,991650
"SPIRO PUBLIC SCHOOLS AT LARGE","School District",1,991104
"SPRINGER PUBLIC SCHOOLS AT LARGE","School District",1,99708
"STERLING PUBLIC SCHOOLS AT LARGE","School District",1,99781
"STIDHAM PUBLIC SCHOOL AT LARGE","School District",1,991204
"STIGLER PUBLIC SCHOOLS AT LARGE","School District",1,99973
"STILLWATER PUBLIC SCHOOLS AT LARGE","School District",1,991434
"STILWELL PUBLIC SCHOOLS AT LARGE","School District",1,99578
"STONEWALL PUBLIC SCHOOLS AT LARGE","School District",1,991477
"STRAIGHT PUBLIC SCHOOL AT LARGE","School District",1,991612
"STRATFORD PUBLIC SCHOOLS AT LARGE","School District",1,99909
"STRINGTOWN PUBLIC SCHOOLS AT LARGE","School District",1,99602
"STROTHER PUBLIC SCHOOLS AT LARGE","School District",1,991559
"STROUD PUBLIC SCHOOLS AT LARGE","School District",1,991132
"STUART PUBLIC SCHOOLS AT LARGE","School District",1,99991
"SULPHUR PUBLIC SCHOOLS AT LARGE","School District",1,991250
"SWEETWATER PUBLIC SCHOOLS AT LARGE","School District",1,991526
"SWINK PUBLIC SCHOOL AT LARGE","School District",1,99734
"TAHLEQUAH PUBLIC SCHOOLS AT LARGE","School District",1,99728
"TALIHINA PUBLIC SCHOOLS AT LARGE","School District",1,991110
"TALOGA PUBLIC SCHOOLS AT LARGE","School District",1,99865
"TANNEHILL PUBLIC SCHOOL AT LARGE","School District",1,991453
"TECUMSEH PUBLIC SCHOOLS AT LARGE","School District",1,991504
"TEMPLE PUBLIC SCHOOLS AT LARGE","School District",1,99792
"TENKILLER PUBLIC SCHOOL AT LARGE","School District",1,99726
"TERRAL PUBLIC SCHOOL AT LARGE","School District",1,991017
"TEXHOMA PUBLIC SCHOOLS AT LARGE","School District",1,991618
"THACKERVILLE PUBLIC SCHOOLS AT LARGE","School District",1,991156
"THOMAS-FAY-CUSTER UNIFIED DIST AT LARGE","School District",1,99840
"TIMBERLAKE PUBLIC SCHOOLS AT LARGE","School District",1,99592
"TIPTON PUBLIC SCHOOLS AT LARGE","School District",1,991629
"TISHOMINGO PUBLIC SCHOOLS AT LARGE","School District",1,991031
"TONKAWA PUBLIC SCHOOLS AT LARGE","School District",1,991043
"TULSA PUBLIC SCHOOLS AT LARGE","School District",1,991643
"TUPELO PUBLIC SCHOOLS AT LARGE","School District",1,99765
"TURKEY FORD PUBLIC SCHOOL AT LARGE","School District",1,991400
"TURNER PUBLIC SCHOOLS AT LARGE","School District",1,991157
"TURPIN PUBLIC SCHOOLS AT LARGE","School District",1,99611
"TUSHKA PUBLIC SCHOOLS AT LARGE","School District",1,99603
"TUSKAHOMA PUBLIC SCHOOL AT LARGE","School District",1,991516
"TUTTLE PUBLIC SCHOOLS AT LARGE","School District",1,99936
"TWIN HILLS PUBLIC SCHOOL AT LARGE","School District",1,991355
"TYRONE PUBLIC SCHOOLS AT LARGE","School District",1,991616
"UNION CITY PUBLIC SCHOOLS AT LARGE","School District",1,99693
"UNION PUBLIC SCHOOLS AT LARGE","School District",1,991651
"VALLIANT PUBLIC SCHOOLS AT LARGE","School District",1,991189
"VANOSS PUBLIC SCHOOLS AT LARGE","School District",1,991479
"VARNUM PUBLIC SCHOOLS AT LARGE","School District",1,991565
"VELMA-ALMA PUBLIC SCHOOLS AT LARGE","School District",1,991597
"VERDEN PUBLIC SCHOOLS AT LARGE","School District",1,99937
"VERDIGRIS PUBLIC SCHOOLS AT LARGE","School District",1,991548
"VIAN PUBLIC SCHOOLS AT LARGE","School District",1,991581
