state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
IL,Williamson,Williamson County,city/county,204,CARTERVILLE 4,CARTERVILLE COMMUNITY CENTER,"120 N. GREENBRIAR RD, CARTERVILLE, IL"
IL,Williamson,Williamson County,city/county,205,CARTERVILLE 5,CARTERVILLE FIRE STATION,"300 N. DIVISION ST, CARTERVILLE, IL"
IL,Williamson,Williamson County,city/county,206,CARTERVILLE 6,CRAINVILLE VILLAGE HALL,"1200 MARILYN DR, CARTERVILLE, IL"
IL,Williamson,Williamson County,city/county,207,CARTERVILLE 7,FELLOWSHIP IN CHRIST CHURCH,"1204 PIN OAK DR, CARTERVILLE, IL"
IL,Williamson,Williamson County,city/county,301,GRASSY 1,DEVIL'S KITCHEN WATER OFFICE,"3324 GRASSY RD, CARBONDALE, IL"
IL,Williamson,Williamson County,city/county,401,HERRIN 1,MEADOWDALE COMMUNITY CENTER,"720 E. TYLER ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,402,HERRIN 2,HERRIN CIVIC CENTER,"101 S. 16TH ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,403,HERRIN 3,HERRIN CIVIC CENTER,"101 S. 16TH ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,404,HERRIN 4,HERRIN CIVIC CENTER,"101 S. 16TH ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,405,HERRIN 5,HOUSING COMMUNITY CENTER,"213 W. 5TH ST, JOHNSTON CITY, IL"
IL,Williamson,Williamson County,city/county,406,HERRIN 6,UNITED PENTECOSTAL CHURCH,"1101 W 10TH ST, JOHNSTON CITY, IL"
IL,Williamson,Williamson County,city/county,407,HERRIN 7,UNITED PENTECOSTAL CHURCH,"1101 W 10TH ST, JOHNSTON CITY, IL"
IL,Williamson,Williamson County,city/county,408,HERRIN 8,CHRISTIAN LIFE CENTER,"1901 N. PARK AVE, HERRIN, IL"
IL,Williamson,Williamson County,city/county,409,HERRIN 9,CHRISTIAN LIFE CENTER,"1901 N. PARK AVE, HERRIN, IL"
IL,Williamson,Williamson County,city/county,410,HERRIN 10,FIRST BAPTIST CHURCH,"1500 S. 13TH ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,411,HERRIN 11,FIRST BAPTIST CHURCH,"101 S. PERSHING ST, ENERGY, IL"
IL,Williamson,Williamson County,city/county,412,HERRIN 12,FIRST BAPTIST CHURCH,"1500 S. 13TH ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,413,HERRIN 13,HERRIN CIVIC CENTER,"101 S. 16TH ST, HERRIN, IL"
IL,Williamson,Williamson County,city/county,414,HERRIN 14,HERRIN CITY HALL,"300 N. PARK AVE, HERRIN, IL"
IL,Williamson,Williamson County,city/county,415,HERRIN 15,CHRISTIAN LIFE CENTER,"1901 N. PARK AVE, HERRIN, IL"
IL,Williamson,Williamson County,city/county,416,HERRIN 16,FERGES WATER OFFICE,"13320 DAVIDSON RD, MARION, IL"
IL,Williamson,Williamson County,city/county,501,WEST MARION 1,WILLIAMSON CNTY ADMINISTRATION BLDG,"407 N. MONROE ST, MARION, IL"
IL,Williamson,Williamson County,city/county,502,WEST MARION 2,WILLIAMSON CO EDUCATION SERVICES,"411 S COURT ST, MARION, IL"
IL,Williamson,Williamson County,city/county,503,WEST MARION 3,GYM - NORTH ENTRANCE,"308 S. RUSSELL ST, MARION, IL"
IL,Williamson,Williamson County,city/county,504,WEST MARION 4,FIRST BAPTIST CHURCH,"101 S. PERSHING ST, ENERGY, IL"
IL,Williamson,Williamson County,city/county,505,WEST MARION 5,ST. JOSEPH FAMILY LIFE CENTER,"600 N RUSSELL ST, MARION, IL"
IL,Williamson,Williamson County,city/county,506,WEST MARION 6,ST. JOSEPH FAMILY LIFE CENTER,"600 N RUSSELL ST, MARION, IL"
IL,Williamson,Williamson County,city/county,507,WEST MARION 7,GYM - NORTH ENTRANCE,"308 S. RUSSELL ST, MARION, IL"
IL,Williamson,Williamson County,city/county,508,WEST MARION 8,STATE REGIONAL OFFICE BUILDING,"2309 W. MAIN ST, MARION, IL"
IL,Williamson,Williamson County,city/county,509,WEST MARION 9,GYM - NORTH ENTRANCE,"308 S. RUSSELL ST., MARION, IL"
IL,Williamson,Williamson County,city/county,510,WEST MARION 10,CARPENTERS HALL,"3309 WATER TOWER RD, MARION, IL"
IL,Williamson,Williamson County,city/county,511,WEST MARION 11,ST. JOSEPH FAMILY LIFE CENTER,"600 N. RUSSELL ST, MARION, IL"
IL,Williamson,Williamson County,city/county,601,SOUTHERN 1,FREEDOM CHURCH,"11492 FREEDOM RD, MARION, IL"
IL,Williamson,Williamson County,city/county,602,SOUTHERN 2,LAKE EGYPT FIRE STATION #1,"12228 LAKE EGYPT RD, MARION, IL"
IL,Williamson,Williamson County,city/county,701,LAKE CREEK 1,ST PAUL'S PARISH CENTER,"1104 WASHINGTON AVE, JOHNSTON CITY, IL"
IL,Williamson,Williamson County,city/county,702,LAKE CREEK 2,MASONIC TEMPLE,"501 WASHINGTON, JOHNSTON CITY, IL"
IL,Williamson,Williamson County,city/county,703,LAKE CREEK 3,ST. PAUL'S PARISH CENTER,"1104 WASHINGTON AVE, JOHNSTON CITY, IL"
IL,Williamson,Williamson County,city/county,704,LAKE CREEK 4,PITTSBURG VILLAGE HALL,"302 W AVERY ST, PITTSBURG, IL"
IL,Williamson,Williamson County,city/county,801,EAST MARION 1,MARION TRAINING CENTER,"211 E BOULEVARD ST, MARION, IL"
IL,Williamson,Williamson County,city/county,802,EAST MARION 2,BOY SCOUT BUILDING,"519 PARK DR, MARION, IL"
IL,Williamson,Williamson County,city/county,803,EAST MARION 3,WILLIAMSON CO FIRE STATION #1,"1505 E MAIN ST, MARION, IL"
IL,Williamson,Williamson County,city/county,804,EAST MARION 4,SOUTHERN ILLINOIS RACEWAY,"9365 FOYT RD,, MARION, IL"
IL,Williamson,Williamson County,city/county,805,EAST MARION 5,SPILLERTOWN VILLAGE HALL,"102 COMMUNITY DR, MARION, IL"
IL,Williamson,Williamson County,city/county,806,EAST MARION 6,MARION TRAINING CENTER,"211 E BOULEVARD ST, MARION, IL"
IL,Williamson,Williamson County,city/county,807,EAST MARION 7,BOY SCOUT BUILDING,"519 PARK DR, MARION, IL"
IL,Williamson,Williamson County,city/county,808,EAST MARION 8,WILLIAMSON CO FIRE STATION #1,"1505 E MAIN ST, MARION, IL"
IL,Williamson,Williamson County,city/county,809,EAST MARION 9,RAY FOSSE PARK,"1305 N OTIS ST, MARION, IL"
IL,Williamson,Williamson County,city/county,810,EAST MARION 10,RAY FOSSE PARK,"1305 N. OTIS ST, MARION, IL"
IL,Williamson,Williamson County,city/county,901,CREAL SPRINGS 1,CREAL SPRINGS CITY HALL,"507 E. WALNUT ST, CREAL SPRINGS, IL"
IL,Williamson,Williamson County,city/county,902,CREAL SPRINGS 2,LAKE EGYPT FIRE STATION #1,"12228 LAKE EGYPT RD, MARION, IL"
IL,Williamson,Williamson County,city/county,1001,CORINTH 1,CORINTH WATER OFFICE,"20219 CORINTH RD, PITTSBURG, IL"
IL,Williamson,Williamson County,city/county,1101,CRAB ORCHARD 1,COAL VALLEY WATER DIST OFFICE,"19310 CRAB ORCHARD RD, MARION, IL"
IL,Williamson,Williamson County,city/county,1102,CRAB ORCHARD 2,ANGELVILLE COMMUNITY CHURCH,"11927 ANGELVILLE RD, MARION, IL"
IL,Williamson,Williamson County,city/county,1201,STONEFORT 1,MT. MORIAH CHURCH,"1563 PALZO RD, CREAL SPRINGS, IL"
IL,Williamson,Williamson County,city/county,1202,STONEFORT 2,STONEFORT COMMUNITY CENTER,"105 CEDAR ST, STONEFORT, IL"
IL,Winnebago,Winnebago County,city/county,101,BURRITT 1,BURRITT TOWN HALL PCT 01,"8284 TRASK BRIDGE RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,201,CHERRY VALLEY 1,CHERRY VALLEY VILLAGE HALL PCT 01,"806 E STATE ST, CHERRY VALLEY, IL"
IL,Winnebago,Winnebago County,city/county,202,CHERRY VALLEY 2,"LOCAL 150, OPERATING ENG PCT 02","4477 LINDEN RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,203,CHERRY VALLEY 3,SHEPHERD OF THE VALLEY PCT 03,"2715 S MULFORD RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,204,CHERRY VALLEY 4,CHERRY VALLEY FIRE STATION PCT 04,"4919 BLACKHAWK RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,205,CHERRY VALLEY 5,CHERRY VALLEY LIBRARY PCT 05,"755 E STATE ST, CHERRY VALLEY, IL"
IL,Winnebago,Winnebago County,city/county,206,CHERRY VALLEY 6,CHERRY VALLEY FIRE STATION PCT 06,"4919 BLACKHAWK RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,211,CHERRY VALLEY 11,SHEPHERD OF THE VALLEY PCT 11,"2715 S MULFORD RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,301,DURAND 1,DURAND STATE BANK PCT 01,"1005 N CAMERON DR PO BOX 537, DURAND, IL"
IL,Winnebago,Winnebago County,city/county,302,DURAND 2,DURAND STATE BANK PCT 02,"1005 N CAMERON DR PO BOX 537, DURAND, IL"
IL,Winnebago,Winnebago County,city/county,401,HARLEM 1,PINE GROVE FREE MTHDST PCT 01,"5850 E RIVERSIDE BLVD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,402,HARLEM 2,NORTH SUBURBAN LIBRARY PCT 02,"6340 N. SECOND ST, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,405,HARLEM 5,HARLEM COMMUNITY CENTER PCT 05,"900 ROOSEVELT RD, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,406,HARLEM 6,MACHESNEY PARK VILLAGE HALL PCT 06,"300 ROOSEVELT ROAD, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,407,HARLEM 7,ROCK VALLEY BIBLE PCT 07,"7721 N ALPINE RD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,408,HARLEM 8,HARLEM TOWNSHIP OFFICES PCT 08,"819 MELBOURNE AVENUE, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,409,HARLEM 9,ROCK VALLEY BIBLE PCT 09,"7721 N ALPINE RD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,410,HARLEM 10,FIRST BORN MINISTRIES PCT 10,"8213 N ALPINE RD, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,411,HARLEM 11,ROCK VALLEY BIBLE PCT 11,"7721 N ALPINE RD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,412,HARLEM 12,HARLEM TOWNSHIP OFFICES PCT 12,"819 MELBOURNE AVENUE, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,413,HARLEM 13,FIRST BORN MINISTRIES PCT 13,"8213 N ALPINE RD, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,414,HARLEM 14,PORTER PARK CABIN PCT 14,"6545 WINDFLOWER RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,415,HARLEM 15,NATIONAL GUARD ARMORY PCT 15,"10451 N SECOND ST, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,416,HARLEM 16,PENTECOSTAL CHURCH OF JESUS PCT 16,"5550 WINDSOR RD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,417,HARLEM 17,NATIONAL GUARD ARMORY PCT 17,"10451 N SECOND ST, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,419,HARLEM 19,GPS FAITH COMMUNITY PCT 19,"10714 N 2ND ST, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,420,HARLEM 20,NATIONAL GUARD ARMORY PCT 20,"10451 N 2ND ST, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,421,HARLEM 21,GPS FAITH COMMUNITY PCT 21,"10714 N 2ND ST, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,422,HARLEM 22,HARLEM UNITED METHODIST PCT 22,"8401 N. ALPINE RD., MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,423,HARLEM 23,HARLEM UNITED METHODIST PCT 23,"8401 N. ALPINE RD, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,424,HARLEM 24,PORTER PARK CABIN PCT 24,"6545 WINDFLOWER RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,425,HARLEM 25,NATIONAL GUARD ARMORY PCT 25,"10451 N SECOND ST, MACHESNEY PARK, IL"
IL,Winnebago,Winnebago County,city/county,426,HARLEM 26,PENTECOSTAL CHURCH OF JESUS PCT 26,"5550 WINDSOR RD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,427,HARLEM 27,PENTECOSTAL CHURCH OF JESUS PCT 27,"5550 WINDSOR RD, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,501,HARRISON 1,BIBLE BAPTIST CHURCH PCT 01,"11878 GENESSEE ST, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,601,LAONA 1,LAONA TOWNSHIP HALL PCT 01,"15519 ROCK GROVE RD, DURAND, IL"
IL,Winnebago,Winnebago County,city/county,701,OWEN 1,OWEN TOWNSHIP HALL PCT 01,"4019 LATHAM RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,702,OWEN 2,NORTHWEST FIRE PROTECTION PCT 02,"6414 OLD RIVER RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,703,OWEN 3,RIVERSIDE ASSEMBLY OF GOD PCT 03,"4242 W RIVERSIDE BLVD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,802,PECATONICA 2,ST. JOHNS LUTHERAN CHURCH PCT 02,"1301 N JACKSON ST NORTH DOOR, PECATONICA, IL"
IL,Winnebago,Winnebago County,city/county,803,PECATONICA 3,ST. JOHNS LUTHERAN CHURCH PCT 03,"1301 N JACKSON ST NORTH DOOR, PECATONICA, IL"
IL,Winnebago,Winnebago County,city/county,804,PECATONICA 4,WESTLAKE VILLAGE COMM CNTR PCT 04,"WESTLAKE VILLAGE DR, WINNEBAGO, IL"
IL,Winnebago,Winnebago County,city/county,901,ROCKTON 1,ROCKTON TOWN HALL PCT 01,"1315 N BLACKHAWK BLVD, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,902,ROCKTON 2,PRINCE OF PEACE LUTHERAN CH PCT 02,"2236 FREEPORT RD, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,903,ROCKTON 3,FAITH LUTHERAN CHURCH PCT 03,"1305 BLACKHAWK BLVD, SOUTH BELOIT, IL"
IL,Winnebago,Winnebago County,city/county,905,ROCKTON 5,ROCKTON VILLAGE HALL PCT 05,"110 E MAIN ST, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,906,ROCKTON 6,FAITH LUTHERAN CHURCH PCT 06,"1305 BLACKHAWK BLVD, SOUTH BELOIT, IL"
IL,Winnebago,Winnebago County,city/county,908,ROCKTON 8,ST. ANDREW LUTHERAN CH PCT 08,"511 W ROCKTON RD - WEST SIDE, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,909,ROCKTON 9,ST. ANDREW LUTHERAN CH PCT 09,"511 W ROCKTON RD - WEST SIDE, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,910,ROCKTON 10,ST. ANDREW LUTHERAN CH PCT 10,"511 W ROCKTON RD - WEST SIDE, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,911,ROCKTON 11,GREATER ROCKTON CENTRE PCT 11,"302 W MAIN ST, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,912,ROCKTON 12,ROCKTON VILLAGE HALL PCT 12,"110 E MAIN ST, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,913,ROCKTON 13,GREATER ROCKTON CENTRE PCT 13,"302 W MAIN ST, ROCKTON, IL"
IL,Winnebago,Winnebago County,city/county,1001,ROSCOE 1,ROSCOE UNITED METHODIST PCT 01,"10818 MAIN ST PO BOX 738, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1002,ROSCOE 2,HERITAGE BAPTIST - ROSCOE PCT 02,"12848 WILLOWBROOK RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1003,ROSCOE 3,LEDGES CLUB HOUSE PCT 03,"7111 MC CURRY RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1004,ROSCOE 4,HERITAGE BAPTIST - ROSCOE PCT 04,"12848 WILLOWBROOK RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1005,ROSCOE 5,BEST WSTRN LEGACY INN & STE PCT 05,"5910 TECHNOLOGY DR, SOUTH BELOIT, IL"
IL,Winnebago,Winnebago County,city/county,1006,ROSCOE 6,CROSS & CROWN LUTHERAN CH PCT 06,"7404 ELEVATOR RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1007,ROSCOE 7,ROSCOE UNTD METHODIST PCT 07,"10818 MAIN ST PO BOX 738, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1008,ROSCOE 8,HERITAGE BAPTIST - ROSCOE PCT 08,"12848 WILLOWBROOK RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1009,ROSCOE 9,CROSS & CROWN LUTHERAN CH PCT 09,"7404 ELEVATOR RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1010,ROSCOE 10,ROSCOE UNITED METHODIST PCT 10,"10818 MAIN ST PO BOX 738, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1011,ROSCOE 11,ROSCOE TOWNSHIP OFFICES PCT 11,"5792 ELEVATOR RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1012,ROSCOE 12,NEW LIFE TABERNACLE CHURCH PCT 12,"5414 REIMER DR, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1013,ROSCOE 13,ROSCOE UNITED METHODIST PCT 13,"10818 MAIN ST PO BOX 738, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1014,ROSCOE 14,LEDGES CLUB HOUSE PCT 14,"7111 MC CURRY RD, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1015,ROSCOE 15,NEW LIFE TABERNACLE CHURCH PCT 15,"5414 REIMER DR, ROSCOE, IL"
IL,Winnebago,Winnebago County,city/county,1101,SEWARD 1,SEWARD TOWNSHIP OFFICES PCT 01,"16272 GRANT ST, SEWARD, IL"
IL,Winnebago,Winnebago County,city/county,1201,SHIRLAND 1,WINNEBAGO COUNTY FIRE NO 1 PCT 01,"SHIRLAND STATION, 13086 MITCHELL ST, SHIRLAND, IL"
IL,Winnebago,Winnebago County,city/county,1301,WINNEBAGO 1,PRAIRIE VIEW ASSISTED LIVING PCT 01,"500 E MC NAIR ST, WINNEBAGO, IL"
IL,Winnebago,Winnebago County,city/county,1302,WINNEBAGO 2,WINNEBAGO-BOONE FARM BUREAU PCT 02,"1925 S. MERIDIAN RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1303,WINNEBAGO 3,WIN BUR SEW FIRE STATION PCT 03,"110 E. MAIN ST, WINNEBAGO, IL"
IL,Winnebago,Winnebago County,city/county,1304,WINNEBAGO 4,WINNEBAGO-BOONE FARM BUREAU PCT 04,"1925 S. MERIDIAN RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1401,ROCKFORD 1,RIVERSIDE ASSEMBLY OF GOD PCT 01,"4242 W RIVERSIDE BLVD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1402,ROCKFORD 2,WASHINGTON PARK COMM CENTER 02,"3617 DELAWARE ST, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1404,ROCKFORD 4,WASHINGTON PARK COMM CENTER 04,"3617 DELAWARE ST, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1405,ROCKFORD 5,ST. MARK LUTHERAN CHURCH PCT 05,"675 N MULFORD RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1407,ROCKFORD 7,PILGRIM BAPTIST CHURCH PCT 07,"1703 SOUTH CENTRAL AVE, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1408,ROCKFORD 8,NEW MILFORD FIRE DEPT PCT 08,"2177 WILL JAMES RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1409,ROCKFORD 9,NEW MILFORD FIRE DEPT PCT 09,"2177 WILL JAMES RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1412,ROCKFORD 12,ALPINE LUTHERAN CHURCH PCT 12,"5001 FOREST VIEW AVE, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1413,ROCKFORD 13,IBEW LOCAL UNION #364 PCT 13,"6820 MILL RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1414,ROCKFORD 14,MT OLIVE LUTHERAN CHURCH PCT 14,"2001 N ALPINE RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1415,ROCKFORD 15,SPRNG CREEK UNITED CH CHRIST PCT 15,"4500 SPRING CREEK RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1425,ROCKFORD 25,FOREST HILLS EVANGL FREE CH PCT 25,"5183 PEBBLE CREEK TRL, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,1426,ROCKFORD 26,ROCK CHURCH PCT 26,"6732 HARRISON AVE, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1427,ROCKFORD 27,BLACKHAWK FIRE STATION PCT 27,"3738 S MAIN ST - REAR ENT, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1428,ROCKFORD 28,KISHWAUKEE PRESBYTERIAN CH PCT 28,"8195 KISHWAUKEE RD, STILLMAN VALLEY, IL"
IL,Winnebago,Winnebago County,city/county,1430,ROCKFORD 30,IBEW LOCAL UNION #364 PCT 30,"6820 MILL RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1431,ROCKFORD 31,WINNEBAGO-BOONE FARM BUREAU PCT 31,"1925 S MERIDIAN RD - WEST ENTR, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1432,ROCKFORD 32,NORTH LOVE BAPTIST CHURCH PCT 32,"5301 E RIVERSIDE BLVD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1433,ROCKFORD 33,MIDWAY VILLAGE & MUSEUM CNTR PCT 33,"6799 GUILFORD RD, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1435,ROCKFORD 35,COLLIER GARDEN APARTMENTS PCT 35,"2901 SEARLES AVE, ROCKFORD, IL"
IL,Winnebago,Winnebago County,city/county,1451,ROCKFORD 51,NORTH SUBURBAN LIBRARY PCT 51,"6340 N. SECOND ST, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,1452,ROCKFORD 52,NORTH SUBURBAN LIBRARY PCT 52,"6340 N. SECOND ST, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,1454,ROCKFORD 54,ST. BRIDGET'S PARISH CENTER PCT 54,"604 CLIFFORD AVE, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,1455,ROCKFORD 55,ST. BRIDGET'S PARISH CENTER PCT 55,"604 CLIFFORD AVE, LOVES PARK, IL"
IL,Winnebago,Winnebago County,city/county,1456,ROCKFORD 56,WINDSOR BAPTIST CHURCH PCT 56,"1115 WINDSOR RD, LOVES PARK, IL"
IL,Woodford,Woodford County,city/county,1001,ROANOKE 1,ROANOKE PUBLIC LIBRARY,"123 E BROAD STREET, ROANOKE, IL 61561, IL"
IL,Woodford,Woodford County,city/county,1002,ROANOKE 2,TRINITY LUTHERAN CHURCH,"202 W LINCOLN, ROANOKE, IL 61561, IL"
IL,Woodford,Woodford County,city/county,1003,ROANOKE 3,ROANOKE VILLAGE HALL,"101 N MAIN, ROANOKE, IL 61561, IL"
IL,Woodford,Woodford County,city/county,1101,GREENE 1,TOWN HALL,"2254 COUNTY ROAD 1350 N, ROANOKE, IL 61561, IL"
IL,Woodford,Woodford County,city/county,1201,PANOLA 1,TOWN HALL,"732 TWENTIETH ST, PANOLA, IL 61738, IL"
IL,Woodford,Woodford County,city/county,1301,CRUGER 1,EUREKA LAKE PAVILION,"101 LAKE ROAD, EUREKA, IL 61530, IL"
IL,Woodford,Woodford County,city/county,1302,CRUGER 2,TOWN HALL,"914 COUNTYHIGHWAY 3, EUREKA, IL 61530, (ACCROSS FROM ELEVATOR), IL"
IL,Woodford,Woodford County,city/county,1401,OLIO 1,OLIO TOWNSHIP BUILDING,"309 N LIBERTY ST, EUREKA, IL 61530, IL"
IL,Woodford,Woodford County,city/county,1402,OLIO 2,WOODFORD CO HOUSING AUTH,"410 E EUREKA ST, EUREKA, IL 61530, IL"
IL,Woodford,Woodford County,city/county,1403,OLIO 3,AC HOME,"610 W CRUGER AVE, EUREKA, IL 61530, IL"
IL,Woodford,Woodford County,city/county,1404,OLIO 4,CHURCH OF THE NAZARENE,"1601 S MAIN ST, EUREKA, IL 61530, IL"
IL,Woodford,Woodford County,city/county,1501,PALESTINE 1,COMMUNITY RM.-CORNER OF E. FIELD/FIRST,"107 E FIELD ST, SECOR, IL 61771, IL"
IL,Woodford,Woodford County,city/county,1601,EL PASO 1,TOWNSHIP BUILDING GARAGE,"198 S CENTRAL ST, EL PASO, IL 61738, IL"
IL,Woodford,Woodford County,city/county,1602,EL PASO 2,CENTRAL HYDRAULICS INC,"513 STATE ROUTE 251, KAPPA, IL 61738, IL"
IL,Woodford,Woodford County,city/county,1603,EL PASO 3,TOWNSHIP BUILDING,"198 S CENTRAL ST, EL PASO, IL 61738, IL"
IL,Woodford,Woodford County,city/county,1604,EL PASO 4,TOWNSHIP BUILDING GARAGE,"198 S CENTRAL ST, EL PASO, IL 61738, IL"
IL,Woodford,Woodford County,city/county,1701,MONTGOMERY 1,VILLAGE HALL,"300 E LINCOLN, CONGERVILLE, IL 61729, IL"
IL,Woodford,Woodford County,city/county,1702,MONTGOMERY 2,GOODFIELD FIRE HOUSE,"102 N. HARRISON ST., GOODFIELD, IL 61742, IL"
IL,Woodford,Woodford County,city/county,1901,KANSAS 1,NEW TOWN HALL,"2235 BROWN ROAD, CARLOCK, IL 61725, IL"
IL,Woodford,Woodford County,city/county,201,PARTRIDGE 1,TOWN HALL,"2088 STATE RT 26, LOWPOINT, IL, IL"
IL,Woodford,Woodford County,city/county,301,CAZENOVIA 1,TJADEN MEMORIAL LIBRARY,"104 W MAGNOLIA, WASHBURN, IL, IL"
IL,Woodford,Woodford County,city/county,302,CAZENOVIA 2,VILLAGE HALL,"134 N. JEFFERSON ST, WASBURN,IL, IL"
IL,Woodford,Woodford County,city/county,303,CAZENOVIA 3,TOWNSHIP BUILDING,"1298 COUNTY ROAD 2200 N, WASHBURN, IL, IL"
IL,Woodford,Woodford County,city/county,401,LINN,TOWN HALL,"1698 COUNTY ROAD 2000 N, WASHBURN, IL 61570, IL"
IL,Woodford,Woodford County,city/county,501,CLAYTON,VILLAGE HALL,"412 FRONT ST, BENSON, IL 61516, IL"
IL,Woodford,Woodford County,city/county,601,MINONK 1,ST. PATRICK'S FELLOWSHIP HALL,"420 E SIXTH ST, MINONK, IL 61760, IL"
IL,Woodford,Woodford County,city/county,602,MINONK 2,MINONK CITY HALL,"670 CHESTNUT ST., MINONK, IL 61760, IL"
IL,Woodford,Woodford County,city/county,603,MINONK 3,MINONK CITY HALL,"670 CHESTNUT ST., MINONK, IL 61760, IL"
