state,jurisdiction_type,county_name,jurisdiction,precinct_id,name,address
MA,county,CAMBRIDGE,CAMBRIDGE,09-02 ,NATIONAL GUARD ARMORY,450 CONCORD AVE - CLASSROOM
MA,county,CAMBRIDGE,CAMBRIDGE,09-03 ,HAGGERTY SCHOOL,"110 CUSHING ST., GYM, LAWN ST. ENTR"
MA,county,CAMBRIDGE,CAMBRIDGE,10-01 ,RUSSELL APARTMENTS,"SENIOR CITIZEN APARTMENTS, 2050 MASS AVE"
MA,county,CAMBRIDGE,CAMBRIDGE,10-02 ,GRAHAM & PARKS SCHOOL,"FORMERLY PEABODY SCHOOL, 44 LINNAEAN STREET"
MA,county,CAMBRIDGE,CAMBRIDGE,10-03 ,CADBURY COMMONS,66 SHERMAN STREET
MA,county,CAMBRIDGE,CAMBRIDGE,11-01 ,JEFFERSON PARK COMMUNITY,"CENTER BUILDING, 1 JACKSON PLACE"
MA,county,CAMBRIDGE,CAMBRIDGE,11-02 ,PEABODY SCHOOL,70-R RINDGE AVENUE
MA,county,CAMBRIDGE,CAMBRIDGE,11-03 ,BURNS APARTMENTS,"50 CHURCHILL AVE., COMMUNITY ROOM"
MA,town,Norfolk,CANTON,0-1  ,CANTON HIGH SCHOOL,"900 WASHINGTON ST, MARILYN G. RODMAN CENTER"
MA,town,Norfolk,CANTON,0-2  ,DEAN S LUCE ELEM SCHOOL,45 INDEPENDENCE ST
MA,town,Norfolk,CANTON,0-3  ,BLUE HILL REGIONAL SCHOOL,800 RANDOLPH ST
MA,town,Norfolk,CANTON,0-4  ,J F KENNEDY ELEM SCHOOL,100 DEDHAM ST
MA,town,Norfolk,CANTON,0-5  ,J F KENNEDY ELEM  SCHOOL,100 DEDHAM ST
MA,town,Norfolk,CANTON,0-6  ,CANTON HIGH SCHOOL,"900 WASHINGTON ST, MARILYN G. RODMAN CENTER"
MA,town,Middlesex,CARLISLE,0-1  ,TOWN HALL,66 WESTFORD STREET
MA,town,Plymouth,CARVER,0-1  ,CARVER HIGH SCHOOL,60 SOUTH MEADOW RD
MA,town,Plymouth,CARVER,0-2  ,CARVER HIGH SCHOOL,60 SOUTH MEADOW RD
MA,town,Plymouth,CARVER,0-3  ,CARVER HIGH SCHOOL,60 SOUTH MEADOW RD
MA,town,Franklin,CHARLEMONT,0-1  ,HAWLEMONT REG SCHOOL,10 SCHOOL ST
MA,town,Worcester,CHARLTON,0-1  ,HERITAGE SCHOOL,34 OXFORD RD
MA,town,Worcester,CHARLTON,0-2  ,HERITAGE SCHOOL,34 OXFORD RD
MA,town,Worcester,CHARLTON,0-3  ,HERITAGE SCHOOL,34 OXFORD RD
MA,town,Worcester,CHARLTON,0-4  ,HERITAGE SCHOOL,34 OXFORD RD
MA,town,Barnstable,CHATHAM,0-1  ,CHATHAM COMMUNITY CENTER,702 MAIN STREET
MA,town,Middlesex,CHELMSFORD,0-01 ,TOWN OFFICE BUILDING GYM,"50 BILLERICA RD (LWR LOT) CHELMSFORD, MA  01824"
MA,town,Middlesex,CHELMSFORD,0-02 ,HARRINGTON SCHOOL,"120 RICHARDSON RD N. CHELMSFORD, MA  01863"
MA,town,Middlesex,CHELMSFORD,0-03 ,HARRINGTON SCHOOL,"120 RICHARDSON RD N. CHELMSFORD, MA  01863"
MA,town,Middlesex,CHELMSFORD,0-04 ,WESTLANDS SCHOOL,"170 DALTON RD CHELMSFORD, MA  01824"
MA,town,Middlesex,CHELMSFORD,0-05 ,BYAM SCHOOL,"25 MAPLE RD CHELMSFORD, MA  01824"
MA,town,Middlesex,CHELMSFORD,0-06 ,WESTLANDS SCHOOL,"170 DALTON RD CHELMSFORD, MA  01824"
MA,town,Middlesex,CHELMSFORD,0-07 ,MCCARTHY SCHOOL SMALL GYM,"250 NORTH RD CHELMSFORD, MA  01824"
MA,town,Middlesex,CHELMSFORD,0-08 ,MCCARTHY SCHOOL SMALL GYM,"250 NORTH RD CHELMSFORD, MA  01824"
MA,town,Middlesex,CHELMSFORD,0-09 ,TOWN OFFICE BUILDING GYM,"50 BILLERICA RD  (LOWER LOT) CHELMSFORD, MA  01824"
MA,county,CHELSEA,CHELSEA,1-1  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,1-2  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,1-3  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,1-4  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,2-1  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,2-2  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,2-3  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,2-4  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,3-1  ,SAINT ROSE SCHOOL ,580 BROADWAY
MA,county,CHELSEA,CHELSEA,3-2  ,SAINT ROSE SCHOOL,580 BROADWAY
MA,county,CHELSEA,CHELSEA,3-3  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,3-4  ,WILLIAMS SCHOOL,ARLINGTON STREET ENTRANCE
MA,county,CHELSEA,CHELSEA,4-1  ,SAINT ROSE SCHOOL,580 BROADWAY
MA,county,CHELSEA,CHELSEA,4-2  ,PUBLIC SAFETY BUILDING,SAGAMORE AVE. & CHEEVER ST
MA,county,CHELSEA,CHELSEA,4-3  ,PUBLIC SAFETY BUILDING,SAGAMORE AVE & CHEEVER ST
MA,county,CHELSEA,CHELSEA,4-4  ,SAINT ROSE SCHOOL,580 BROADWAY
MA,town,Berkshire,CHESHIRE,0-01 ,COMMUNITY/SENIOR CENTER,119 SCHOOL ST
MA,town,Hampden,CHESTER,0-1  ,TOWN HALL,15 MIDDLEFIELD RD
MA,town,Hampshire,CHESTERFIELD,0-1  ,DAVENPORT OFFICE BUILDING,422 MAIN ROAD
MA,county,CHICOPEE,CHICOPEE,1-A  ,BELLAMY SCHOOL,314 PENDLETON AVE
MA,county,CHICOPEE,CHICOPEE,1-B  ,BELLAMY SCHOOL,314 PENDLETON AVE
MA,county,CHICOPEE,CHICOPEE,2-A  ,PATRICK E. BOWE SCHOOL,115 HAMPDEN ST
MA,county,CHICOPEE,CHICOPEE,2-B  ,KNIGHTS OF COLUMBUS,460 GRANBY RD
MA,county,CHICOPEE,CHICOPEE,3-A  ,STEFANIK SCHOOL,720 MEADOW ST. 
MA,county,CHICOPEE,CHICOPEE,3-B  ,STEFANIK SCHOOL,720 MEADOW ST
MA,county,CHICOPEE,CHICOPEE,4-A  ,CHICOPEE ACADEMY -OLD H.S,650 FRONT STREET
MA,county,CHICOPEE,CHICOPEE,4-B  ,CHICOPEE ACADEMY-OLD H.S.,650 FRONT STREET
MA,county,CHICOPEE,CHICOPEE,5-A  ,FIRST BAPTIST CHURCH,50 BROADWAY
MA,county,CHICOPEE,CHICOPEE,5-B  ,AHEPA HALL,193 ST JAMES AVE
MA,county,CHICOPEE,CHICOPEE,6-AN ,KNIGHTS OF COLUMBUS,1599 MEMORIAL DRIVE
MA,county,CHICOPEE,CHICOPEE,6-AS ,SHERIDAN CIRCLE COM. BLDG,1 CENTRAL AVE  (OFF SHERIDAN ST)
MA,county,CHICOPEE,CHICOPEE,6-BE ,LITWIN SCHOOL,135 LITWIN LN.  OFF BURNETT RD
MA,county,CHICOPEE,CHICOPEE,6-BW ,SHERIDAN CIRCLE COM. BLDG,1 CENTRAL AVE (OFF SHERIDAN ST)
MA,county,CHICOPEE,CHICOPEE,7-A  ,CHURCH OF NEW COVENANT,790 CHICOPEE ST
MA,county,CHICOPEE,CHICOPEE,7-B  ,CHURCH OF NEW COVENANT,790 CHICOPEE ST
MA,county,CHICOPEE,CHICOPEE,8-A  ,VALLEY VIEW SENIOR CENTER,7 VALLEY VIEW CT
MA,county,CHICOPEE,CHICOPEE,8-B  ,ANNA BARRY SCHOOL,55 CONNELL STREET
MA,county,CHICOPEE,CHICOPEE,9-A  ,KNIGHTS OF COLUMBUS,1599 MEMORIAL DR
MA,county,CHICOPEE,CHICOPEE,9-B  ,KNIGHTS OF COLUMBUS,1599 MEMORIAL DR
MA,town,Dukes,CHILMARK,0-01 ,CHILMARK COMMUNITY CENTER,520 SOUTH ROAD
MA,town,Berkshire,CLARKSBURG,0-1  ,SENIOR CENTER,712 WEST CROSS ROAD
MA,town,Worcester,CLINTON,0-1  ,TOWN HALL,"242 CHURCH ST., CLINTON MA"
MA,town,Worcester,CLINTON,0-2  ,TOWN HALL,"242 CHURCH ST., CLINTON MA"
MA,town,Worcester,CLINTON,0-3  ,TOWN HALL,"242 CHURCH ST., CLINTON MA"
MA,town,Worcester,CLINTON,0-4  ,TOWN HALL,"242 CHURCH ST., CLINTON MA"
MA,town,Norfolk,COHASSET,0-1  ,TOWN HALL AUDITORIUM,41 HIGHLAND AVE COHASSET
MA,town,Norfolk,COHASSET,0-2  ,TOWN HALL AUDITORIUM,41 HIGHLAND AVE COHASSET
MA,town,Franklin,COLRAIN,0-1  ,COLRAIN TOWN HALL,55 MAIN ROAD
MA,town,Middlesex,CONCORD,0-01 ,PLANNING/LAND MANAGEMENT,"141 KEYES ROAD (BUILDING NEXT TO PUBLIC WORKS, BEHIND RITE AID PHARMACY)"
MA,town,Middlesex,CONCORD,0-02 ,HARVEY WHEELER COMM CTR,1276 MAIN ST
MA,town,Middlesex,CONCORD,0-03 ,HARVEY WHEELER COMM CTR,1276 MAIN ST
MA,town,Middlesex,CONCORD,0-04 ,RIPLEY SCHOOL,120 MERIAM ROAD
MA,town,Middlesex,CONCORD,0-05 ,HUNT GYM,90 STOW STREET
MA,town,Franklin,CONWAY,0-1  ,CONWAY TOWN HALL,5 ACADEMY HILL RD
MA,town,Hampshire,CUMMINGTON,0-1  ,TOWN HALL,33 MAIN ST
MA,town,Berkshire,DALTON,0-001,DALTON COMMUNITY HOUSE,400 MAIN ST
MA,town,Berkshire,DALTON,0-002,DALTON COMMUNITY HOUSE,400 MAIN ST
MA,town,Essex,DANVERS,0-001,HOLTEN RICHMOND SCHOOL,CONANT STREET
MA,town,Essex,DANVERS,0-002,HOLTEN RICHMOND SCHOOL,CONANT STREET
MA,town,Essex,DANVERS,0-003,THORPE SCHOOL,AVON ROAD
MA,town,Essex,DANVERS,0-004,SMITH SCHOOL,LOBAO DRIVE
MA,town,Essex,DANVERS,0-005,THORPE SCHOOL,AVON ROAD
MA,town,Essex,DANVERS,0-006,SMITH SCHOOL,LOBAO DRIVE
MA,town,Essex,DANVERS,0-007,DANVERS SENIOR CENTER,STONE STREET
MA,town,Essex,DANVERS,0-008,DANVERS SENIOR CENTER,STONE STREET
MA,town,Bristol,DARTMOUTH,0-01 ,DARTMOUTH BIBLE CHURCH,72 MORTON AVENUE
MA,town,Bristol,DARTMOUTH,0-02 ,SMITH MILLS CHURCH HALL,11 ANDERSON WAY
MA,town,Bristol,DARTMOUTH,0-03 ,DARTMOUTH BIBLE CHURCH,52 MORTON AVENUE
MA,town,Bristol,DARTMOUTH,0-04 ,THE CEDARS,628 OLD WESTPORT ROAD
MA,town,Bristol,DARTMOUTH,0-05 ,TOWN OFFICE BUILDING,400 SLOCUM ROAD
MA,town,Bristol,DARTMOUTH,0-06 ,SENIOR CITIZEN CENTER,628 DARTMOUTH STREET
MA,town,Bristol,DARTMOUTH,0-07 ,DYAA-CRAPO FIELD,225 RUSSELLS MILLS ROAD
MA,town,Bristol,DARTMOUTH,0-08 ,SOUTHWORTH LIBRARY,732 DARTMOUTH ST
MA,town,Bristol,DARTMOUTH,0-09 ,PADANARAM ENGINE HOUSE#1,10 BRIDGE ST
MA,town,Norfolk,DEDHAM,0-1  ,DEDHAM TOWN HALL,26 BRYANT ST
MA,town,Norfolk,DEDHAM,0-2  ,RIVERDALE SCHOOL,143 NEEDHAM ST
MA,town,Norfolk,DEDHAM,0-3  ,AVERY SCHOOL,123 HIGH ST
MA,town,Norfolk,DEDHAM,0-4  ,DEDHAM MIDDLE SCHOOL,70 WHITING AVE
MA,town,Norfolk,DEDHAM,0-5  ,GREENLODGE SCHOOL,191 GREENLODGE ST
MA,town,Norfolk,DEDHAM,0-6  ,DEDHAM MIDDLE SCHOOL,70 WHITING AVE
MA,town,Norfolk,DEDHAM,0-7  ,GREENLODGE SCHOOL,191 GREENLODGE ST
MA,town,Franklin,DEERFIELD,0-1  ,TOWN OFFICES,"8 CONWAY ST, SO. DEERFIELD"
MA,town,Barnstable,DENNIS,0-01 ,CARLETON HALL,"1006 OLD BASS RIVER ROAD, DENNIS"
MA,town,Barnstable,DENNIS,0-02 ,DENNIS SENIOR CENTER,"1045 ROUTE 134,  EAST DENNIS"
MA,town,Barnstable,DENNIS,0-03 ,DENNIS PUBLIC LIBRARY,"5 HALL STREET, DENNISPORT"
MA,town,Barnstable,DENNIS,0-04 ,WEST DENNIS GRADED SCHOOL,"67 SCHOOL STREET, WEST DENNIS"
MA,town,Barnstable,DENNIS,0-05 ,DENNIS POLICE STATION,"90 BOB CROWELL ROAD, SO. DENNIS"
MA,town,Bristol,DIGHTON,0-1  ,DIGHTON ELEMENTARY SCHOOL,1250 SOMERSET AVE
MA,town,Bristol,DIGHTON,0-2  ,DIGHTON ELEMENTARY SCHOOL,1250 SOMERSET AVE.
MA,town,Worcester,DOUGLAS,0-1  ,MUNICIPAL CENTER GYM,29 DEPOT ST
MA,town,Worcester,DOUGLAS,0-2  ,MUNICIPAL CENTER GYM,29 DEPOT ST
MA,town,Worcester,DOUGLAS,0-3  ,MUNICIPAL CENTER GYM,29 DEPOT STREET
MA,town,Norfolk,DOVER,0-01 ,DOVER TOWN HOUSE,5 SPRINGDALE AVE
MA,town,Middlesex,DRACUT,0-1  ,SENIOR CITIZENS CENTER,951 MAMMOTH RD
MA,town,Middlesex,DRACUT,0-2  ,LAKEVIEW JR. HIGH SCHOOL,LAKEVIEW AVENUE
MA,town,Middlesex,DRACUT,0-3  ,M.G. PARKER MEM. LIBRARY,28 ARLINGTON ST
MA,town,Middlesex,DRACUT,0-4  ,CAMPBELL SCHOOL,1021 METHUEN ST.
MA,town,Middlesex,DRACUT,0-5  ,LAKEVIEW JR. HIGH SCHOOL,LAKEVIEW AVENUE
MA,town,Middlesex,DRACUT,0-6  ,LAKEVIEW JR. HIGH SCHOOL,LAKEVIEW AVENUE
MA,town,Middlesex,DRACUT,0-6A ,SENIOR CITIZEN CENTER,951 MAMMOTH RD
MA,town,Middlesex,DRACUT,0-7  ,CAMPBELL SCHOOL,1021 METHUEN STREET
MA,town,Middlesex,DRACUT,0-8  ,M.G.PARKER MEM. LIBRARY,28 ARLINGTON ST
MA,town,Middlesex,DRACUT,0-9  ,LAKEVIEW JR. HIGH SCHOOL,LAKEVIEW AVENUE
MA,town,Worcester,DUDLEY,0-1  ,DUDLEY MUNICIPAL COMPLEX,71 WEST MAIN STREET
MA,town,Worcester,DUDLEY,0-2  ,DUDLEY MUNICIPAL COMPLEX,71 WEST MAIN STREET
MA,town,Worcester,DUDLEY,0-3  ,DUDLEY MUNICIPAL COMPLEX,71 WEST MAIN STREET
MA,town,Middlesex,DUNSTABLE,0-1  ,DUNSTABLE FREE PUBLIC LIB,588 MAIN ST
MA,town,Plymouth,DUXBURY,0-1  ,DUXBURY MIDDLE SCHOOL,130 SAINT GEORGE ST
MA,town,Plymouth,DUXBURY,0-2  ,DUXBURY MIDDLE SCHOOL,130 SAINT GEORGE ST
MA,town,Plymouth,DUXBURY,0-3  ,DUXBURY MIDDLE SCHOOL,130 SAINT GEORGE ST
MA,town,Plymouth,DUXBURY,0-4  ,DUXBURY MIDDLE SCHOOL,130 SAINT GEORGE ST
MA,town,Plymouth,DUXBURY,0-5  ,DUXBURY MIDDLE SCHOOL,130 SAINT GEORGE ST
MA,town,Plymouth,DUXBURY,0-6  ,DUXBURY MIDDLE SCHOOL,130 SAINT GEORGE ST
MA,town,Plymouth,EAST BRIDGEWATER,0-1  ,MIDDLE SCHOOL,435 CENTRAL ST
MA,town,Plymouth,EAST BRIDGEWATER,0-2  ,MIDDLE SCHOOL,435 CENTRAL ST
MA,town,Plymouth,EAST BRIDGEWATER,0-3  ,MIDDLE SCHOOL,435 CENTRAL ST
MA,town,Plymouth,EAST BRIDGEWATER,0-4  ,MIDDLE SCHOOL,435 CENTRAL ST
MA,town,Worcester,EAST BROOKFIELD,0-1  ,MEMORIAL TOWN COMPLEX,122 CONNIE MACK DRIVE
MA,town,Hampden,EAST LONGMEADOW,0-1  ,BIRCHLAND PARK SCHOOL,50 HANWARD HILL (OFF ELM ST)
MA,town,Hampden,EAST LONGMEADOW,0-2  ,BIRCHLAND PARK SCHOOL,50 HANWARD HILL-OFF ELM ST
MA,town,Hampden,EAST LONGMEADOW,0-3  ,BIRCHLAND PARK SCHOOL,50 HANWARD HILL-OFF ELM ST
MA,town,Hampden,EAST LONGMEADOW,0-4  ,BIRCHLAND PARK SCHOOL,50 HANWARD HILL-OFF ELM ST
MA,town,Barnstable,EASTHAM,0-001,EASTHAM TOWN HALL,2500 STATE HWY
MA,town,Hampshire,EASTHAMPTON,0-001,WHITE BROOK MIDDLE SCHOOL,200 PARK STREET
MA,town,Hampshire,EASTHAMPTON,0-002,WHITE BROOK MIDDLE SCHOOL,200 PARK STREET
MA,town,Hampshire,EASTHAMPTON,0-003,EASTHAMPTON HIGH SCHOOL,70 WILLISTON AVENUE
MA,town,Hampshire,EASTHAMPTON,0-004,EASTHAMPTON HIGH SCHOOL,70 WILLISTON AVENUE
MA,town,Hampshire,EASTHAMPTON,0-005,WHITE BROOK MIDDLE SCHOOL,200 PARK STREET
MA,town,Bristol,EASTON,0-1  ,OLIVER AMES HIGH SCHOOL,LOTHROP STREET
MA,town,Bristol,EASTON,0-2  ,OLIVER AMES HIGH SCHOOL,LOTHROP STREET
MA,town,Bristol,EASTON,0-3  ,OLIVER AMES HIGH SCHOOL,LOTHROP STREET
MA,town,Bristol,EASTON,0-4  ,OLIVER AMES HIGH SCHOOL,LOTHROP STREET
MA,town,Bristol,EASTON,0-5  ,OLIVER AMES HIGH SCHOOL,LOTHROP STREET
MA,town,Bristol,EASTON,0-6  ,OLIVER AMES HIGH SCHOOL,LOTHROP STREET
MA,town,Dukes,EDGARTOWN,0-1  ,TOWN HALL,70 MAIN ST
MA,town,Berkshire,EGREMONT,0-1  ,N. EGREMONT FIRE STATION,175 EGREMONT PLAIN RD
MA,town,Franklin,ERVING,0-1  ,TOWN HALL,12 EAST MAIN ST
MA,town,Essex,ESSEX,0-1  ,MEMORIAL FIRE STATION,24 MARTIN ST
MA,county,EVERETT,EVERETT,1-1  ,EVERETT ARMORY,90 CHELSEA ST.
MA,county,EVERETT,EVERETT,1-2  ,PARLIN LIBRARY,410 BROADWAY
MA,county,EVERETT,EVERETT,2-1  ,GEORGE KEVERIAN SCHOOL,20 NICHOLS ST.
MA,county,EVERETT,EVERETT,2-2  ,GEORGE KEVERIAN SCHOOL,20 NICHOLS ST.
MA,county,EVERETT,EVERETT,3-1  ,WHITTIER COMMUNITY CENTER,21 WHITTIER DRIVE
MA,county,EVERETT,EVERETT,3-2  ,RECREATION CENTER BLDG.,47 ELM ST.
MA,county,EVERETT,EVERETT,4-1  ,LAFAYETTE SCHOOL,BRYANT ST. ENTRANCE
MA,county,EVERETT,EVERETT,4-2  ,GLENDALE TOWERS,381 FERRY ST.
MA,county,EVERETT,EVERETT,5-1  ,MADELINE ENGLISH SCHOOL,105 WOODVILLE ST.
MA,county,EVERETT,EVERETT,5-2  ,"CITY HALL, THIRD FLOOR","484 BROADWAY, G. KEVERIAN RM"
MA,county,EVERETT,EVERETT,6-1  ,MADELINE ENGLISH SCHOOL,105 WOODVILLE ST.
MA,county,EVERETT,EVERETT,6-2  ,ADAMS SCHOOL,78 TILESTON ST. EAST ENTRANCE
MA,town,Bristol,FAIRHAVEN,0-001,TOWN HALL,40 CENTER ST (WILLIAM ST ENTRANCE)
MA,town,Bristol,FAIRHAVEN,0-002,FAIRHAVEN HIGH SCHOOL,12 HUTTLESTON AVE (LARCH AVE ENTRANCE)
MA,town,Bristol,FAIRHAVEN,0-003,HASTINGS MIDDLE SCHOOL,30 SCHOOL STREET
MA,town,Bristol,FAIRHAVEN,0-004,HASTINGS MIDDLE SCHOOL,30 SCHOOL STREET
MA,town,Bristol,FAIRHAVEN,0-005,RECREATION CENTER,227 HUTTLESTON AVENUE
MA,town,Bristol,FAIRHAVEN,0-006,EAST FAIRHAVEN SCHOOL,2 NEW BOSTON ROAD
MA,county,FALL RIVER,FALL RIVER,1-A  ,ALFRED LETOURNEAU SCHOOL,323 ANTHONY ST
MA,county,FALL RIVER,FALL RIVER,1-B  ,EDWARD F. DOOLAN APTS,CORNER OF LAUREL & MITCHELL DR
MA,county,FALL RIVER,FALL RIVER,1-C  ,ALFRED LETOURNEAU SCHOOL,323 ANTHONY ST
MA,county,FALL RIVER,FALL RIVER,2-A  ,BLESSED TRINITY CHURCH,1340 PLYMOUTH AVE  (ENTRANCE ON WINTHROP ST)
MA,county,FALL RIVER,FALL RIVER,2-B  ,BLESSED TRINITY CHURCH,1340 PLYMOUTH AVE  (ENTRANCE ON WINTHROP ST)
MA,county,FALL RIVER,FALL RIVER,2-C  ,CANDEIAS-NIAGARA FIRE STA,CORNER PLYMOUTH AVE & WARREN ST
MA,county,FALL RIVER,FALL RIVER,3-A  ,MITCHELL APARTMENTS,2100 SOUTH MAIN ST
MA,county,FALL RIVER,FALL RIVER,3-B  ,CARLTON M VIVEIROS SCHOOL,200 LEWIS ST
MA,county,FALL RIVER,FALL RIVER,3-C  ,MATTHEW J KUSS MIDDLE SCH,ENTRANCE ON SHAW ST
MA,county,FALL RIVER,FALL RIVER,4-A  ,FRANK B. OLIVEIRA APTS,170 WILLIAM ST
MA,county,FALL RIVER,FALL RIVER,4-B  ,JAMES A. O'BRIEN APTS,MORGAN & SECOND STS
MA,county,FALL RIVER,FALL RIVER,4-C  ,THE ATRIUM AT GOV'T CTR,ENTRANCE ON SULLIVAN DR
MA,county,FALL RIVER,FALL RIVER,5-A  ,CANDEIAS-NIAGARA FIRE STA,CORNER PLYMOUTH AVE & WARREN ST
MA,county,FALL RIVER,FALL RIVER,5-B  ,CHOR BISHOP EID APTS,33 QUEQUECHAN ST
MA,county,FALL RIVER,FALL RIVER,5-B1 ,CHOR BISHOP EID APTS,33 QUEQUECHAN ST
MA,county,FALL RIVER,FALL RIVER,5-C  ,MARY L. FONSECA SCHOOL,160 WALL ST
MA,county,FALL RIVER,FALL RIVER,6-A  ,FRANCIS J. BARRESI HTS,1863 PLEASANT ST
MA,county,FALL RIVER,FALL RIVER,6-B  ,GEORGE H. COTTELL HTS,1685 PLEASANT ST
MA,county,FALL RIVER,FALL RIVER,6-C  ,RENEY/EASTWOOD FIRE STA,400 EASTERN AVE
MA,county,FALL RIVER,FALL RIVER,6-C1 ,RENEY/EASTWOOD FIRE STA,400 EASTERN AVE
MA,county,FALL RIVER,FALL RIVER,7-A  ,UNION UNITED METH CHURCH,600 HIGHLAND AVE
MA,county,FALL RIVER,FALL RIVER,7-B  ,THE ATRIUM AT GOV'T CTR,ENTRANCE ON SULLIVAN DR
MA,county,FALL RIVER,FALL RIVER,7-C  ,RAYMOND D. HOLMES APTS,ENTRANCE ON FULTON ST
MA,county,FALL RIVER,FALL RIVER,8-A  ,MARY L. FONSECA SCHOOL,160 WALL ST
MA,county,FALL RIVER,FALL RIVER,8-B  ,CARDINAL MEDEIROS TOWERS,1197 ROBESON ST (ENTRANCE ON STANLEY ST)
MA,county,FALL RIVER,FALL RIVER,8-C  ,SPENCER BORDEN SCHOOL,ENTRANCE ON CHESTNUT ST
MA,county,FALL RIVER,FALL RIVER,9-A  ,JAMES TANSEY SCHOOL,711 RAY ST
MA,county,FALL RIVER,FALL RIVER,9-B  ,CALVARY TEMPLE ASSEM OF G,4321 NORTH MAIN ST
MA,county,FALL RIVER,FALL RIVER,9-C  ,CALVARY TEMPLE ASSEM OF G,4321 NORTH MAIN ST
MA,town,Barnstable,FALMOUTH,0-1  ,TOWN HALL,59 TOWN HALL SQUARE FALMOUTH 02540
MA,town,Barnstable,FALMOUTH,0-2  ,GUS CANTY COMM CENTER,790 EAST MAIN ST (NEXT TO POLICE STA) FALMOUTH 02540
MA,town,Barnstable,FALMOUTH,0-3  ,TEATICKET ELEM SCHOOL,45 MARAVISTA AVE TEATICKET 02536
MA,town,Barnstable,FALMOUTH,0-4  ,EAST FALMOUTH ELEM SCHOOL,33 DAVISVILLE RD EAST FALMOUTH 02536
MA,town,Barnstable,FALMOUTH,0-5  ,N FALMOUTH CONGREGATIONAL,159 OLD MAIN RD NORTH FALMOUTH 02556
MA,town,Barnstable,FALMOUTH,0-6  ,MORSE POND SCHOOL,323 JONES RD FALMOUTH 02540
MA,town,Barnstable,FALMOUTH,0-7  ,WAQUOIT CONGREGATIONAL CH,"15 PARSONS LANE, EAST FALMOUTH, MA 02536"
MA,town,Barnstable,FALMOUTH,0-8  ,THE NAVIGATOR,"55 ASHUMET ROAD EAST FALMOUTH, MA 02536"
MA,town,Barnstable,FALMOUTH,0-9  ,POLICE ATHLETIC LEAGUE ,279 BRICK KILN RD TEATICKET 02536
MA,county,FITCHBURG,FITCHBURG,1-A  ,KNIGHTS OF COLUMBUS HALL,165 ELECTRIC AVENUE
MA,county,FITCHBURG,FITCHBURG,1-B  ,KNIGHTS OF COLUMBUS HALL,165 ELECTRIC AVENUE
MA,county,FITCHBURG,FITCHBURG,2-A  ,ST JOSEPH'S CHURCH HALL,46 WOODLAND STREET
MA,county,FITCHBURG,FITCHBURG,2-B  ,ST JOSEPH CHURCH HALL,46 WOODLAND STREET
MA,county,FITCHBURG,FITCHBURG,3-A  ,MEMORIAL MIDDLE SCHOOL,615 ROLLSTONE STREET
MA,county,FITCHBURG,FITCHBURG,3-B  ,MEMORIAL MIDDLE SCHOOL,615 ROLLSTONE STREET
MA,county,FITCHBURG,FITCHBURG,4-A  ,SENIOR CITZENS CENTER,14 WALLACE AVENUE
MA,county,FITCHBURG,FITCHBURG,4-B  ,SENIOR CITZENS CENTER,14 WALLACE AVENUE
MA,county,FITCHBURG,FITCHBURG,5-A  ,MART INTERMODAL STATION,100 MAIN ST
MA,county,FITCHBURG,FITCHBURG,5-B  ,MART INTERMODAL STATION,100 MAIN ST
MA,county,FITCHBURG,FITCHBURG,6-A  ,ST BERNARD'S ACTIVITY CTR,OFF SUMMER STREET
MA,county,FITCHBURG,FITCHBURG,6-B  ,ST BERNARD'S ACTIVITY CTR,OFF SUMMER STREET
MA,town,Berkshire,FLORIDA,0-1  ,TOWN OFFICE,367 MOHAWK TRAIL RD RTE 2
MA,town,Norfolk,FOXBOROUGH,0-1  ,AHERN MIDDLE SCHOOL,111 MECHANIC STREET
MA,town,Norfolk,FOXBOROUGH,0-2  ,AHERN MIDDLE SCHOOL,111 MECHANIC STREET
MA,town,Norfolk,FOXBOROUGH,0-3  ,AHERN MIDDLE SCHOOL,111 MECHANIC STREET
MA,town,Norfolk,FOXBOROUGH,0-4  ,AHERN MIDDLE SCHOOL,111 MECHANIC STREET
MA,town,Norfolk,FOXBOROUGH,0-5  ,AHERN MIDDLE SCHOOL,111 MECHANIC STREET
MA,town,Middlesex,FRAMINGHAM,0-01 ,HEMENWAY SCHOOL,729 WATER STREET
MA,town,Middlesex,FRAMINGHAM,0-02 ,POTTER ROAD SCHOOL,492 POTTER ROAD
